app,interventionDuration,isReIntervention,resolution,timezone,interventionType,timestamp
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749758422.471678
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749759072.733599
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749760376.448942
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749760903.9991279
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749761575.602785
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749762048.007307
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749762376.012412
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749764311.216949
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749764615.463654
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749765060.619875
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749765084.872946
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749765251.770447
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749765354.662469
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749765598.88164
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749765752.732172
instagram,1.5,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749765799.929194
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749785515.16419
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749798938.324275
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749801445.784254
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749803825.1939301
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749841191.256555
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749842101.95492
instagram,1.5,False,openedApp,America/Los_Angeles,breathingExercise,1749844460.570682
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749847855.276483
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749850856.847338
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749851217.359096
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749851267.7959561
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749852127.5714831
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749854469.283803
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749855556.190691
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749855912.0942922
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749871057.406842
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749874411.5917091
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749881166.108794
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749881791.623827
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749884638.730276
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749885999.3143191
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749886083.035063
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749887747.514355
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749922387.1066198
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749923577.1905398
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749928427.9176378
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749928859.5584269
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749930212.489224
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749930557.54361
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749930809.986541
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749932719.836213
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749934761.2259722
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749935526.001054
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749936148.3903608
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749936459.104018
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749936901.7287688
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749941816.644196
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1749963238.9199948
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749967693.080447
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749968915.6934528
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749970068.5493488
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749970118.884943
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749970222.206708
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749970758.1428552
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749973698.513068
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1749975582.5742102
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750025304.465994
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750025534.243922
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750026058.166347
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026077.376354
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026181.1781778
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026227.4815059
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026301.884149
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026371.037616
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026495.5943332
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750026589.9948611
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750027047.461849
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750027411.0587
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750027940.143296
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750028345.472094
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750044123.511558
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750044158.6959472
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750047494.4074922
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750047983.1932669
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750048566.090158
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750052571.367004
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750052760.7108011
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750052785.088276
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750054333.635734
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750056853.9577332
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750057075.2865329
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750057841.97106
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750058308.490981
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750058754.188747
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750058905.2466888
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750061602.901701
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750061778.163505
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750062484.678021
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750063071.170814
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750063995.532874
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750064920.5196419
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750093155.6148992
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750093319.7750769
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750093430.643682
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750100557.114954
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750101822.852552
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750127752.04933
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750143115.9040298
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750143299.151531
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750143371.609807
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750143786.159522
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750143976.880451
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750144127.4371328
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750148740.464575
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750148769.21155
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750163558.875658
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750166103.4939752
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750168612.353574
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750170803.4087749
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750173694.670716
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750179711.64496
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750180091.330377
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750180336.743314
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750180638.333056
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750181572.638902
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750182683.967105
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750182820.724752
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750193358.530469
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750208345.92751
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750216660.187025
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750273229.1188068
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750280022.952533
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750284594.917407
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750288473.778935
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750288801.711811
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750289760.2461429
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750293780.911324
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750301073.884485
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750301281.9119139
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750303369.378133
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750303631.5879421
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750303735.4578938
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750304300.391871
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750305769.987458
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750307204.184114
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750307277.315785
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750308537.492857
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750309591.56516
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750357206.982318
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750362920.83154
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750368358.390429
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750369242.934236
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750372815.137331
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750373007.864421
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750381706.347152
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750398569.634746
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750398729.6212769
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750460998.1561232
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750461040.104109
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750461566.0502272
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750461683.876575
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750461822.4320621
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750462135.568249
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750462271.734026
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750464833.359311
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750470191.842035
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750472729.092519
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750473018.1234698
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750473918.555529
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750474479.230808
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750476078.468252
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750476756.4958959
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750477590.721731
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750478078.234087
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750478454.556037
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750482782.5836911
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750483264.216764
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750483285.6455932
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750485230.979251
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750489299.9210749
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750517852.25239
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750518258.2630029
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750519232.646785
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750524582.294063
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750524811.780988
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750525200.6304579
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750525711.062271
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750527179.748855
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750529113.4515061
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750529128.557897
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750562984.928241
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750563487.386369
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750563702.099726
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750563867.5386739
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750565791.160414
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750567078.4652119
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750570128.325935
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750572598.3510408
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750578804.699582
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750611037.324452
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750615540.4322948
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750615842.4625459
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750616177.131207
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750616594.521254
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750618615.880868
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750619244.1729069
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750620094.85585
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750620152.838423
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750623734.810415
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750624338.774483
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750624559.887449
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750631322.241039
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750648702.8960109
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750649255.183838
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750649362.26128
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750650402.4509192
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750650428.759095
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750650608.437506
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750650941.262583
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750651146.921978
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750651341.585274
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750651640.387728
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750651819.314372
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750652627.877754
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750652709.013102
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750658265.563374
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750696398.840087
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750697744.571406
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750700560.016186
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750701880.2184072
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750702946.112732
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750703559.974534
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750703824.9280019
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750704906.8136492
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750705374.370103
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750708174.661942
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750714846.2581139
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750716595.113159
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750717927.504571
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750720290.616018
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750736924.012676
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750740792.092585
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750740894.497332
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750741088.008957
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750743688.220511
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750743781.4406838
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750743970.515924
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750744053.102679
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750744672.334313
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750749365.215107
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750793681.2476869
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750794020.760997
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750794098.2822661
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750796533.286478
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750799802.8585691
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750801124.746398
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750807466.1160212
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750815883.644222
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750823192.958016
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750827646.6288009
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750827818.720509
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750827918.476063
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750828618.789772
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750828779.314136
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750829050.094665
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750829135.963191
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750830026.447197
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750830450.718741
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750830683.1598868
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750830760.3259912
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750867339.388885
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750867535.864814
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750868347.056244
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750868670.0033422
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750872432.867653
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750874620.543024
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750881178.632189
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750881246.2851229
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750881897.4038138
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750883444.690508
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750885644.7994509
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750887468.7261128
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750888596.2089128
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750890559.695993
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750898285.2333899
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750898298.9430652
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750916390.841308
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750916930.857568
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750917999.329428
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750918085.6963592
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750918328.130552
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750918504.206013
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750918563.053343
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750918726.195764
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750918778.4763231
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750918870.878067
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750919085.919225
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750919112.3758411
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750919131.9893909
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750919404.38511
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750922281.430387
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750952883.37965
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750956082.821811
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750959130.394455
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750960800.1266809
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750961151.30611
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750961284.183764
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750964045.235167
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750966580.773779
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750971612.790678
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750974608.181594
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750981297.956612
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750983087.50426
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750984674.7853842
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750984867.726663
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1750999085.650826
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750999429.641419
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1750999863.4404721
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751000328.006835
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751000718.244895
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751001013.7817512
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751001407.732792
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751004091.171792
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751011961.057368
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751042390.044609
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751049944.102221
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751054842.0386581
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751056155.41958
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751057727.970974
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751058507.224762
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751059416.927419
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751087571.597423
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751088977.5802
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751090581.311091
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751095086.505631
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751096307.640492
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751123087.403624
instagram,6.0,False,dismissedAppOpening,America/Los_Angeles,breathingExercise,1751127896.874847
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751139609.6268911
instagram,6.0,False,openedApp,America/Los_Angeles,breathingExercise,1751140317.53105
