timestamp,resolution,app,isReIntervention,purpose,interventionDuration,timezone,interventionType
1750800591.9738688,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750800844.691263,dismissedAppOpening,instagram,False,,1.5,America/Toronto,breathingExercise
1750802418.483644,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750804777.2080379,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750805454.39217,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750805807.584218,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750805836.517085,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750806223.836184,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750806287.213445,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750806393.232304,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750807808.880718,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750808630.5056129,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750808772.355433,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750809458.391128,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750809495.423514,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750809984.990763,openedApp,instagram,False,Bored,1.5,America/Toronto,breathingExercise
1750815435.2499251,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750817553.871798,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750819864.76459,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750825899.537771,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750848943.368396,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750851050.5909472,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750853403.050169,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750853763.987843,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750854901.316965,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750857824.157901,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750858492.5677629,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750859437.173674,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750859495.5921369,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750859669.306933,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750859764.637768,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750861334.292107,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750862289.291556,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750863438.7076,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750864460.385678,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750865242.510693,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750866529.3381228,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750869010.684482,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750869444.911798,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750873878.143602,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750874560.399477,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750874755.603533,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750874965.204418,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750876526.719909,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750882312.190316,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750884693.126049,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750885746.947505,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750886887.331881,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750887853.981861,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750889770.634273,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750889962.989321,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750890895.633648,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750891216.467842,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750891502.5657868,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750892560.976536,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750893671.9773421,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750895332.6871572,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750896385.533325,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750897750.581186,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750901756.188428,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750905161.0094318,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750905740.198184,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750906397.947907,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750907107.438321,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750916440.6719441,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750921273.230976,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750921477.499632,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750936032.4281979,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750937043.250513,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750940564.294169,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750941308.399229,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750944568.848602,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750950061.452769,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750954912.154481,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750960352.7288508,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750963898.6618729,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750964159.4084182,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750964638.115141,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750964686.719415,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750964791.1232982,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750966695.751593,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750967211.2495952,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750967733.727213,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750968045.402248,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750968484.242712,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750968608.998612,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750969473.7265449,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750969671.132677,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750972492.3134642,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750972868.21084,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750972985.242711,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750973079.283886,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750973750.886218,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750973922.1822848,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750974009.542768,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750974030.08024,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750974214.112589,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750975238.589194,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750976649.338242,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750977532.856001,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750979250.754518,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750979702.7524261,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750980956.3632932,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750980983.6313891,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750981250.4545841,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750981810.1865702,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750983609.247705,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750983968.692807,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1750985333.244087,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1750998819.245171,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751000738.682487,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751013494.922827,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751017655.61232,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751023826.809155,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751024453.33186,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751024747.1405869,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751025312.981862,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751025891.372198,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751026668.645771,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751028383.3485122,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751029775.7511811,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751031057.726505,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751031072.452571,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751031119.9595919,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751034649.275593,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751035319.666926,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751039331.7437692,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751041852.383438,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751042725.670858,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751043404.010752,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751043428.898267,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751043521.338928,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751045670.478204,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751047217.6966681,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751047617.074088,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751055441.3710809,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751055989.206161,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751056432.910243,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751056659.4999452,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751057830.79511,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751058352.992656,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751059138.216567,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751059670.511678,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751060736.886397,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751061311.7345061,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751069156.111611,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751071405.33378,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751072807.183724,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751073852.098469,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751073963.345057,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751074382.896968,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751074559.911226,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751075439.606839,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751076816.510189,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751076894.30669,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751077827.791322,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751079874.00352,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751088806.41931,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751092388.704504,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751092471.7839952,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751095299.12321,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751099085.23756,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751105650.947742,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751105741.547289,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751108118.79205,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751109956.3979979,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751113292.8534222,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751124970.1455379,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751126072.220355,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751126119.742621,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751126178.6412768,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751133291.238657,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751135636.514843,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751137473.2857141,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751138745.290378,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751154285.277667,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751156052.996001,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751159488.343162,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751166085.3692899,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751166350.1368232,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751168189.307396,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751168637.556889,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751170093.6779718,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751173675.530758,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751176157.280514,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751203496.535687,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751207930.665735,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751211166.681895,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751211582.530007,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751212893.333463,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751214635.06495,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751215871.552531,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751221306.221947,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751222356.057689,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751223049.8648539,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751225135.339495,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751226919.80814,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751226981.6185122,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751227158.040673,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751233187.8912,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751235005.8909922,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751235248.942719,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751241259.706368,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751241292.337953,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751241836.7244601,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751242060.89892,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751242077.4740849,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751243916.9274611,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751244481.04668,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751246123.238591,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751247859.071323,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751249221.639124,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751249772.0123491,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751251272.6800652,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751251295.99887,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751252517.763603,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751253287.678955,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751253994.5182729,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751254588.8656359,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751263056.454633,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751280218.156944,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751283073.199563,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751286430.3604279,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751287164.353836,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751290724.667252,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751293541.286837,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751293552.733635,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751297639.106983,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751299350.098583,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751300515.7666268,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751315700.927239,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751315816.8539,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751320025.465918,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751320900.314807,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751323102.62941,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751323239.7551742,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751324156.048038,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751324386.0272322,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751327763.689534,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751327920.850462,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751328164.923552,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751328307.24407,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751328780.696485,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751329147.7980561,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751329499.759704,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751329745.734894,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751329994.5081959,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751330788.033241,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751330947.0088449,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751331253.027533,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751332364.481355,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751333234.499721,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751334210.921558,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751334556.755838,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751335743.8934689,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751335999.107483,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751336092.701098,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751336320.7308102,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751336555.1865258,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751337346.1512399,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751338220.018859,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751338246.099422,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751338291.140228,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751338309.409933,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751338596.378127,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751339631.768313,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751340158.219594,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751362739.062811,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751364499.833674,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751365340.114439,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751367586.2601218,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751369539.204015,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751377554.951623,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751378938.3272219,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751381060.0085201,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751381266.7792768,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751382979.471575,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751384196.196219,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751384532.739687,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751386374.37887,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751388099.876028,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751389194.690868,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751389249.343066,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751390629.470985,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751391115.133553,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751394428.867972,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751394830.029992,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751395654.640139,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751397841.576544,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751398114.372912,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751398772.326297,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751399036.146416,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751399183.12042,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751400112.701616,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751401178.476937,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751401462.430671,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751402579.047328,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751402827.661662,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751403574.594256,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751404995.832748,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751405471.451723,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751405740.071033,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751405751.668797,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751406390.362123,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751406943.217138,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751410087.453362,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751412275.6769161,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751412865.340263,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751413078.674375,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751414486.435653,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751416577.200228,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751416799.2950501,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751417620.4901261,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751418802.0038319,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751420272.849132,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751424094.117523,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751426509.2161489,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751426547.560246,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751428793.64677,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751430368.414256,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751431178.8136659,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751432304.046135,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751433214.492976,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751434355.61314,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751434550.7380319,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751455408.475599,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751458071.121692,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751459091.431234,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751460430.441323,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751460628.6636062,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751460731.333168,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751461000.097301,dismissedAppOpening,instagram,False,,3.0,America/Toronto,breathingExercise
1751463219.913126,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751465346.4410892,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751467027.9757009,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
1751467989.744137,openedApp,instagram,False,Bored,3.0,America/Toronto,breathingExercise
