isReIntervention,timestamp,interventionType,app,timezone,interventionDuration,resolution,purpose
False,1753278931.0019531,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753278973.711335,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753279497.33421,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753279500.234048,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753279503.3849158,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753279507.0048919,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753279537.6061091,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753284899.8659248,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753287286.364681,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753289049.618845,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753289053.010631,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753289241.161223,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753290322.25698,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753291805.190377,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753291820.503111,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753293978.6836739,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753308475.056433,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753308743.6564388,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Obsesionarse con un crush
False,1753309218.7860498,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753339813.87204,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753342138.172113,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753344045.04724,journaling,instagram,Europe/Madrid,,dismissedAppOpening,
False,1753348075.326561,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753350261.360332,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753351225.304944,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753351228.258189,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753351397.486583,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753351858.494261,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753352075.396424,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753353123.9178262,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753354182.532673,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753355577.0561051,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753356066.503498,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753356172.806566,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753356195.332408,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753359128.1007,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753359549.777306,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753359552.950406,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753365101.04425,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753366753.007937,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753367763.954068,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753368657.848662,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753369432.509053,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753369566.265061,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753370314.227386,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753370697.496975,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753371216.788146,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753371581.7491941,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753373132.396994,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753373538.701377,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753374034.204781,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753374306.080334,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753375890.859014,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753375894.736253,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753376048.852222,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753376586.670721,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753377692.850152,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753378416.6006951,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753378817.62373,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753378843.3792949,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753379058.6187758,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753380006.897536,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753382166.093731,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753382290.380827,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753382705.20978,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753383236.8188229,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753385331.599811,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753385438.5780401,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753386314.603678,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753391477.82906,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753391925.068318,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753392631.3254662,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753392913.464674,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753425079.944612,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,No puedo dormir
False,1753427368.6062999,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753430305.013496,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753434180.823814,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753435531.192627,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753435546.791998,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753436064.624227,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753436320.690654,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753437530.3356981,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753437532.354147,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753437632.622398,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753438633.400655,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753438724.98391,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753441645.733516,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753441849.5197802,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753442909.888328,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753443090.621523,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753443802.2757611,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753443938.973287,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753444840.1380181,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753446626.076545,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753448828.789507,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753449219.362844,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753452597.473253,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753452890.573261,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753453719.804292,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753453747.934379,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753455159.2942882,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753456996.9049559,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753461975.2974339,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753463943.17197,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753467081.272616,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753467220.1805182,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753467863.220986,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753469106.9381719,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753476614.332387,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753477807.459261,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753480980.504198,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753511372.232548,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753511422.842107,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753511524.386016,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753513584.7599401,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753517453.771945,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753517773.488934,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753517921.868231,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753521306.272804,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753522413.3541489,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753525064.765949,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753526181.072892,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753526379.360949,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753526519.960137,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753527417.559743,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753527551.937001,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753527825.725963,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753528237.447582,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753529213.492008,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753529231.376477,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Inodoro
False,1753531268.3378968,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753531555.7565188,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753532407.149054,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753532720.7130399,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753535381.765298,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753536663.494117,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753538571.130512,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753538800.309901,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753539044.382446,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753539053.995181,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753539075.966192,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753544527.409503,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753545029.918859,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753545180.324617,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753548222.950722,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753548408.751781,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753549288.492722,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753550548.630539,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753551128.5417361,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753551922.311842,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753552042.604228,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753557225.181497,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753559227.487513,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753560709.530278,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753563636.362925,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753564028.083781,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753566955.829426,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Publicar algo
False,1753612888.373438,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Relajarse
False,1753617096.35366,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753617127.410368,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753618370.859895,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753618871.395854,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753620105.850194,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753620894.29198,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753623609.3285398,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753627948.086693,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753627982.872136,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753627989.953483,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753628375.364146,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753630458.8940248,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753630811.215393,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753630945.077043,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753630981.640336,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753631334.058778,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753631725.271368,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753631835.473707,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753638475.778734,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753641848.253087,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753642327.1251369,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753646583.246436,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753651145.337638,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753693475.959828,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753693693.593264,breathingExercise,tikTok,Europe/Madrid,6.0,dismissedAppOpening,
False,1753693717.109237,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753697249.099047,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753697363.743639,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753698794.2420712,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753698964.0416322,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753699566.045033,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753700029.965373,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753700378.041481,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753702093.3166509,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753704773.210496,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753705011.0747252,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753710404.056186,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753713130.712024,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753713134.505149,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715510.235547,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715514.023819,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715518.405219,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715521.720314,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715524.3757539,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715528.156599,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715534.8824692,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715589.5722818,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753715697.301036,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718143.8787851,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718162.7769752,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,No puedo dormir
False,1753718651.317576,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718852.966267,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718855.827071,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718858.5841799,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718862.975356,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718865.364831,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718867.6955519,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718869.895163,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718873.350867,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718876.0147672,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718878.565167,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718881.3463368,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718884.296945,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718886.617914,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718889.115584,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718891.5719728,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753718908.244048,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753720220.016047,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753720356.454397,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753720584.19189,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753720589.6218581,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753720764.519806,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753736141.447793,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753736262.748437,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753736378.518311,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753737559.6374059,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753738220.203621,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753738253.417173,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753741324.9819741,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753772413.7515569,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753773486.748498,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753776192.4435592,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Relajarse
False,1753780219.144211,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753780888.761745,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753783701.6693711,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753783900.8246288,breathingExercise,tikTok,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753784222.210123,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753784776.007777,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753785723.6239982,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753786574.787097,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753787949.275949,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753788688.3106909,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753797902.205967,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753797904.27617,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753797921.4411879,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753799448.600152,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753800291.14649,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753800295.217113,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753800297.9657512,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753800823.5342832,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753801329.616885,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802355.919883,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753802588.798592,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802591.2819362,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802593.7169619,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802596.849669,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802599.113371,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802602.4492412,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802605.038163,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802619.922041,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753802673.427252,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753802688.194524,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753802822.601715,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753803174.461409,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803301.910623,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803306.257232,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803312.386335,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803316.1655211,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803321.083154,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753803323.721277,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753804002.769391,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753804562.4267359,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753804566.164679,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753804657.0587912,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753805434.607874,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753805742.0046701,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753806766.2230868,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753806791.491014,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753807076.752716,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753807400.323585,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753809050.342583,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
False,1753809535.2335129,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753809841.318907,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753810100.609474,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Escapar / Evitar
False,1753811020.470017,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753811025.1329808,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753811027.698452,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753811039.249964,breathingExercise,instagram,Europe/Madrid,6.0,dismissedAppOpening,
False,1753811504.551237,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Entretenimiento
False,1753812180.066362,breathingExercise,instagram,Europe/Madrid,6.0,openedApp,Mantente Informado
