app,resolution,timestamp,timezone,isReIntervention,interventionType,interventionDuration
instagram,openedApp,1753266978.018269,America/New_York,False,,
instagram,closedApp,1753267098.01827,America/New_York,False,,
instagram,dismissedAppOpening,1753267098.01827,America/New_York,False,,
instagram,openedApp,1753267468.458118,America/New_York,False,,
instagram,closedApp,1753267588.458119,America/New_York,False,,
instagram,dismissedAppOpening,1753267588.458119,America/New_York,False,,
instagram,openedApp,1753284369.366413,America/New_York,False,,
instagram,closedApp,1753284489.366413,America/New_York,False,,
instagram,dismissedAppOpening,1753284489.366413,America/New_York,False,,
instagram,openedApp,1753287319.517109,America/New_York,False,,
instagram,closedApp,1753287439.517109,America/New_York,False,,
instagram,dismissedAppOpening,1753287439.517109,America/New_York,False,,
instagram,openedApp,1753295876.261166,America/New_York,False,,
instagram,closedApp,1753295996.261167,America/New_York,False,,
instagram,dismissedAppOpening,1753295996.261167,America/New_York,False,,
instagram,openedApp,1753318970.9890342,America/New_York,False,,
instagram,closedApp,1753319090.9890351,America/New_York,False,,
instagram,dismissedAppOpening,1753319090.9890351,America/New_York,False,,
instagram,openedApp,1753319134.836767,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753319944.318396,America/New_York,False,,
instagram,closedApp,1753320064.318396,America/New_York,False,,
instagram,dismissedAppOpening,1753320064.318396,America/New_York,False,,
instagram,openedApp,1753348242.863727,America/New_York,False,,
instagram,closedApp,1753348362.863727,America/New_York,False,,
instagram,dismissedAppOpening,1753348362.863728,America/New_York,False,,
instagram,openedApp,1753359011.314944,America/New_York,False,,
instagram,closedApp,1753359131.314944,America/New_York,False,,
instagram,dismissedAppOpening,1753359131.314945,America/New_York,False,,
instagram,openedApp,1753368057.865704,America/New_York,False,,
instagram,closedApp,1753368177.865705,America/New_York,False,,
instagram,dismissedAppOpening,1753368177.865705,America/New_York,False,,
instagram,openedApp,1753374094.194005,America/New_York,False,,
instagram,closedApp,1753374214.194007,America/New_York,False,,
instagram,dismissedAppOpening,1753374214.194007,America/New_York,False,,
instagram,openedApp,1753388718.4681811,America/New_York,False,,
instagram,closedApp,1753388838.4681811,America/New_York,False,,
instagram,dismissedAppOpening,1753388838.4681811,America/New_York,False,,
instagram,openedApp,1753401113.874552,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753435915.489727,America/New_York,False,,
instagram,closedApp,1753436035.489729,America/New_York,False,,
instagram,dismissedAppOpening,1753436035.489729,America/New_York,False,,
instagram,openedApp,1753439226.654972,America/New_York,False,,
instagram,closedApp,1753439346.654972,America/New_York,False,,
instagram,dismissedAppOpening,1753439346.654972,America/New_York,False,,
instagram,openedApp,1753441792.46532,America/New_York,False,,
instagram,closedApp,1753441912.46532,America/New_York,False,,
instagram,dismissedAppOpening,1753441912.46532,America/New_York,False,,
instagram,openedApp,1753445139.745636,America/New_York,False,,
instagram,closedApp,1753445259.745637,America/New_York,False,,
instagram,dismissedAppOpening,1753445259.745637,America/New_York,False,,
instagram,openedApp,1753458795.730925,America/New_York,False,,
instagram,closedApp,1753458915.730926,America/New_York,False,,
instagram,dismissedAppOpening,1753458915.730926,America/New_York,False,,
instagram,openedApp,1753468992.9956598,America/New_York,False,,
instagram,closedApp,1753469112.995661,America/New_York,False,,
instagram,dismissedAppOpening,1753469112.995661,America/New_York,False,,
instagram,openedApp,1753480295.126775,America/New_York,False,,
instagram,closedApp,1753480415.126775,America/New_York,False,,
instagram,dismissedAppOpening,1753480415.126775,America/New_York,False,,
instagram,openedApp,1753493967.6110082,America/New_York,False,breathingExercise,6.0
instagram,openedApp,1753494895.783208,America/New_York,False,,
instagram,closedApp,1753495015.783208,America/New_York,False,,
instagram,dismissedAppOpening,1753495015.783208,America/New_York,False,,
instagram,openedApp,1753495083.9763532,America/New_York,False,breathingExercise,6.0
