timestamp,resolution,interventionType,isReIntervention,timezone,interventionDuration,app,purpose
1752917755.1918778,closedApp,,False,Europe/Madrid,,instagram,
1752917906.76017,closedApp,,False,Europe/Madrid,,instagram,
1752917989.068805,closedApp,,False,Europe/Madrid,,instagram,
1752918084.603458,closedApp,,False,Europe/Madrid,,instagram,
1752918126.903431,closedApp,,False,Europe/Madrid,,instagram,
1752918418.4925551,closedApp,,False,Europe/Madrid,,instagram,
1752918604.841624,closedApp,,False,Europe/Madrid,,instagram,
1752918623.15961,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752918893.949864,closedApp,,False,Europe/Madrid,,youtube,
1752918998.121973,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752919066.601516,closedApp,,False,Europe/Madrid,,instagram,
1752919105.380824,closedApp,,False,Europe/Madrid,,instagram,
1752919262.261819,closedApp,,False,Europe/Madrid,,instagram,
1752919278.646039,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752919676.221797,closedApp,,False,Europe/Madrid,,instagram,
1752919518.036127,closedApp,,False,Europe/Madrid,,youtube,
1752921451.789031,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752921465.120147,closedApp,,False,Europe/Madrid,,instagram,
1752921651.808974,closedApp,,False,Europe/Madrid,,instagram,
1752921708.669382,closedApp,,False,Europe/Madrid,,instagram,
1752922264.294907,closedApp,,False,Europe/Madrid,,instagram,
1752922265.8559852,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752922289.064364,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752923266.620318,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Relajarse
1752924374.306061,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752924432.116269,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752924488.307564,closedApp,,False,Europe/Madrid,,instagram,
1752924504.313774,closedApp,,False,Europe/Madrid,,instagram,
1752924893.0753589,closedApp,,False,Europe/Madrid,,instagram,
1752925310.020829,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752925657.0789251,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752925687.584435,closedApp,,False,Europe/Madrid,,instagram,
1752926098.8716478,closedApp,,False,Europe/Madrid,,instagram,
1752927835.146249,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752927949.091372,closedApp,,False,Europe/Madrid,,instagram,
1752930337.094657,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752930374.330145,closedApp,,False,Europe/Madrid,,instagram,
1752930627.103579,closedApp,,False,Europe/Madrid,,instagram,
1752931089.179321,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752931117.4777741,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752931267.797698,closedApp,,False,Europe/Madrid,,youtube,
1752931472.683106,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752931504.782033,closedApp,,False,Europe/Madrid,,instagram,
1752931573.8769898,closedApp,,False,Europe/Madrid,,instagram,
1752931677.884243,closedApp,,False,Europe/Madrid,,instagram,
1752934075.3154268,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752934233.847804,closedApp,,False,Europe/Madrid,,instagram,
1752934373.031513,closedApp,,False,Europe/Madrid,,instagram,
1752934545.188923,closedApp,,False,Europe/Madrid,,instagram,
1752934766.542694,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752934866.357161,closedApp,,False,Europe/Madrid,,instagram,
1752935082.00351,closedApp,,False,Europe/Madrid,,instagram,
1752935166.367902,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752936244.507393,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752936266.920774,closedApp,,False,Europe/Madrid,,instagram,
1752936350.73175,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752936523.412468,closedApp,,False,Europe/Madrid,,instagram,
1752936633.1127238,closedApp,,False,Europe/Madrid,,instagram,
1752936774.1730452,closedApp,,False,Europe/Madrid,,instagram,
1752936486.8126202,closedApp,,False,Europe/Madrid,,youtube,
1752939073.6294742,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752939200.131809,closedApp,,False,Europe/Madrid,,youtube,
1752939442.317037,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752939606.415154,closedApp,,False,Europe/Madrid,,instagram,
1752939947.708445,closedApp,,False,Europe/Madrid,,instagram,
1752940669.528285,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752940694.302256,closedApp,,False,Europe/Madrid,,youtube,
1752940837.942439,closedApp,,False,Europe/Madrid,,youtube,
1752940965.231769,closedApp,,False,Europe/Madrid,,youtube,
1752941038.532864,closedApp,,False,Europe/Madrid,,youtube,
1752941241.583365,closedApp,,False,Europe/Madrid,,youtube,
1752941868.0480661,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752941944.360773,closedApp,,False,Europe/Madrid,,instagram,
1752942885.0934591,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752942920.336351,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752942961.231195,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752943056.312854,closedApp,,False,Europe/Madrid,,instagram,
1752943157.187073,closedApp,,False,Europe/Madrid,,instagram,
1752943832.993087,closedApp,,False,Europe/Madrid,,instagram,
1752944064.508821,closedApp,,False,Europe/Madrid,,instagram,
1752944228.359171,closedApp,,False,Europe/Madrid,,instagram,
1752944282.663412,closedApp,,False,Europe/Madrid,,instagram,
1752944315.891902,closedApp,,False,Europe/Madrid,,instagram,
1752944338.80857,closedApp,,False,Europe/Madrid,,instagram,
1752944357.306443,closedApp,,False,Europe/Madrid,,instagram,
1752945550.341351,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752945903.647892,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752945978.708605,closedApp,,False,Europe/Madrid,,instagram,
1752946331.994265,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752946682.975656,closedApp,,False,Europe/Madrid,,instagram,
1752946701.614983,closedApp,,False,Europe/Madrid,,instagram,
1752947249.851954,closedApp,,False,Europe/Madrid,,instagram,
1752948499.169204,closedApp,,False,Europe/Madrid,,instagram,
1752948601.508465,closedApp,,False,Europe/Madrid,,instagram,
1752948659.526482,closedApp,,False,Europe/Madrid,,instagram,
1752949623.2152271,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752949655.877193,closedApp,,False,Europe/Madrid,,instagram,
1752949841.374114,closedApp,,False,Europe/Madrid,,instagram,
1752949899.5199971,closedApp,,False,Europe/Madrid,,instagram,
1752950553.97534,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752951633.602642,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752951912.475626,closedApp,,False,Europe/Madrid,,instagram,
1752952114.911788,closedApp,,False,Europe/Madrid,,instagram,
1752952428.058937,closedApp,,False,Europe/Madrid,,instagram,
1752953669.4190369,closedApp,,False,Europe/Madrid,,instagram,
1752954813.988595,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752954839.057642,closedApp,,False,Europe/Madrid,,instagram,
1752955496.338594,closedApp,,False,Europe/Madrid,,instagram,
1752955782.392729,closedApp,,False,Europe/Madrid,,instagram,
1752960005.5347161,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752960328.489975,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752960392.8644772,closedApp,,False,Europe/Madrid,,instagram,
1752960861.33706,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752962355.0445619,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752962454.224237,closedApp,,False,Europe/Madrid,,instagram,
1752962495.312932,closedApp,,False,Europe/Madrid,,instagram,
1752962627.049777,closedApp,,False,Europe/Madrid,,instagram,
1752962870.159565,closedApp,,False,Europe/Madrid,,instagram,
1752963103.292006,closedApp,,False,Europe/Madrid,,instagram,
1752963240.511687,closedApp,,False,Europe/Madrid,,instagram,
1752963367.144124,closedApp,,False,Europe/Madrid,,instagram,
1752964107.208661,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752964108.358242,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752964473.8817,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752964770.029495,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752964816.618473,closedApp,,False,Europe/Madrid,,instagram,
1752964992.821628,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1752965070.73857,closedApp,,False,Europe/Madrid,,instagram,
1752965087.533844,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752969166.834388,closedApp,,False,Europe/Madrid,,youtube,
1752970068.722816,closedApp,,False,Europe/Madrid,,youtube,
1752971710.142263,closedApp,,False,Europe/Madrid,,youtube,
1752996187.734824,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1752997401.300992,closedApp,,False,Europe/Madrid,,instagram,
1752998234.8230062,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1752998892.553442,closedApp,,False,Europe/Madrid,,instagram,
1752998953.911035,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1752999287.798012,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1752999279.774621,closedApp,,False,Europe/Madrid,,youtube,
1753000074.054045,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753000088.533175,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753000107.8333411,closedApp,,False,Europe/Madrid,,youtube,
1753000376.4342608,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753002335.697969,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753002400.1011782,closedApp,,False,Europe/Madrid,,instagram,
1753002882.6529841,closedApp,,False,Europe/Madrid,,instagram,
1753003470.6773949,closedApp,,False,Europe/Madrid,,instagram,
1753003961.165231,closedApp,,False,Europe/Madrid,,instagram,
1753004195.4944859,closedApp,,False,Europe/Madrid,,instagram,
1753004234.84207,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753004329.17852,closedApp,,False,Europe/Madrid,,instagram,
1753004529.783397,closedApp,,False,Europe/Madrid,,instagram,
1753004784.493412,closedApp,,False,Europe/Madrid,,instagram,
1753005052.609056,closedApp,,False,Europe/Madrid,,instagram,
1753005103.340104,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753005175.559994,closedApp,,False,Europe/Madrid,,instagram,
1753005693.188406,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753006825.6197538,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753008029.3855639,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753009897.817501,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753010115.61566,closedApp,,False,Europe/Madrid,,instagram,
1753010800.701058,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753012168.921763,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753012479.872192,closedApp,,False,Europe/Madrid,,instagram,
1753014428.477106,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753014454.529285,closedApp,,False,Europe/Madrid,,instagram,
1753017622.916085,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753017645.2114182,closedApp,,False,Europe/Madrid,,instagram,
1753017654.2569032,closedApp,,False,Europe/Madrid,,instagram,
1753018129.41048,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753020902.327806,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753020918.572009,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753020969.279166,closedApp,,False,Europe/Madrid,,instagram,
1753021029.382447,closedApp,,False,Europe/Madrid,,instagram,
1753022952.713553,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753023011.475215,closedApp,,False,Europe/Madrid,,instagram,
1753024228.89952,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753024303.439327,closedApp,,False,Europe/Madrid,,instagram,
1753026776.3526502,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753026960.9356608,closedApp,,False,Europe/Madrid,,instagram,
1753027169.260919,closedApp,,False,Europe/Madrid,,instagram,
1753027749.886018,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753027824.758683,closedApp,,False,Europe/Madrid,,instagram,
1753029071.2164822,closedApp,,False,Europe/Madrid,,instagram,
1753029149.7984881,closedApp,,False,Europe/Madrid,,instagram,
1753029516.951455,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753029566.87785,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753029593.501734,closedApp,,False,Europe/Madrid,,instagram,
1753030326.89886,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753030357.556642,closedApp,,False,Europe/Madrid,,instagram,
1753030508.675256,closedApp,,False,Europe/Madrid,,instagram,
1753033954.0740008,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753033974.0608501,closedApp,,False,Europe/Madrid,,instagram,
1753034056.415803,closedApp,,False,Europe/Madrid,,instagram,
1753034073.935183,closedApp,,False,Europe/Madrid,,instagram,
1753036303.8999949,closedApp,,False,Europe/Madrid,,instagram,
1753036684.874233,closedApp,,False,Europe/Madrid,,instagram,
1753036750.6302319,closedApp,,False,Europe/Madrid,,instagram,
1753037145.770852,closedApp,,False,Europe/Madrid,,instagram,
1753038326.328042,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753038345.012305,closedApp,,False,Europe/Madrid,,instagram,
1753039863.8453388,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753039871.7175078,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753039889.182804,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753039910.132474,closedApp,,False,Europe/Madrid,,instagram,
1753040201.964223,closedApp,,False,Europe/Madrid,,instagram,
1753040898.343783,closedApp,,False,Europe/Madrid,,instagram,
1753044497.755556,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753044601.443373,closedApp,,False,Europe/Madrid,,instagram,
1753044648.782833,closedApp,,False,Europe/Madrid,,instagram,
1753073316.271851,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753073748.9523811,closedApp,,False,Europe/Madrid,,instagram,
1753074340.71389,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753074367.769156,closedApp,,False,Europe/Madrid,,instagram,
1753074396.30646,closedApp,,False,Europe/Madrid,,instagram,
1753074545.3397288,closedApp,,False,Europe/Madrid,,instagram,
1753074819.221554,closedApp,,False,Europe/Madrid,,instagram,
1753076064.775446,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753076181.656035,closedApp,,False,Europe/Madrid,,instagram,
1753076806.632678,closedApp,,False,Europe/Madrid,,instagram,
1753076984.7411408,closedApp,,False,Europe/Madrid,,instagram,
1753077237.717171,closedApp,,False,Europe/Madrid,,instagram,
1753077730.618125,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753077774.74472,closedApp,,False,Europe/Madrid,,youtube,
1753078109.5419412,closedApp,,False,Europe/Madrid,,youtube,
1753078163.390329,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753079442.003601,closedApp,,False,Europe/Madrid,,instagram,
1753082383.69401,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753082563.797401,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753082710.6760159,closedApp,,False,Europe/Madrid,,youtube,
1753082807.872511,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753083078.493267,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753083292.5059052,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753083584.094008,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753083831.552603,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753083964.610389,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753084327.377394,closedApp,,False,Europe/Madrid,,instagram,
1753084866.09343,closedApp,,False,Europe/Madrid,,instagram,
1753085351.8794332,closedApp,,False,Europe/Madrid,,instagram,
1753085468.2001271,closedApp,,False,Europe/Madrid,,instagram,
1753085679.251625,closedApp,,False,Europe/Madrid,,instagram,
1753085723.051292,closedApp,,False,Europe/Madrid,,instagram,
1753085737.261931,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753085829.197958,closedApp,,False,Europe/Madrid,,youtube,
1753086135.7686129,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753086158.229636,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753086259.5317879,closedApp,,False,Europe/Madrid,,instagram,
1753086394.262119,closedApp,,False,Europe/Madrid,,instagram,
1753086494.021429,closedApp,,False,Europe/Madrid,,instagram,
1753086706.640998,closedApp,,False,Europe/Madrid,,instagram,
1753088007.356067,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753088070.51996,closedApp,,False,Europe/Madrid,,instagram,
1753088188.897348,closedApp,,False,Europe/Madrid,,instagram,
1753088398.2952251,closedApp,,False,Europe/Madrid,,instagram,
1753088504.9835339,closedApp,,False,Europe/Madrid,,instagram,
1753088526.2862039,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Relajarse
1753088623.8063989,closedApp,,False,Europe/Madrid,,instagram,
1753088730.708579,closedApp,,False,Europe/Madrid,,instagram,
1753088809.027437,closedApp,,False,Europe/Madrid,,instagram,
1753088963.913341,closedApp,,False,Europe/Madrid,,instagram,
1753088552.6274981,closedApp,,False,Europe/Madrid,,youtube,
1753089575.961403,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753089615.721548,closedApp,,False,Europe/Madrid,,instagram,
1753089890.438987,closedApp,,False,Europe/Madrid,,instagram,
1753090196.9852529,closedApp,,False,Europe/Madrid,,instagram,
1753090328.896035,closedApp,,False,Europe/Madrid,,instagram,
1753091565.7601218,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753091589.178523,closedApp,,False,Europe/Madrid,,instagram,
1753091803.34474,closedApp,,False,Europe/Madrid,,instagram,
1753092193.50365,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753092260.295092,closedApp,,False,Europe/Madrid,,instagram,
1753092285.12983,closedApp,,False,Europe/Madrid,,instagram,
1753093336.0886211,closedApp,,False,Europe/Madrid,,instagram,
1753093624.8088,closedApp,,False,Europe/Madrid,,instagram,
1753093708.370193,closedApp,,False,Europe/Madrid,,instagram,
1753093920.515784,closedApp,,False,Europe/Madrid,,instagram,
1753094014.604889,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753094404.716096,closedApp,,False,Europe/Madrid,,youtube,
1753094431.145749,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753094540.474618,closedApp,,False,Europe/Madrid,,instagram,
1753094571.1368232,closedApp,,False,Europe/Madrid,,instagram,
1753095192.8238502,closedApp,,False,Europe/Madrid,,instagram,
1753095441.637728,closedApp,,False,Europe/Madrid,,instagram,
1753096581.355081,closedApp,,False,Europe/Madrid,,instagram,
1753096827.5600429,closedApp,,False,Europe/Madrid,,instagram,
1753096907.868789,closedApp,,False,Europe/Madrid,,instagram,
1753096988.104974,closedApp,,False,Europe/Madrid,,instagram,
1753097290.316165,closedApp,,False,Europe/Madrid,,instagram,
1753099031.047858,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753099078.371624,closedApp,,False,Europe/Madrid,,instagram,
1753099844.688967,closedApp,,False,Europe/Madrid,,instagram,
1753099920.860543,closedApp,,False,Europe/Madrid,,instagram,
1753100029.328239,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753100977.8183289,closedApp,,False,Europe/Madrid,,youtube,
1753101046.774328,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753101290.499449,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Publicar algo
1753101320.442075,closedApp,,False,Europe/Madrid,,instagram,
1753102664.7784162,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753102821.2197208,closedApp,,False,Europe/Madrid,,youtube,
1753104352.3546119,closedApp,,False,Europe/Madrid,,youtube,
1753104380.559736,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753107122.798221,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753104396.1971822,closedApp,,False,Europe/Madrid,,instagram,
1753105461.570932,closedApp,,False,Europe/Madrid,,instagram,
1753105565.03168,closedApp,,False,Europe/Madrid,,instagram,
1753105753.6286402,closedApp,,False,Europe/Madrid,,instagram,
1753106255.455471,closedApp,,False,Europe/Madrid,,instagram,
1753106331.838396,closedApp,,False,Europe/Madrid,,instagram,
1753107772.603445,closedApp,,False,Europe/Madrid,,instagram,
1753108237.7771869,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753108254.127619,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753113753.936596,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753108304.7737498,closedApp,,False,Europe/Madrid,,instagram,
1753109159.136293,closedApp,,False,Europe/Madrid,,instagram,
1753110095.9370089,closedApp,,False,Europe/Madrid,,instagram,
1753111369.735523,closedApp,,False,Europe/Madrid,,instagram,
1753112779.004462,closedApp,,False,Europe/Madrid,,instagram,
1753113802.823987,closedApp,,False,Europe/Madrid,,instagram,
1753113931.0473819,closedApp,,False,Europe/Madrid,,instagram,
1753114156.3745542,closedApp,,False,Europe/Madrid,,instagram,
1753115063.662081,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753115099.009862,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753115434.8098001,closedApp,,False,Europe/Madrid,,instagram,
1753115481.03653,closedApp,,False,Europe/Madrid,,instagram,
1753116088.4821858,closedApp,,False,Europe/Madrid,,instagram,
1753116117.6257858,closedApp,,False,Europe/Madrid,,instagram,
1753116479.32288,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753117043.615727,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753117205.4069219,closedApp,,False,Europe/Madrid,,instagram,
1753119229.398518,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753119561.67324,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753119666.5834079,closedApp,,False,Europe/Madrid,,instagram,
1753119684.450276,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753120039.224447,closedApp,,False,Europe/Madrid,,instagram,
1753120380.165762,closedApp,,False,Europe/Madrid,,instagram,
1753119856.583386,closedApp,,False,Europe/Madrid,,youtube,
1753120385.278518,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753122243.22524,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753123089.394716,closedApp,,False,Europe/Madrid,,youtube,
1753124863.612212,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753124996.5498118,closedApp,,False,Europe/Madrid,,youtube,
1753125060.942679,closedApp,,False,Europe/Madrid,,youtube,
1753125079.252806,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753125455.8485188,closedApp,,False,Europe/Madrid,,instagram,
1753127126.131176,closedApp,,False,Europe/Madrid,,instagram,
1753129104.397643,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753129135.600744,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753129773.959724,closedApp,,False,Europe/Madrid,,youtube,
1753134992.845694,closedApp,,False,Europe/Madrid,,youtube,
1753163400.4446,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,instagram,
1753164295.5130692,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Entretenimiento
1753164317.78167,closedApp,,False,Europe/Madrid,,youtube,
1753165613.243369,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753166484.1172938,closedApp,,False,Europe/Madrid,,instagram,
1753166611.501328,openedApp,breathingExercise,False,Europe/Madrid,6.0,youtube,Obsesionarse con un crush
1753167102.589641,closedApp,,False,Europe/Madrid,,youtube,
1753167526.826124,dismissedAppOpening,breathingExercise,False,Europe/Madrid,6.0,youtube,
1753168638.085005,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753168662.020227,closedApp,,False,Europe/Madrid,,instagram,
1753168778.623409,closedApp,,False,Europe/Madrid,,instagram,
1753170203.8983889,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753170316.534415,closedApp,,False,Europe/Madrid,,instagram,
1753173054.08679,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753173211.0641809,closedApp,,False,Europe/Madrid,,instagram,
1753174524.590448,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Obsesionarse con un crush
1753174581.715304,closedApp,,False,Europe/Madrid,,instagram,
1753174638.089343,closedApp,,False,Europe/Madrid,,instagram,
1753180324.6836128,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753180361.41263,closedApp,,False,Europe/Madrid,,instagram,
1753185711.004736,closedApp,,False,Europe/Madrid,,instagram,
1753194121.547491,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753194167.348588,closedApp,,False,Europe/Madrid,,instagram,
1753195732.042994,closedApp,,False,Europe/Madrid,,instagram,
1753196107.030174,openedApp,breathingExercise,False,Europe/Madrid,6.0,instagram,Entretenimiento
1753196259.514323,closedApp,,False,Europe/Madrid,,instagram,
1753196602.788863,closedApp,,False,Europe/Madrid,,instagram,
1753197178.5095692,closedApp,,False,Europe/Madrid,,instagram,
