interventionDuration,timestamp,isReIntervention,timezone,resolution,app,interventionType
3,1753282855.197922,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753283350.783063,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753287339.420512,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753304218.804031,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753307731.347595,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753336037.392314,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753337311.923748,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753337319.068907,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753337528.138057,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753338606.695157,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753341226.6704268,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753345441.319597,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753345507.638743,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753346923.594691,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753347485.792118,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753347705.9257379,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753350946.0536919,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753350960.8932981,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753352125.5112472,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753352597.7440639,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753353550.902667,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753354247.11841,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753354328.139709,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753356603.589954,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753356767.067755,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753356866.532397,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753357353.10583,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753357754.113126,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753359194.217989,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753359391.011558,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753359529.819992,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753360909.8031669,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753361248.3695521,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753361560.427695,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753361734.203059,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753361777.152004,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753364059.011621,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753365949.998862,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753366845.8380132,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753368583.508322,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753368689.107325,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753368867.522725,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753369666.532195,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753373051.0445929,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753373250.031461,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753374857.6415029,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753375330.988374,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753375903.810616,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753376592.820071,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753376725.292973,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753376985.589858,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753377034.601255,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753377643.028624,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753377848.1641579,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753381233.793721,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753382532.261934,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753382573.174186,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753386571.155632,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753387279.7378302,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753387785.976131,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753387924.969658,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753389048.080811,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753389062.181404,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753390189.469088,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753390555.833267,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753390782.551503,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753390914.364653,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753392959.280695,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753393321.8272262,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753398531.196392,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753400696.900758,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753400962.5543709,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753401059.755701,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753401454.643989,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753422418.320652,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753422688.2382178,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753428679.202019,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753428797.065664,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753429843.014499,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753429925.043051,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753430182.007382,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753433671.5864968,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753433726.424408,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753433783.469283,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
3,1753433792.5059009,False,Europe/Madrid,openedApp,instagram,breathingExercise
3,1753433918.907649,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753434071.817181,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753435231.2563171,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753435364.9290562,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753435451.163734,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753436037.392262,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753437000.07196,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753437062.550731,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753438200.759203,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753438439.0013719,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753439257.459801,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753439280.117189,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753439429.0414538,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753440233.064045,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753440660.5551991,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753440676.046216,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753440813.189856,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753441118.3128428,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753442094.906291,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753442108.832428,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753442624.412478,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753446954.814565,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753447078.8986769,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753447093.9070082,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753447113.018137,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753447123.742721,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753447136.766119,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753448550.70017,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753448635.680808,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753448983.018116,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753449569.979902,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753452330.0990958,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753452343.5826101,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753453133.787364,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753453168.823458,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753453770.280765,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753458762.5497231,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753458794.639975,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753462583.430964,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753462644.467098,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753462940.4712691,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753463650.465365,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753463843.273539,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753466033.5077271,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753470836.900049,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753472009.309325,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753472061.0159922,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753472184.293425,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753472442.150069,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753473071.731452,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753474399.595635,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753474420.814766,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753474597.95618,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753474856.916346,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753476088.224087,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753476117.556957,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753476135.0165582,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753480114.526308,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753481832.371314,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753482782.0027552,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753482786.6631742,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753482815.159011,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753483222.28809,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753483896.108039,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753484461.281589,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753485475.165798,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753510723.112138,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753510876.029583,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753512755.18753,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753513582.496519,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753514123.323633,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753514359.1962929,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753515626.197709,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753515974.392696,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753515990.090476,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753516772.647441,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753518669.0543861,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753518775.2142591,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753519911.674183,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753521051.299553,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753522890.6159701,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753523377.717218,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753527240.914824,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753532080.226066,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753532201.864232,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753532870.540189,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753533002.5243049,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753533070.3828511,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753533126.393245,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753536113.293664,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753536764.5634742,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753536983.664726,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753538075.163883,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753539380.036049,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753539505.287695,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753545899.420605,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753546045.799397,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753546071.217956,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753553182.470899,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753554511.469806,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753554630.855192,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753554739.3010678,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753554843.001991,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753554977.899571,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753557537.044496,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753557778.124857,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753557868.564077,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753557921.26015,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753557979.575615,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753558089.777314,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753558257.557899,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753564371.667392,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753567797.058522,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753570861.492969,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753571169.093975,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753572246.171025,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753572360.7325048,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753573117.631641,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753573529.3282518,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753573588.6985621,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753573606.626523,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753574232.394485,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753574330.996924,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575082.705734,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575276.2672958,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575345.418783,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575478.46071,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575743.5967789,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753575997.057728,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753577265.1006088,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753577282.099856,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753599550.184516,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753600167.913968,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753601075.129356,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753601246.2657409,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753604081.8012981,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753606559.507965,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753607207.31804,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753610145.8195682,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753611351.7152,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753612399.334395,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753612416.71173,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753612691.8116431,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753612713.131042,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753619931.172944,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753625886.511518,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753626111.876766,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753630682.0698419,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753631392.399085,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753632030.030735,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753632132.836729,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753635706.5814939,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753635891.623783,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753636827.1158,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753636851.885713,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753637416.709477,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753637601.6887321,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753637718.166672,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753638560.1556349,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753638578.993231,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753639120.7748098,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753642972.528348,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753643123.846854,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753643365.22416,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753644165.253354,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753644190.998276,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753644206.5307531,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753645811.1140652,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753646281.448327,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753646756.7800379,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753647083.104083,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753647104.969415,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753649773.690703,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753649859.330906,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753650107.7762508,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753685343.0975041,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753685521.8968492,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753685712.73963,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753686073.305409,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753686113.972814,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753686146.716319,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753686572.2515202,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753686878.990833,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753689805.7382998,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753689877.514728,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753691468.39425,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753691877.798026,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753691991.4340692,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753692215.861089,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753692702.901277,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753692774.0463948,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753692860.8617182,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753692896.2875361,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753693039.678214,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753694328.440429,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753694367.493163,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753694513.9855452,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753694586.854816,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753695472.569473,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696201.9100919,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696305.3795419,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753696346.3896909,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696412.60249,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696460.054986,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753696476.207783,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696605.452097,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753696918.483177,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753697583.82021,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753698960.586327,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753699020.680768,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753700396.867743,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753701374.86339,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753702411.687502,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753703327.1817598,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753703420.917362,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753704432.404387,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753704823.469562,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753705447.70188,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753705780.835585,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753706690.990936,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753706708.490547,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753707386.967274,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753708766.049138,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753708918.1941528,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753709678.043373,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753710385.9620361,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753711649.9492311,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753712518.037438,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753712589.303053,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753712742.938098,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753712758.776943,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753712839.008116,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753714038.117387,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753714063.8550382,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753714330.116893,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753714614.8296409,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753715184.6239629,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753715305.687172,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753715746.199213,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753716338.762845,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753717904.1611729,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753718228.194821,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753718713.216716,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753719354.106513,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753719370.73742,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753723244.526074,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753724442.582042,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753724457.4034538,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753724706.2406,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753725635.4288,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753726866.381345,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753731328.577008,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753731360.25405,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753731375.408867,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753731482.081151,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753732273.00091,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753732290.088563,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753734418.8019009,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753734570.645547,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753734780.392731,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753769024.004509,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753769041.700999,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753771175.222173,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753771343.040406,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753774287.781502,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753777897.992042,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753778032.9315748,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753778572.050472,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753780662.1827478,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753780874.744072,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753787756.820763,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753787786.726237,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753788856.7326431,False,Europe/Madrid,openedApp,instagram,breathingExercise
6,1753790079.67033,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753790088.7743711,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
6,1753794034.5212831,False,Europe/Madrid,dismissedAppOpening,instagram,breathingExercise
