interventionType,timezone,app,resolution,interventionDuration,isReIntervention,timestamp
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750952233.2930489
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1750954269.00213
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750954490.8710651
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1750955213.527372
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750955232.224001
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750955321.075585
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750956376.147249
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750957096.687825
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1750957171.0222359
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1750957187.026557
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1750957757.932698
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750957771.974755
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750958373.947156
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750959295.815758
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750960305.498273
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750962090.8197389
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750962258.297106
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1750965328.402658
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750967913.569982
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1750968726.553915
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750970451.9421458
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1750970863.03479
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1750972304.02476
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1750972508.1213741
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1750972602.704276
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750974147.2886271
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750975393.4904199
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1750975699.084029
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1750976454.3027081
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751008057.3871698
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751008365.000983
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751008445.584892
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751008931.321531
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751009092.9145179
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751009580.89396
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751009719.398689
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751010170.901849
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751011125.462535
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751011256.300902
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751011400.0192308
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751012231.438177
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751012534.3980951
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751018046.1700702
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751018636.577567
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751021498.4763498
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751022273.563539
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751023071.867498
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751024714.0867848
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751028867.504507
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751030773.43855
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751030787.3457751
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751032856.049267
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751034931.193994
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751039564.0899138
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751039970.285455
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751040095.1279712
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751041188.416483
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751041202.2387419
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751042185.3861198
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751042700.967763
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751042849.8889232
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751043010.91626
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751043357.515934
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751044856.292901
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751045123.040577
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751045193.995057
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751045863.306392
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751045970.9669561
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751051404.236545
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751052704.42141
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751053222.508894
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751055457.032829
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751058123.847023
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751058288.713093
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751059964.964431
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751091094.01448
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751091539.537643
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751092088.022399
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751092530.051305
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751093550.6238542
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751094035.4415069
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751094807.957284
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751096800.616118
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751097151.343436
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751097186.327564
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751098021.476824
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751098064.8729491
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751098251.624542
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751098980.412076
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751099336.0337949
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751101074.3784819
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751104934.2598271
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751105161.507012
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751105944.729542
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751105965.369915
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751109537.868269
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751109585.757697
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751113253.11348
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751113907.4974189
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751114322.227007
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751114836.961481
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751117129.205233
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751118158.042654
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751118353.625019
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751118382.810802
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751118477.937265
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751118694.650929
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751119787.6067219
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751120803.134543
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751120838.708401
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751122511.878008
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751123068.827128
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751123769.425854
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751124229.959981
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751125069.5330272
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751125090.925174
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751126405.492508
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751127275.936542
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751128006.431713
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751128514.846661
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751129262.54923
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751129354.5952091
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751129569.698436
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751132407.963134
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751132881.550375
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751133335.842222
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751133633.639701
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751133690.080414
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751134790.976233
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751135011.538827
breathingExercise,Europe/Rome,twitter,dismissedAppOpening,6,False,1751135149.711384
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751135167.285561
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751135795.607218
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751135823.176034
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751136745.098578
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751136756.5524158
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751136919.446137
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751136944.912304
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751137071.439663
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751138586.062166
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751139297.3858352
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751140031.27992
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751140452.558193
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751140467.3754811
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751141865.3992782
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751141998.3495889
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751143494.6818008
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751144286.867969
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751144303.619962
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751144534.1993098
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751176957.1417499
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751178180.598919
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751178682.383935
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751179240.875006
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751179334.687053
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751179443.378422
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751180083.258193
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751180102.218254
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751180442.958951
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751181010.120364
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751181141.442134
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751181910.683447
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751183089.556639
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751184727.217945
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751187469.674299
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751188689.428875
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751189009.860749
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751189867.988987
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751189921.72559
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751190365.091257
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751191173.2369509
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751191343.2363749
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751192263.93112
breathingExercise,Europe/Rome,twitter,dismissedAppOpening,6,False,1751192677.405157
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751192977.859569
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751193026.9414148
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751193246.0683742
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751193259.307132
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751194086.588873
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751194145.611531
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751194209.0573301
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751195054.245542
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751195306.403672
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751196402.207926
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751197785.376863
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751198306.885442
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751199811.5047421
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751206595.028096
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751206750.667313
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751207236.7235498
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751207458.353629
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751207683.490679
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751208249.4009318
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751208433.832415
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751208659.04601
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751209441.675741
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751212790.033794
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751212805.3702621
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751213480.50133
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751213513.9609032
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751213639.362535
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751214371.5273151
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751214561.649179
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751214576.273402
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751215158.7505689
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751215760.430502
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751215790.5710769
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751216241.3873901
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751218179.171859
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751218262.53356
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751218320.341714
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751220459.315264
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751225329.409927
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751225360.965016
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751227163.104811
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751227201.803272
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751227248.92325
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751227279.890273
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751227477.4913402
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751228429.405884
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751229032.788642
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751229081.1820002
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751229095.219633
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751229801.4738321
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751230728.981914
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751231142.249413
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751231157.6203861
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751231213.9993439
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751264299.458147
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751264382.963491
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751264614.475626
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751265719.885748
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751265754.69271
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751265756.7451339
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751265784.059211
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751266046.5446
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751269162.287519
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751269177.929121
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751270598.067226
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751270602.2582479
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751270622.814386
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751270997.792381
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751271151.1075149
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751273879.902063
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751274902.830463
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751275767.0364509
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751276305.408177
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751276409.176558
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751276433.086554
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751279524.150001
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751280262.830333
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751287405.6448588
breathingExercise,Europe/Rome,twitter,dismissedAppOpening,6,False,1751287622.539987
breathingExercise,Europe/Rome,twitter,dismissedAppOpening,6,False,1751287633.839313
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751287954.742625
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751288063.834296
breathingExercise,Europe/Rome,twitter,openedApp,6,False,1751288233.5503879
breathingExercise,Europe/Rome,youtube,openedApp,6,False,1751289243.638463
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751289834.907887
breathingExercise,Europe/Rome,youtube,dismissedAppOpening,6,False,1751291015.437283
breathingExercise,Europe/Rome,instagram,dismissedAppOpening,6,False,1751291657.7625952
breathingExercise,Europe/Rome,instagram,openedApp,6,False,1751292884.877997
breathingExercise,Europe/Zurich,twitter,dismissedAppOpening,6,False,1751295757.74171
breathingExercise,Europe/Zurich,twitter,dismissedAppOpening,6,False,1751295761.679879
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751295798.546022
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751296257.179807
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751297281.360114
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751297596.287384
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751297676.425857
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751299683.232547
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751299687.501423
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751301032.522285
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751301582.615234
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751301848.453953
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751302577.0294452
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751302664.1627889
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751303108.731683
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751304017.1125422
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751305337.724506
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751306163.414459
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751307024.836988
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751309015.9539142
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751310180.3404741
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751311964.03754
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751312124.2642431
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751313791.613632
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751314442.688962
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751315091.071466
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751316640.487504
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751317216.806256
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751317333.6710029
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751317654.159195
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751317936.220067
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751319048.27874
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751319078.665086
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751319274.787406
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751319695.873149
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751320378.1718569
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751351041.570857
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751351267.792706
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751352004.646862
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751352014.662252
breathingExercise,Europe/Zurich,youtube,dismissedAppOpening,6,False,1751359855.182362
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751359977.138207
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751360067.812758
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751362209.866205
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751362228.394844
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751362519.302771
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751363314.6801019
breathingExercise,Europe/Zurich,youtube,dismissedAppOpening,6,False,1751363324.587249
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751363338.857712
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751363775.596978
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751364080.9786181
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751364798.229237
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751365707.2187781
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751366287.927724
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751366770.334144
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751367680.727553
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751367790.414376
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751368646.019212
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751368938.121128
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751369012.978839
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751369804.961197
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751369903.2635221
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751370086.9757009
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751370154.178121
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751370255.133953
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751370278.940606
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751370893.256638
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751371236.611635
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751371239.7873158
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751371267.6498342
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751372982.394676
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751380380.3106651
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751380527.137456
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751381169.343492
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751381912.696453
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751382020.51444
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751382051.4274712
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751385303.7424679
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751389578.648181
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751389618.145989
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751390507.318552
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751390803.79219
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751391148.528562
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751391325.746371
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751391975.531661
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751392113.00777
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751392827.341989
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751393417.546185
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751393501.159482
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751393525.0067239
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751393957.2218618
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751394514.2702022
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751394602.173805
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751394615.982053
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751394814.418237
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751395314.959207
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751395401.794016
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751395692.915106
breathingExercise,Europe/Zurich,instagram,openedApp,6,False,1751396337.202142
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751397301.692734
breathingExercise,Europe/Zurich,instagram,dismissedAppOpening,6,False,1751398607.0374908
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751398623.1880631
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751399443.5523062
breathingExercise,Europe/Zurich,twitter,openedApp,6,False,1751399480.230537
breathingExercise,Europe/Zurich,youtube,openedApp,6,False,1751400259.696943
