app,interventionType,resolution,interventionDuration,timestamp,isReIntervention,timezone
instagram,breathingExercise,openedApp,3,1750055489.9716048,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750056482.5208678,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750058561.79409,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750059532.474093,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750059982.648889,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750061680.273672,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750064134.033784,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750068429.678869,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750070322.103794,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750070966.736383,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750073472.8491569,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750076909.5957341,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750077556.173339,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750078798.9658751,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750078810.9490929,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750078879.305603,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750081874.869045,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750082294.697064,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750083292.4710999,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750083904.51854,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750084269.258775,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750085712.07165,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750087375.980918,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750087445.5240989,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750088050.86268,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750088981.429614,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750089713.759362,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750089900.4664788,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750090055.416322,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750090990.427871,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750091136.173847,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750091828.619544,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750092266.318428,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750092286.344396,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750092612.7778502,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750093312.618777,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750093506.44119,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750099839.224396,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750102130.536967,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750105502.713715,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750108561.784482,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750110906.428512,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750111990.232297,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750117569.941432,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750142961.493521,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750143538.4188828,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750144743.232383,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750145826.1500301,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750145882.296345,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750147515.990164,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750149011.454885,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750149996.456108,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750153348.1342978,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750159327.657339,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750159593.997175,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750160507.208664,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750160640.269483,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750165494.803228,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750167170.192946,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750167345.3158321,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750168165.2511148,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750168785.153929,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750168900.9499102,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750169221.967077,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750169927.20946,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750171320.840785,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750171393.688371,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750171770.557998,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750181503.311759,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750184170.8996081,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750184544.130838,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750185265.42135,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750185961.870006,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750188030.5108151,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750188488.187613,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750191219.935421,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750191406.558887,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750191825.802819,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750192330.048843,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750192411.125551,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750192744.065788,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750193451.469514,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750193901.399476,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750194155.373882,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750194320.8991761,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750195381.603127,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750196894.35867,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750196908.346272,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750198490.628786,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750198509.325801,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750200353.4684029,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750200954.286903,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750202816.8338819,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750230346.741905,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750230364.89533,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750234351.587381,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750235025.83848,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750236640.5793052,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750238415.873436,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750239339.942984,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750239350.207309,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750239452.1380072,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750239820.031444,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750244153.102063,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,3,1750250609.7631059,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750253005.9328,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750253170.838697,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750253745.012916,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750342874.5798311,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750343181.760975,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750353327.0711498,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750353627.385484,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750356950.9265928,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750365099.958358,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750370813.7845721,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750407269.979226,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750407461.70101,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750416006.486309,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750416069.00018,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750416087.2818089,False,Europe/Stockholm
instagram,breathingExercise,openedApp,3,1750447685.089355,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750458242.413099,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750458556.61618,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750458801.429092,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750460545.694778,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750460772.213949,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750488032.777257,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750488691.975162,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750489229.4295878,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750500304.989614,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750500849.682456,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750504301.711543,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750509945.08973,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750510843.0219111,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750514539.889995,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750516813.455523,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750517170.917149,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750526327.141649,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750544854.617244,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750547313.954478,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750581637.142767,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750581989.286542,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750582317.752943,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750584716.2288718,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750585972.773291,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750588628.177846,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750592042.453541,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750597731.402447,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750600421.4760032,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750601496.435046,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750603140.035905,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750609599.5517879,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750613323.711654,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750614602.868235,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750615564.489871,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750618750.695858,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750622154.518667,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750625060.4039989,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750627081.238972,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750632334.8701859,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750636243.372033,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750643049.0090408,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750662287.879359,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750664339.7158818,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750671106.946014,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750671173.890469,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750672322.1548371,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750675520.6624188,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750679724.74095,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750681702.683329,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750684373.22585,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750684515.389904,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750684532.1736488,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750685494.147692,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750687329.138743,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750689687.8746328,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750690672.1415339,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750690781.0014691,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750693621.171939,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750705414.97289,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750707494.1349878,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750709361.581373,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750714303.0301719,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750717882.470945,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750718307.040622,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750718769.322412,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750721527.015269,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750723790.274049,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750723995.986953,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750756502.281903,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750757375.806078,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750758025.722921,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750759684.066561,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750764575.0028381,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750764652.88068,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750765652.2657108,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750765728.159301,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750766898.871804,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750777871.303957,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750778455.105645,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750785840.294112,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750786068.0640988,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750789527.790091,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750792017.836688,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750794749.067912,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750796689.842012,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750796914.6080189,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750803570.464315,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750838330.419514,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750840180.727984,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750840868.7226338,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750845085.134138,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750848012.0634398,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750860366.7750602,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750860542.280909,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750861049.7653909,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750862984.589682,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750863560.787613,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750866179.1877851,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750867323.3097382,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750871592.0382,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750871623.4453669,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750881414.942673,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750881695.17985,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750884507.435128,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750885093.254864,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750885420.8553472,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750888311.0796828,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750889820.3038058,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750889850.317909,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750891573.490402,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750891650.768172,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750893387.113915,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750894651.094479,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750895598.713629,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750929030.593363,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750931440.063017,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1750931604.7681599,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750947923.0402222,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750953040.245274,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750954391.167721,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750974173.959155,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750975955.9912539,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750978853.6110039,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1750983701.700551,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751003228.81282,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751005920.0837178,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751010610.974958,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751015561.3977618,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751015792.689283,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751016318.0933719,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751016590.236398,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751019100.650858,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751019298.76496,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751019754.7913132,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751020477.591436,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751020795.088783,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751020855.68509,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751020994.375235,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751021132.303499,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751021372.148217,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751021471.5638819,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751021805.8120441,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751022444.218873,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751023561.5025392,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751023677.812155,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751024131.955933,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751025621.4415731,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751030789.589157,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751033084.551578,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751033819.1096869,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751038129.0869899,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751040357.454296,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751041027.259355,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751041151.08551,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751044456.483162,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751046963.730664,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751048247.651466,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751048412.840962,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751050364.763694,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751057429.4876409,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751058262.092451,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751091785.4658132,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751100379.070704,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751101846.502598,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751111694.661909,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751119972.8391418,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751123931.423959,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751124984.747834,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751128130.316896,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751132031.14194,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751135549.875143,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751137778.220738,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751137906.358687,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751141518.362947,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751141903.522633,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751142350.9363809,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751143489.3133059,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751143854.897438,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751144477.18556,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751152399.624264,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751181692.536761,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751183543.160258,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751183584.107034,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751185953.3521829,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751189159.785574,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751189424.786659,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751191090.910723,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751199325.201242,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751200219.559902,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751203831.7373571,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751207468.4312239,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751210479.432755,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751211007.723024,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751217292.360608,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751217695.748132,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751219545.441124,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751225336.043068,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751226241.366348,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751226902.471103,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751229825.619598,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751232436.4557629,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751232779.2776752,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751238174.509305,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751241407.7740932,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751241732.2500691,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751241760.511461,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751267761.377078,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751283480.902935,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751302773.650686,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751308836.050571,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751316162.642916,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751316351.969563,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751317990.670115,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751318833.766875,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751319836.142797,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751320684.77526,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751324423.765337,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751325301.599328,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751352975.642257,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751354050.205847,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751356158.8991032,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751357555.653693,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751358516.371704,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751358940.850266,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751360841.5371919,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751366099.085413,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751366425.5741858,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751366453.191306,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751367584.8668199,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751370998.3978891,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751372951.2238631,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751374708.076343,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751382991.257117,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751383075.94785,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751386522.18817,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751389066.336234,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751389940.419719,False,Europe/Stockholm
instagram,breathingExercise,dismissedAppOpening,6,1751390552.365573,False,Europe/Stockholm
instagram,breathingExercise,openedApp,6,1751393390.6666322,False,Europe/Stockholm
