resolution,isReIntervention,timestamp,timezone,interventionType,app,interventionDuration
closedApp,False,1749549722.338999,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749549761.7419372,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749549777.192779,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749549786.645643,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749550081.625741,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749551583.2089782,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749598464.625906,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749602253.63136,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749602453.648991,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749602733.644383,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749602785.74434,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749603106.508975,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749603415.2930999,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749603535.512809,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749603777.774238,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749603829.687803,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749603909.12763,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749603933.1639318,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749603966.86012,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749603966.86235,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749604165.568375,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749609117.239046,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749611077.071846,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749616163.438364,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749616277.275931,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749616365.541716,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749616436.53634,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749616559.296908,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749617798.447197,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749618053.3279738,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749618100.032299,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749618388.151606,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749618575.1323729,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749618586.172831,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749619481.7098331,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749619559.512981,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749623774.109132,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749624713.1227531,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749625757.858684,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749626732.912867,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749628798.2637038,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749640762.3490481,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749641048.566657,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749641073.441982,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749645451.544188,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749646280.601571,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749646309.124749,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749652702.9316978,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749652724.3630571,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749655508.840841,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749655520.014643,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749655622.922895,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749656929.484091,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749656998.168655,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
dismissedAppOpening,False,1749658687.2594461,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749688086.964281,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749694008.972091,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749694011.027539,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749694035.731439,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749694460.288958,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
closedApp,False,1749694717.414503,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749694771.583595,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749694815.824372,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749694823.160006,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749695115.24641,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749696666.463264,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749708050.815635,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749710212.902686,Asia/Seoul,breathingExercise,5445E4B6-C74D-4851-90B8-F75D928541C8,3.0
closedApp,False,1749710351.45643,Asia/Seoul,,5445E4B6-C74D-4851-90B8-F75D928541C8,
openedApp,False,1749723112.786779,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749724817.023637,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749728772.924315,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749729038.767499,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749729046.321284,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749729998.577755,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749736891.265429,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749739476.703182,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749740480.341527,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749741826.739208,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749744527.046339,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749776989.33025,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749786891.97032,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749786954.1006532,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749787012.414123,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749787129.694957,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749792583.481337,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749793009.355078,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749793595.203425,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749793795.031046,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749793839.126797,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749793915.7549229,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749794338.349506,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749795643.2951589,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749800013.465424,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749800076.171112,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749800200.930203,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749809012.595171,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749813701.2545772,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749813726.710917,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749813866.666647,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749821646.2070289,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749823199.237221,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749823944.498897,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749824199.4454808,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749826239.621448,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749827057.1735768,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749862847.940456,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749872205.839577,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749872386.500138,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749874730.348109,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749875983.938177,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749883972.432771,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749883983.048547,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749884264.9394112,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749885358.135458,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749885460.336557,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749889451.714521,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749890455.320654,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749890475.123281,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749890548.077046,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749894303.453185,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749894392.4202251,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749895431.94166,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749896066.672203,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749896102.391006,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749896956.0311918,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749896969.521147,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749897357.2816339,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749900749.03754,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749901112.174027,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749901199.9189758,Asia/Seoul,breathingExercise,instagram,3.0
dismissedAppOpening,False,1749901584.74631,Asia/Seoul,breathingExercise,instagram,3.0
openedApp,False,1749909372.211551,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749910317.997386,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749910415.854166,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749910544.793858,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749910660.121934,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749910781.5438108,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749911023.451402,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1749911327.5078511,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749911926.133678,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749912062.2057738,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749912481.95724,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749914049.964466,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749915233.5596719,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749915385.3245769,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749915411.471149,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749915741.432417,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749916359.986779,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749946856.662667,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749947018.0564451,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749948071.066592,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749949282.638871,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749951538.223359,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749954743.2222362,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749957262.374998,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749964741.764216,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749965459.272883,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1749981013.322713,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749981375.421557,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749981781.738025,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749982663.196873,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749984298.904959,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749985068.5711288,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749987747.493087,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1749991832.0326061,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749991847.602046,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1749991928.6306338,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749994129.4171581,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749995745.15867,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749996380.8481688,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749996431.948509,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
openedApp,False,1749996494.292556,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749996523.2449389,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
openedApp,False,1749997307.747449,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749997358.747854,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
openedApp,False,1749997608.972911,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749997640.233468,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
openedApp,False,1749998737.664371,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749998833.253138,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1749999176.591473,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749999279.25296,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1749999329.905912,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
dismissedAppOpening,False,1749999354.520829,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
openedApp,False,1749999403.072151,Asia/Seoul,breathingExercise,B18111BD-007E-4EE3-86D4-38137D04BD99,6.0
closedApp,False,1749999489.034093,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1749999714.4279652,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000046.289051,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000190.986147,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000265.229624,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000278.137457,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000379.9908218,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
closedApp,False,1750000456.365038,Asia/Seoul,,B18111BD-007E-4EE3-86D4-38137D04BD99,
openedApp,False,1750003919.1044989,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750004055.661302,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750004555.4875178,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750004747.498136,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750006924.35572,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750030203.83757,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750042046.067586,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750042339.757657,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750049756.591096,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750058580.068774,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750058730.7859101,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750058994.315442,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750059746.28033,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750072120.5202498,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750082295.772896,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750082724.7316241,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750115577.055931,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750146474.6078892,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750153486.1661968,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
openedApp,False,1750159022.7330241,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750159780.29508,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750159827.154767,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750164737.913141,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750164845.381355,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750165327.782548,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750170466.9270148,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750170612.0869389,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750172009.440443,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750200962.397811,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750201224.689211,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750202457.891406,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750203166.464783,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750203258.081769,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750203404.223092,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750203556.8736029,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750203745.9731622,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750203831.284999,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750203986.92024,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750207347.313468,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750207396.1963658,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750208537.51783,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750208814.215512,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750209051.0309072,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750209067.831774,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750210571.5770478,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750210611.058097,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750210627.28033,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750210700.6339931,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750211526.483426,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750211609.930561,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750211638.0993,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750211751.642189,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750211934.305043,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750212075.255651,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750212596.2270179,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750214189.621766,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750215083.083118,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750215319.179949,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750225783.316777,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750225793.917567,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750225934.263039,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750225977.096336,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750226001.421677,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750228206.628444,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750228721.554019,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750229058.804833,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750229090.985021,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750229141.5059829,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750229382.607537,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750229431.9496799,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229452.975696,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229500.0928268,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229530.007038,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229621.889629,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229673.1108031,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229821.361337,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229888.0331059,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750229921.33392,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750229994.112783,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750230319.335826,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750230367.441784,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750230428.4387488,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750230497.390747,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750230650.7407908,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750230665.977076,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750231301.738926,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750233338.606951,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750235495.08199,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750235599.343174,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750235615.472817,Asia/Seoul,breathingExercise,instagram,6.0
dismissedAppOpening,False,1750240549.310524,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750240740.463335,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750242115.237484,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750245956.8921971,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750247730.304566,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750250350.967588,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750250997.6494632,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750251070.5956259,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750254754.997052,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750256052.847748,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750258896.90583,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750287751.248414,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750289656.3551779,Asia/Seoul,breathingExercise,instagram,6.0
openedApp,False,1750294079.8579988,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750294144.855936,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750295959.354113,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750295977.422674,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
openedApp,False,1750299284.6413522,Asia/Seoul,breathingExercise,3309C630-3664-48BC-B0DF-D29BA6044610,6.0
closedApp,False,1750299376.8052878,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750299427.321605,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750299606.346994,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
closedApp,False,1750299647.4528642,Asia/Seoul,,3309C630-3664-48BC-B0DF-D29BA6044610,
