isReIntervention,app,interventionType,timestamp,resolution,interventionDuration,timezone,purpose
False,tikTok,breathingExercise,1752682588.649987,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752682661.459039,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752682664.709653,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752683291.42044,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752683761.9868011,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752685561.6919851,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752695388.030412,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752695456.802455,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752695719.108375,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752696600.258308,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752697029.890804,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752697243.359807,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752697335.356103,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752697513.161847,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752697517.903024,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752697568.586265,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752697807.207594,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752697967.715016,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752698641.943191,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752701691.130928,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752707000.628769,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752707524.635336,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752707532.940006,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752711700.052342,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752712715.9064589,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752751265.664291,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752757478.0543308,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752757721.34619,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752758144.356355,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752758150.446579,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752758310.762066,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752758585.1392,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752758941.872396,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752760079.166069,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752760083.400953,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752768003.227237,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752768144.012181,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752768471.716175,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752770358.47597,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752774082.717874,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752774173.20854,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752779955.222058,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752781570.2259321,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752782562.396409,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752784511.64531,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752788833.5093842,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752789772.182817,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752790492.337308,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752791329.148466,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752791349.312827,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752792738.889583,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752795827.264017,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752795846.428327,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752798716.2507858,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752799562.7683702,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752801359.954665,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752801680.376728,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752802142.061808,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752808082.148314,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752841199.1297011,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752846632.226009,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752846973.875475,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752851425.019603,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752851725.8704638,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752865365.965483,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752865544.824222,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752866871.454372,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752870883.285084,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752871079.348264,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752871097.7733722,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752871913.3261662,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752872437.064561,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752875386.4766002,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752875431.4508429,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752891660.752222,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752891707.456044,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752892889.660653,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752893412.726356,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752893921.6650991,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752930214.1714768,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752941816.0196462,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1752943368.8278,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752945186.880851,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752948396.6808,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752953506.440525,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752953805.011629,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752953813.9032779,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752953868.522169,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752973199.446701,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752973219.620228,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752974481.305706,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752974500.757125,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752974571.929657,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752975344.234478,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1752975647.633791,openedApp,6.0,America/Sao_Paulo,Entretenimento
False,tikTok,breathingExercise,1752975933.979011,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1752976451.517208,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1752977494.7086549,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753010194.871786,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753010657.593857,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753010721.2571611,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753014562.396796,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753014715.6889958,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753017198.38922,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753018049.847533,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753020973.0251431,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753024671.7937799,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753026288.7722201,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753027049.222012,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753027588.1280951,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753027603.991076,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753030339.634809,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753030469.062992,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753033023.2312632,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753034241.027549,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753035228.9922829,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753039316.167104,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753041060.018412,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753049392.2789922,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753051265.9096332,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753057969.719377,openedApp,6.0,America/Sao_Paulo,Pesquisar informações
False,instagram,breathingExercise,1753058575.768867,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753060290.900484,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753060323.943567,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753099091.569495,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753099701.479176,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753101716.8373961,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753101882.954433,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753106970.677674,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753107416.291749,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753108141.063198,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753111280.127882,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753111472.936019,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753118560.762591,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753118670.5624409,openedApp,6.0,America/Sao_Paulo,Relaxar
False,tikTok,breathingExercise,1753122240.238226,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753123504.170913,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753126534.730191,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753129211.755327,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753131015.542543,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753135161.384163,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753135741.349761,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753140282.995554,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753144340.464624,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753184532.165479,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753187750.1611161,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753188497.8542209,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753192092.344874,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753192176.764287,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753195057.719065,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753195366.887415,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753202425.244766,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753205827.945451,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753206266.397645,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753210960.261298,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753221427.659405,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753222976.1470098,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753223229.714715,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753228624.0804229,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753232797.906577,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753248355.937615,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753270479.538288,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753271267.120784,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753271274.998314,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753271334.179562,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753272127.505647,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753275415.4519181,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753275824.484027,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753277459.810533,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753279551.240203,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753279569.325721,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753279790.254282,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753286714.26495,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753289200.794893,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753290389.881906,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753290693.046701,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753290712.915125,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753292519.453273,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753293199.909931,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753293766.0142488,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753297888.6718369,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753297907.8253431,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753305351.439301,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753305503.9242558,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753305679.4506521,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753306457.51106,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753307684.777872,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753308037.6299648,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753313234.454887,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753324820.2619538,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753325099.590647,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753326788.915654,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753327304.102161,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753327496.558923,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753361610.417966,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753362854.485729,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753368621.207957,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753368641.843199,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753375534.9996572,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753377994.105334,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753378068.116755,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753378207.09166,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753378261.221926,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753382593.179937,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753386290.2724571,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753387893.3534122,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753388782.0811172,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753391055.8739681,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753391829.240495,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753394436.323193,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753395592.77107,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753398861.7916,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753400506.871657,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753401157.538451,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753402869.1609302,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753405311.720438,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753405851.404674,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753406001.1146,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753406574.181176,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753419453.953387,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753425721.178015,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753429028.848289,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753429439.73154,openedApp,6.0,America/Sao_Paulo,Entretenimento
False,tikTok,breathingExercise,1753431105.717895,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753431838.000533,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753442185.601667,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753442511.569294,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753443683.058348,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753444637.298846,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753452650.9396029,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753452683.4054332,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753455490.661355,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753457994.945617,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753459255.3972511,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753459579.2287688,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753459607.695817,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753459956.0803561,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753462309.336627,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753462680.257855,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753463017.647346,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753463457.787366,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753463951.37527,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753472035.236617,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753474192.00778,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753475015.0753732,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753475668.579912,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753475673.598202,dismissedAppOpening,6.0,America/Sao_Paulo,
False,instagram,breathingExercise,1753475683.195745,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753475705.4220638,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753476122.350164,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753476155.769846,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753476888.776552,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753484030.88925,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753485105.294219,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753486641.029887,openedApp,6.0,America/Sao_Paulo,Distração
False,instagram,breathingExercise,1753487355.240593,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753493094.0829902,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753495718.348359,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753495791.160077,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753496481.14603,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753534981.332879,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753535514.127805,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753540399.969102,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753544220.698026,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753544393.059902,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753551184.272994,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753551317.410221,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753551554.898783,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753552289.54746,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753552871.494124,dismissedAppOpening,6.0,America/Sao_Paulo,
False,tikTok,breathingExercise,1753552897.217989,openedApp,6.0,America/Sao_Paulo,Distração
False,tikTok,breathingExercise,1753553446.546778,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753555245.165598,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753555373.92297,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753555492.8610768,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753555980.107996,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753559693.3594298,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,instagram,breathingExercise,1753560148.04992,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
False,tikTok,breathingExercise,1753561073.8444018,openedApp,6.0,America/Sao_Paulo,Ficar por dentro
