isReIntervention,app,interventionDuration,interventionType,timestamp,resolution,timezone,purpose
False,tikTok,6.0,breathingExercise,1750761563.3706322,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750764066.317315,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750764085.8858,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750764826.2264938,openedApp,Europe/Madrid,Mensaje
False,instagram,6.0,breathingExercise,1750765622.9603581,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750765639.761364,openedApp,Europe/Madrid,Mensaje
False,instagram,6.0,breathingExercise,1750766574.1889791,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750767682.9859881,openedApp,Europe/Madrid,Mensaje
False,instagram,6.0,breathingExercise,1750769391.1552792,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750771630.294529,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750773189.614016,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750773680.573252,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750773843.508741,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750773860.131647,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750774302.671979,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750774824.050751,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750775294.844271,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750775331.578061,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750775487.9106112,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750775883.058094,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750776407.672573,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750776576.609427,openedApp,Europe/Madrid,Mensaje
False,tikTok,6.0,breathingExercise,1750776599.119982,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750777555.01986,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750777599.778263,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750778678.88456,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750780290.1540399,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750780317.382372,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750782600.975481,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750782643.466138,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750783056.410569,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750784949.796592,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750792266.0473208,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750792309.770083,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750792359.597244,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750792410.946126,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750792523.2851958,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750795488.820096,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750795657.525033,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750795761.678317,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750797085.127269,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750797151.4142718,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750798008.2180948,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750800359.249775,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750800395.199853,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750800973.62189,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750828037.0283132,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750828087.137092,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750833059.830008,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750844364.016286,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750845362.573045,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750845376.592984,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750847709.964479,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750849887.65045,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750851176.808123,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750853337.124793,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750854091.5554829,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750856910.410605,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750857016.6420078,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1750857147.221374,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750858050.975823,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750860642.311935,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750860657.6358728,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1750860753.4708838,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1750860848.779461,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1750861160.2007089,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750861295.960624,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750863830.710002,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750876187.349344,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1750876299.779655,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750878009.136895,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750883649.488175,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750883818.348586,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1750912326.766191,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1750912457.095351,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750912474.53462,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750917410.5089169,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750918593.82779,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750923251.854772,openedApp,Europe/Madrid,Buscar info
False,tikTok,6.0,breathingExercise,1750928633.42105,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750928697.573864,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750938267.426478,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750938308.086629,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750939194.1859798,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750939351.467019,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750949573.956507,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750949720.6454558,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750949777.069686,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750949858.225136,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1750950527.273946,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750950654.6178179,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1750951664.5109138,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750952800.55836,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1750953606.116971,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750954097.486168,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1750954663.0391521,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750957254.350044,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750957272.67013,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750957398.315316,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1750957659.463181,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1750958291.167999,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750958360.548636,openedApp,Europe/Madrid,Publicar algo
False,tikTok,6.0,breathingExercise,1750958713.2988439,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750958812.845082,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750958834.087457,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750958837.962167,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750958839.302774,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1750959783.698766,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1750959799.975658,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750959878.225631,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1750960372.464848,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1750968292.073807,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1750968865.364244,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751030041.8237848,openedApp,Europe/Madrid,Relajarse
False,instagram,6.0,breathingExercise,1751031008.6316571,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1751031046.024677,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,tikTok,6.0,breathingExercise,1751034323.951781,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751050049.082395,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1751050081.096956,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1751055752.07177,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751056181.854724,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751057347.630688,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751057604.34077,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751058357.9272919,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751058444.4301991,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751058481.978675,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751058484.655801,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751058584.40423,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751059728.369687,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751062383.999012,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751062402.400185,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751062669.9444242,openedApp,Europe/Madrid,Mensaje
False,instagram,6.0,breathingExercise,1751063321.392541,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751093255.286015,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1751095738.434727,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751095823.820177,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751096028.026015,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751096048.553862,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1751096292.289083,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751096858.955859,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751097244.4569511,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751107045.426333,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751109747.535347,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751110574.890759,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1751110650.2181249,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751110651.7162042,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751110653.504565,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751110775.902268,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1751110880.500681,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1751111532.608854,openedApp,Europe/Madrid,Publicar algo
False,instagram,6.0,breathingExercise,1751112637.086859,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751112735.2618098,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751115114.8822231,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751115309.588402,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751115597.775722,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751115622.891561,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751116142.102766,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751123928.77561,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751123973.457487,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751123995.861051,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751126068.395187,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751126326.9790401,closedApp,Europe/Madrid,
False,instagram,,,1751128005.782833,closedApp,Europe/Madrid,
False,instagram,,,1751128045.357044,closedApp,Europe/Madrid,
False,instagram,,,1751128075.280294,closedApp,Europe/Madrid,
False,instagram,,,1751128856.218674,closedApp,Europe/Madrid,
False,instagram,,,1751129403.755322,closedApp,Europe/Madrid,
False,instagram,,,1751130091.420675,closedApp,Europe/Madrid,
False,instagram,,,1751130317.244009,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751130387.736884,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751130495.897831,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751130649.4404821,closedApp,Europe/Madrid,
False,instagram,,,1751130849.999732,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751137022.565557,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,6.0,breathingExercise,1751140227.121852,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751140244.075453,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751140272.764629,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751140346.451673,closedApp,Europe/Madrid,
False,instagram,,,1751140398.062348,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751141955.1153321,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751145840.0214338,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,tikTok,6.0,breathingExercise,1751145880.973933,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1751158676.416599,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751158729.58196,closedApp,Europe/Madrid,
False,instagram,,,1751160927.22766,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751161893.556004,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751164306.694705,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751167728.122984,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751167750.24747,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751192264.216189,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751192331.845367,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751193104.683635,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751193156.973259,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751193170.752218,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1751193734.405149,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751199121.123281,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751199310.445675,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751199436.618459,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1751199712.3116841,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751201163.358329,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751201177.613123,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751201316.208795,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751201573.379386,closedApp,Europe/Madrid,
False,instagram,,,1751201806.5838962,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751202884.557308,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751202904.501601,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751203129.273423,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751203144.805171,closedApp,Europe/Madrid,
False,instagram,,,1751203943.660709,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751204420.651201,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751204445.469819,closedApp,Europe/Madrid,
False,instagram,,,1751206462.854847,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751208554.39178,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751208679.8269281,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751211989.686139,openedApp,Europe/Madrid,Consultar stats de un vídeo subido
False,instagram,6.0,breathingExercise,1751212422.419207,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751212705.0953212,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751212741.925037,closedApp,Europe/Madrid,
False,instagram,,,1751214513.1378598,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751214752.106134,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751215619.150216,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751216068.560507,closedApp,Europe/Madrid,
False,instagram,,,1751216806.818069,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751216883.453803,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751217209.570817,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751220417.872544,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751238398.712641,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751238568.255206,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751239055.742949,openedApp,Europe/Madrid,Mantente Informado
False,tikTok,6.0,breathingExercise,1751239653.480535,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751239667.646315,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751264587.137614,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751264946.762003,closedApp,Europe/Madrid,
False,instagram,,,1751266018.606554,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751266110.4710112,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751266111.89166,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751266114.573725,dismissedAppOpening,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751267442.717489,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751279446.723948,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751279506.292377,closedApp,Europe/Madrid,
False,instagram,,,1751279672.229429,closedApp,Europe/Madrid,
False,instagram,,,1751283051.954648,closedApp,Europe/Madrid,
False,instagram,,,1751284809.777919,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751290434.2462711,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751290455.284696,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751292258.867854,openedApp,Europe/Madrid,Relajarse
False,instagram,,,1751292743.3512568,closedApp,Europe/Madrid,
False,instagram,,,1751293191.442412,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751295321.1202788,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751295513.778696,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751297628.163825,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751298725.166,closedApp,Europe/Madrid,
False,instagram,,,1751298876.51866,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751298955.849437,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1751299045.159302,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751299081.894909,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751299356.436047,openedApp,Europe/Madrid,Buscar info
False,tikTok,6.0,breathingExercise,1751300676.1759682,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751300984.352705,openedApp,Europe/Madrid,Mantente Informado
False,instagram,,,1751301416.8682818,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751306378.792954,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751306510.954551,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751306994.264849,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751316861.011104,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1751317542.680521,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751317805.076443,closedApp,Europe/Madrid,
False,instagram,,,1751318921.5763988,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751320056.841528,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751320142.168869,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751321396.424727,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751321483.533764,openedApp,Europe/Madrid,Buscar info
False,tikTok,6.0,breathingExercise,1751322198.351592,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751363522.375154,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751363559.8943949,closedApp,Europe/Madrid,
False,instagram,,,1751363961.8315759,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751364798.154813,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751364962.150995,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751371657.901118,openedApp,Europe/Madrid,Mantente Informado
False,instagram,6.0,breathingExercise,1751372124.875049,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751375226.969871,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751384755.73948,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751386098.001731,closedApp,Europe/Madrid,
False,tikTok,6.0,breathingExercise,1751386111.602431,openedApp,Europe/Madrid,Buscar info
False,instagram,6.0,breathingExercise,1751386576.671249,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751387489.214717,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751387789.820294,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751388448.311291,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751390749.0560532,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751390781.3012109,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751391176.6807609,closedApp,Europe/Madrid,
False,instagram,,,1751391629.235518,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751408647.8344622,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751409202.649599,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751432460.85634,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751432563.080308,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751432687.969195,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751438296.5558891,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751438425.708261,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751439550.156705,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751439871.036148,dismissedAppOpening,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751439885.391681,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751440106.67561,closedApp,Europe/Madrid,
False,instagram,,,1751440146.7862759,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751445751.512212,openedApp,Europe/Madrid,Comprobar stats de un vídeo subido 
False,instagram,,,1751445765.434227,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751446713.692272,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751446753.2807488,closedApp,Europe/Madrid,
False,instagram,,,1751446813.578125,closedApp,Europe/Madrid,
False,instagram,,,1751446882.718493,closedApp,Europe/Madrid,
False,instagram,,,1751449029.007766,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751455053.616854,openedApp,Europe/Madrid,Buscar info
False,instagram,,,1751455102.035595,closedApp,Europe/Madrid,
False,instagram,,,1751455837.968917,closedApp,Europe/Madrid,
False,instagram,6.0,breathingExercise,1751459396.7717252,openedApp,Europe/Madrid,Buscar info
