timestamp,timezone,interventionType,isReIntervention,app,interventionDuration,resolution
1752507199.950551,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752509081.392692,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752528277.41812,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752565178.154563,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752566247.114933,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752566746.1621928,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752566834.2898002,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752569541.611145,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752577817.529138,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752578677.394151,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752579555.907744,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752580374.194335,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752581621.2315888,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752582618.16648,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752584619.133267,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752585278.010036,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752586011.090756,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752586095.025404,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752586136.783478,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752586226.355447,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752586480.001369,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752586497.2831721,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752588174.7101998,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752588874.5409389,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752591227.4010072,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752591669.9415588,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752591809.7516909,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752592089.776597,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752593325.141916,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752593503.274452,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752593880.960277,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752593920.3322759,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752594058.675397,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752594483.835856,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752594559.5903602,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752595617.37563,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752595756.543937,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752597405.145522,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752597412.3576279,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752597427.550098,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752598461.903051,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752601292.7543712,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752606410.100735,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752607147.209508,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752609449.3202682,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752611168.769341,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752611172.04864,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752611206.441379,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752611544.4842649,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752611573.794715,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752611781.964161,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752612890.907868,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752613155.9729471,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752613672.74608,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752613916.4239922,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752614078.093515,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752621143.531824,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752645105.02345,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752645525.687727,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752645719.708533,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752646470.4196172,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752647504.705927,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752648148.2657251,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752648207.1221051,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752648264.690036,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752648309.727076,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752649260.858671,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752649380.609789,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752649541.723421,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752649554.065939,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752649577.272376,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752650816.32312,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752651170.761457,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752651293.879757,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752651669.26804,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752651879.0711842,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752652201.6051722,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752652211.116987,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752652269.818469,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752655304.548191,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752655571.495044,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752657480.966764,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752658413.0065951,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752659002.361177,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752659212.8891249,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752660017.204968,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752660349.856326,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752666105.916089,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752666274.952111,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752666724.589284,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752666728.420335,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752667240.078323,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752667864.832502,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752669048.870323,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752670289.8226562,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752670965.883611,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752672575.238257,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752673099.483214,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752673846.506068,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752675114.118627,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752675918.044138,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752678374.4943771,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752680544.627466,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752680800.998358,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752681918.066427,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752682343.879174,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752683730.901764,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752684015.3531032,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752684431.8169641,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752684781.615191,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752685246.786196,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752685687.4517012,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752686643.095689,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752690048.890914,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752690077.2145371,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752690558.507154,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752692542.962926,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752697604.912094,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752697762.4334102,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752701326.3194451,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752728822.076727,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752731154.542671,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752743535.947124,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752743600.17399,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752743918.717324,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752744927.376662,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752745864.911236,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752746856.580678,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752747427.783924,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752748554.901701,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752748647.010771,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752749701.919465,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752750435.726675,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752751525.596761,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752751599.841929,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752752502.919454,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752753682.0571342,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752753762.242147,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752756152.760264,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752756509.509906,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752758338.194672,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752758789.061454,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752759437.215139,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752759667.786189,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752759837.791388,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752759899.707707,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752761444.23307,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752761536.772482,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752762319.993434,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752763344.9622269,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752763476.0040488,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752768759.030774,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752768901.178453,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752769084.706109,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752769128.258134,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752769885.9315228,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752770063.812423,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752770210.19728,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752771366.53996,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752771751.024509,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752771780.0787401,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752775688.877804,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752775771.639203,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752780410.0478349,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752789065.725844,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752818947.444388,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752819107.2006931,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752819233.057502,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752819249.633038,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752820500.5121388,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752823331.890531,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752823530.982847,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752823614.004939,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752835035.471523,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752841615.895897,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752843030.168415,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752843851.0808082,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752849687.860394,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752863332.9289532,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752864508.777285,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752864585.502915,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752892516.991533,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752908365.178875,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752910915.488549,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752911400.3860068,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752911501.594074,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752915063.709249,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752917892.232347,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1752917924.7969751,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752920728.239856,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752922818.5135431,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752927189.967452,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752952085.8545141,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752952296.034507,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752952911.2681231,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1752993881.7744942,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753014832.637926,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753030810.070743,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753031698.333961,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753032096.9963999,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753036187.530643,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1753038941.5161371,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753043580.841089,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753068495.4770498,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753068816.9325619,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753076944.54489,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753077262.631123,Europe/Athens,breathingExercise,False,instagram,3,dismissedAppOpening
1753077281.195137,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753077920.988554,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753078212.438154,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753080579.784212,Europe/Athens,breathingExercise,False,instagram,3,openedApp
1753093237.191117,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753095025.546661,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753095328.773024,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753095503.719434,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753097201.714405,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753099134.232671,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753101121.891983,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753101810.449275,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753103522.277915,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753104554.666378,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753104958.946982,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753106074.2821689,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753108861.991764,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753112008.861213,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753113798.246457,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753113857.050544,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753118716.778758,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753127056.2293959,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
1753127070.531392,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753127367.91189,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753129208.129661,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753162135.889629,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753162631.156145,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753165275.6530619,Europe/Athens,breathingExercise,False,instagram,6,openedApp
1753173844.2493029,Europe/Athens,breathingExercise,False,instagram,6,dismissedAppOpening
