interventionDuration,resolution,timestamp,isReIntervention,app,timezone,interventionType,purpose,timeIntervalUntilReIntervention
6,openedApp,1751776690.792664,False,instagram,America/Chicago,breathingExercise,Message,180.0
6,openedApp,1751776889.4759998,True,instagram,America/Chicago,breathingExercise,Entertainment,1140.0
6,openedApp,1751803391.746235,False,instagram,America/Chicago,breathingExercise,Entertainment,1020.0
6,openedApp,1751804494.120682,True,instagram,America/Chicago,breathingExercise,Toilet,600.0
6,openedApp,1751805871.293942,False,instagram,America/Chicago,breathingExercise,Entertainment,960.0
6,openedApp,1751806896.490442,True,instagram,America/Chicago,breathingExercise,Entertainment,1140.0
6,dismissedAppOpening,1751808034.301893,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751810413.662657,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751812019.0224319,False,instagram,America/Chicago,breathingExercise,Toilet,840.0
6,openedApp,1751813184.0789661,False,instagram,America/Chicago,breathingExercise,Bored,840.0
6,openedApp,1751819017.992871,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1751820246.675199,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1751820248.3665628,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751820274.898602,False,instagram,America/Chicago,breathingExercise,Entertainment,960.0
6,openedApp,1751821630.6098208,True,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,dismissedAppOpening,1751824724.8060231,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1751829455.73855,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751829475.351595,False,instagram,America/Chicago,breathingExercise,Message,180.0
6,dismissedAppOpening,1751830256.04209,True,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751830307.8972878,False,instagram,America/Chicago,breathingExercise,Bored,2700.0
6,openedApp,1751836588.482049,False,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,openedApp,1751844111.397845,False,instagram,America/Chicago,breathingExercise,Bored,240.0
6,openedApp,1751853274.3210878,False,instagram,America/Chicago,breathingExercise,Toilet,360.0
6,openedApp,1751854804.313725,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,2700.0
6,openedApp,1751889850.410577,False,instagram,America/Chicago,breathingExercise,Toilet,660.0
6,openedApp,1751890533.452637,True,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,openedApp,1751890851.363035,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1751897165.593441,False,instagram,America/Chicago,breathingExercise,Toilet,360.0
6,openedApp,1751897544.812738,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1751899483.338368,False,instagram,America/Chicago,breathingExercise,Toilet,660.0
6,openedApp,1751901501.3075361,False,instagram,America/Chicago,breathingExercise,Bored,120.0
6,openedApp,1751901643.9133391,True,instagram,America/Chicago,breathingExercise,Bored,300.0
6,openedApp,1751901964.056001,True,instagram,America/Chicago,breathingExercise,Bored,300.0
6,openedApp,1751902493.02528,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,360.0
6,openedApp,1751904050.194957,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751914533.4882069,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751915199.833905,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751916059.808074,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751917050.909234,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751925428.664689,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751934116.198875,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751934360.656187,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751935549.586169,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751935789.542917,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751936380.798022,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1751937193.544621,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1751938965.02813,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751939720.035647,False,instagram,America/Chicago,breathingExercise,Toilet,600.0
6,openedApp,1751940347.5370789,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1751941069.531147,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1751941242.022849,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1751979789.3229651,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751979869.0393481,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1751985251.2185612,False,instagram,America/Chicago,breathingExercise,Toilet,660.0
6,openedApp,1751986081.551763,True,instagram,America/Chicago,breathingExercise,Message,180.0
6,openedApp,1751996133.633084,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1751997839.505013,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751998011.598877,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751999151.253374,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1751999799.062845,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752000684.314549,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752000765.7819772,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752004681.0002398,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752019426.355493,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752021454.6057959,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752021663.464707,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752021742.727073,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752022194.689211,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752022211.019814,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752022295.4848871,True,instagram,America/Chicago,breathingExercise,Toilet,540.0
6,openedApp,1752022852.106607,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1752023317.8327699,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752028103.295261,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752028640.845881,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752028662.127108,False,instagram,America/Chicago,breathingExercise,Message,1380.0
6,openedApp,1752029345.828371,False,instagram,America/Chicago,breathingExercise,Relax,660.0
6,openedApp,1752029776.1475759,False,instagram,America/Chicago,breathingExercise,Relax,2040.0
6,openedApp,1752031015.431433,False,instagram,America/Chicago,breathingExercise,Relax,840.0
6,openedApp,1752057905.883312,False,instagram,America/Chicago,breathingExercise,Message,900.0
6,openedApp,1752058991.494862,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1752068229.1989598,False,instagram,America/Chicago,breathingExercise,Message,180.0
6,openedApp,1752093400.4678679,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1752093663.5736961,True,instagram,America/Chicago,breathingExercise,Message,120.0
6,openedApp,1752093800.04737,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1752109894.657539,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752110501.000355,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752110886.131894,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752115724.279568,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752115790.2645159,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,dismissedAppOpening,1752116341.7180328,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752116367.4222112,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,openedApp,1752150447.019281,False,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,openedApp,1752150768.8574681,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1752154584.621711,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752157519.222904,False,instagram,America/Chicago,breathingExercise,Stalk crush,2700.0
6,openedApp,1752158830.654026,False,instagram,America/Chicago,breathingExercise,Toilet,180.0
6,openedApp,1752159724.559655,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,900.0
6,openedApp,1752161028.399774,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752161486.76707,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752161813.3927279,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752162709.271549,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752163890.679511,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752169976.487556,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752173299.4952478,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752178141.1414142,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752181732.554121,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752181864.23828,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752185207.441155,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1752186968.595254,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752188220.324794,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752189325.923386,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1752198402.773189,False,instagram,America/Chicago,breathingExercise,Search Info,2700.0
6,openedApp,1752203766.359867,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1752204027.4388661,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1752204275.651113,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,openedApp,1752205438.4520612,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,openedApp,1752216908.8518329,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,300.0
6,openedApp,1752218815.8525171,False,instagram,America/Chicago,breathingExercise,Relax,840.0
6,openedApp,1752219681.0173712,True,instagram,America/Chicago,breathingExercise,Relax,540.0
6,openedApp,1752220252.862067,True,instagram,America/Chicago,breathingExercise,Relax,600.0
6,openedApp,1752237802.6049771,False,instagram,America/Chicago,breathingExercise,Message,420.0
6,openedApp,1752238249.9755058,True,instagram,America/Chicago,breathingExercise,Bored,600.0
6,openedApp,1752245213.449944,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752246540.716362,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752254428.724948,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752257129.5271358,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752257804.896068,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752257966.4924378,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752258219.828166,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752265273.135168,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752265920.397531,False,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,dismissedAppOpening,1752267112.10726,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752269953.390624,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,360.0
6,openedApp,1752274944.803535,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752277224.000997,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,dismissedAppOpening,1752277867.8101048,True,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752277887.840307,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752279810.341908,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752281638.8781261,False,instagram,America/Chicago,breathingExercise,Entertainment,420.0
6,openedApp,1752282089.887784,True,instagram,America/Chicago,breathingExercise,Entertainment,600.0
6,openedApp,1752282705.5096722,True,instagram,America/Chicago,breathingExercise,Entertainment,1200.0
6,dismissedAppOpening,1752283104.350027,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752285141.581881,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1752318750.147723,False,instagram,America/Chicago,breathingExercise,Message,180.0
6,openedApp,1752346488.9657068,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752347567.0733938,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752348037.427702,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752349251.979361,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752356331.257515,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752357170.155083,False,instagram,America/Chicago,breathingExercise,Message,480.0
6,dismissedAppOpening,1752357504.994143,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752357556.4676352,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752357575.835854,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752357806.381908,True,instagram,America/Chicago,breathingExercise,Message,720.0
6,dismissedAppOpening,1752362060.202335,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752362111.601728,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1752362432.844646,True,instagram,America/Chicago,breathingExercise,Message,600.0
6,openedApp,1752365255.348942,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752367979.275611,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752368602.7488952,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752369052.7191172,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752369407.0073109,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752369525.380505,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752369545.0879002,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752375101.2750301,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752379590.10493,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752380173.76727,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752389758.8418698,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752389798.5934749,False,instagram,America/Chicago,breathingExercise,Stalk crush,2700.0
6,openedApp,1752392520.242068,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752392834.643793,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752412370.288219,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1752412698.536415,True,instagram,America/Chicago,breathingExercise,Message,120.0
6,openedApp,1752412842.7242022,True,instagram,America/Chicago,breathingExercise,Message,600.0
6,openedApp,1752413462.476104,True,instagram,America/Chicago,breathingExercise,Message,60.0
6,dismissedAppOpening,1752414955.4175348,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752420261.382487,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752425588.1009688,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752436819.218301,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752436838.098717,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752440112.048225,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752442459.5843291,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752443212.2601,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752448276.26363,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752453884.792973,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752454243.339536,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752454261.678973,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752459218.125472,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752460272.08201,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752460601.330266,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752461020.149675,False,instagram,America/Chicago,breathingExercise,Relax,1020.0
6,openedApp,1752461668.0710258,False,instagram,America/Chicago,breathingExercise,Message,1260.0
6,openedApp,1752462020.099391,False,instagram,America/Chicago,breathingExercise,Message,600.0
6,openedApp,1752495448.038293,False,instagram,America/Chicago,breathingExercise,Toilet,180.0
6,openedApp,1752499281.899298,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752501260.911532,False,instagram,America/Chicago,breathingExercise,Toilet,900.0
6,openedApp,1752505892.221737,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1752506214.5255442,True,instagram,America/Chicago,breathingExercise,Message,180.0
6,openedApp,1752509611.2676458,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752510445.063997,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752517048.367985,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752518580.768007,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1752525048.842235,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752539193.0674958,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752540293.7403169,False,instagram,America/Chicago,breathingExercise,Toilet,540.0
6,openedApp,1752553001.393024,False,instagram,America/Chicago,breathingExercise,Relax,1740.0
6,openedApp,1752583291.012274,False,instagram,America/Chicago,breathingExercise,Toilet,540.0
6,openedApp,1752583853.716728,True,instagram,America/Chicago,breathingExercise,Toilet,600.0
6,openedApp,1752598746.638166,False,instagram,America/Chicago,breathingExercise,Toilet,660.0
6,openedApp,1752612661.6036658,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752614492.868412,False,instagram,America/Chicago,breathingExercise,Message,1680.0
6,openedApp,1752615186.134198,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752616588.369526,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752622066.427517,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752622090.21208,False,instagram,America/Chicago,breathingExercise,Message,420.0
6,openedApp,1752622532.1187081,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752623586.703895,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752623615.111063,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752625966.077826,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752626195.079319,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752626215.23016,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752634074.97121,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752636143.9047232,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752672785.8139582,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1752673228.529777,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752676141.393893,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752676604.971827,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752676634.029861,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752691520.31924,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752699263.968998,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752700146.004637,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752700775.089586,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752702278.743191,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752709342.4872332,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752713254.958977,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1752713518.198151,True,instagram,America/Chicago,breathingExercise,Toilet,2700.0
6,openedApp,1752714122.6472158,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752715835.766989,False,instagram,America/Chicago,breathingExercise,Message,900.0
6,openedApp,1752717175.836165,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752724477.50352,False,instagram,America/Chicago,breathingExercise,Post something,2700.0
6,openedApp,1752725662.96351,False,instagram,America/Chicago,breathingExercise,Bored,2700.0
6,openedApp,1752726325.668332,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752756681.236942,False,instagram,America/Chicago,breathingExercise,Message,60.0
6,openedApp,1752756769.986363,True,instagram,America/Chicago,breathingExercise,Message,1020.0
6,openedApp,1752757812.465431,True,instagram,America/Chicago,breathingExercise,Escape / Avoid,300.0
6,openedApp,1752763106.246742,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1752770590.410798,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1752780848.207963,False,instagram,America/Chicago,breathingExercise,Toilet,2700.0
6,openedApp,1752782095.014214,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752783527.338825,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752797462.227062,False,instagram,America/Chicago,breathingExercise,Search Info,2700.0
6,openedApp,1752797952.557928,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752804503.77099,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752807763.942309,False,instagram,America/Chicago,breathingExercise,Message,480.0
6,openedApp,1752808744.865916,False,instagram,America/Chicago,breathingExercise,Toilet,660.0
6,openedApp,1752810139.380995,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,openedApp,1752843181.0569239,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1752849106.114159,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752849850.853296,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752850250.587687,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752853091.425484,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1752858127.915001,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1752858879.115182,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752865214.0140061,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752865261.0962229,False,instagram,America/Chicago,breathingExercise,,
6,dismissedAppOpening,1752865263.045117,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752865365.746265,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752866151.875833,False,instagram,America/Chicago,breathingExercise,Message,900.0
6,openedApp,1752866537.929587,False,instagram,America/Chicago,breathingExercise,Message,480.0
6,openedApp,1752874476.696559,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752876898.4653091,False,instagram,America/Chicago,breathingExercise,Toilet,240.0
6,openedApp,1752896579.691457,False,instagram,America/Chicago,breathingExercise,Relax,1080.0
6,openedApp,1752897691.1688771,True,instagram,America/Chicago,breathingExercise,Message,1740.0
6,openedApp,1752898829.313602,False,instagram,America/Chicago,breathingExercise,Relax,2400.0
6,openedApp,1752899611.08923,False,instagram,America/Chicago,breathingExercise,Relax,1620.0
6,openedApp,1752900435.183815,False,instagram,America/Chicago,breathingExercise,Relax,780.0
6,openedApp,1752939442.002672,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752947674.445358,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752961891.625646,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752961935.3165278,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,780.0
6,openedApp,1752969211.616442,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1752970482.398608,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1752970529.648644,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,900.0
6,openedApp,1752979572.000618,False,instagram,America/Chicago,breathingExercise,Message,240.0
6,openedApp,1752979831.787674,True,instagram,America/Chicago,breathingExercise,Toilet,60.0
6,openedApp,1752979910.26375,True,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752982927.198117,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1752991943.1291652,False,instagram,America/Chicago,breathingExercise,Message,1080.0
6,openedApp,1752994589.2829351,False,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,openedApp,1752996315.814005,False,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,openedApp,1752996894.760489,False,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,openedApp,1752998018.12184,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753000008.436499,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753019463.959574,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753023108.434947,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,dismissedAppOpening,1753024175.0926871,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753024195.251021,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753027057.963963,False,instagram,America/Chicago,breathingExercise,Toilet,480.0
6,openedApp,1753033988.791939,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,300.0
6,openedApp,1753035899.889557,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753049129.141635,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753056862.516849,False,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,openedApp,1753064578.31622,False,instagram,America/Chicago,breathingExercise,Message,300.0
6,openedApp,1753137506.492218,False,instagram,America/Chicago,breathingExercise,Toilet,720.0
6,openedApp,1753149950.7829409,False,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,dismissedAppOpening,1753150266.065312,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753150285.4696069,False,instagram,America/Chicago,breathingExercise,Relax,2700.0
6,openedApp,1753182352.900886,False,instagram,America/Chicago,breathingExercise,Toilet,300.0
6,openedApp,1753182785.930901,False,instagram,America/Chicago,breathingExercise,Toilet,420.0
6,openedApp,1753219708.771204,False,instagram,America/Chicago,breathingExercise,Toilet,120.0
6,dismissedAppOpening,1753219875.367282,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753223127.418694,False,instagram,America/Chicago,breathingExercise,Entertainment,2700.0
6,openedApp,1753236000.1040158,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753237136.870727,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753269768.71111,False,instagram,America/Chicago,breathingExercise,Toilet,180.0
6,dismissedAppOpening,1753311539.675899,False,instagram,America/Chicago,breathingExercise,,
6,openedApp,1753311593.110625,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753313292.701199,False,instagram,America/Chicago,breathingExercise,Message,2700.0
6,openedApp,1753316991.015779,False,instagram,America/Chicago,breathingExercise,Escape / Avoid,180.0
6,dismissedAppOpening,1753317182.824877,True,instagram,America/Chicago,breathingExercise,,
