app,interventionDuration,resolution,timestamp,timezone,isReIntervention,interventionType,timeIntervalUntilReIntervention,purpose,terminationReason
instagram,3.0,openedApp,1750147767.7286282,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750148361.601459,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750150086.2829099,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750152284.538632,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750153295.496749,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750153362.198096,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750154252.797792,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750158699.7874331,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750158882.250249,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750163355.682451,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750163700.729584,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750165085.74793,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750165228.846694,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750165334.458438,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750166970.85997,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750167094.58813,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750170004.088244,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750170304.4104571,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750173344.8643541,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750174500.537508,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750175474.805101,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750175558.4677029,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750177700.348378,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750180259.5873718,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750180349.806178,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750181659.4337049,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750185563.660794,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750185784.83622,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750187865.549257,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750187885.466826,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750188689.415464,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750190495.056376,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750190628.7369661,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750190689.521285,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750191516.772736,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750193303.8518128,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750194507.761527,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750195094.698481,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750196020.9177241,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750196177.42009,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750222137.4917278,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750228900.457892,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750229221.5637279,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750229809.207602,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750231422.696814,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750233233.8536239,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750236737.952118,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750237477.57623,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750243301.68437,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750244041.1741462,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750244501.882215,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750245679.1476521,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750246698.413461,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750250477.7976499,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750251363.5958772,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750251402.6406121,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750253262.717416,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750256029.4205751,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750256847.162626,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750257216.271669,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750258242.030137,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750258848.679935,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750260966.948339,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750262564.494441,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750263527.2755132,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750263630.04845,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750263634.8144941,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750263638.7295,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750263645.186533,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750266711.599145,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750266745.103352,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750267556.154701,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750268521.147182,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750269360.972361,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750271806.450002,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750272679.305408,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750273950.424056,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750275465.682699,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750277269.014265,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750307657.545749,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750316058.527443,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750321309.780024,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750322189.57602,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750324236.8248382,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750325227.120266,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750325678.972476,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750326158.988833,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750328392.5125608,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750328445.5458379,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750328639.076242,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750329606.209807,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750331542.5494208,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750332840.788862,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750333167.98369,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750335957.4984322,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750337300.089991,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750337524.516856,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750341240.2969341,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750342094.7230039,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750342371.33877,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750342551.742828,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750342566.013334,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750342845.3477468,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750345325.821639,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750345399.401634,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750347474.200736,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750348445.5523272,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750348814.297073,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750352737.955741,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750358215.481217,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750358227.8352299,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750363685.3096771,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750363794.414487,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750364131.931386,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750364324.686907,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750398829.9636679,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750404827.700135,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750405124.224504,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750405615.865226,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750408077.735623,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750409375.406939,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750410421.235295,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750410432.379209,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750411815.379887,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750412250.970854,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750412347.309342,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750417909.164741,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750417991.797875,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750420584.339456,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750422439.24332,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750423835.490354,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750425388.008333,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750425862.945156,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750426468.9393768,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750426471.463676,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750435596.409943,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750436038.568025,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750436062.9189749,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750436886.202188,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750436993.27603,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750438897.086216,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750438970.151523,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,openedApp,1750439041.336374,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750439719.005867,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750440495.872056,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750440699.0900068,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750446481.78108,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750446618.182739,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,3.0,openedApp,1750446927.299838,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750447048.708496,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750447077.352123,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750448381.597863,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750450348.6896548,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750450428.432728,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750481919.004136,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750483222.0604281,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750483358.306026,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,dismissedAppOpening,1750484661.980947,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750487135.9561238,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750490221.147198,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750490358.737886,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750490489.5908952,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750496490.202385,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750503198.84584,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750503266.347828,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750505366.517762,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750510640.0830178,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750510640.135143,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750510977.9476109,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750515577.966872,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750515578.0160851,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750515642.9637132,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750516741.031316,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750516976.9069982,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750520126.512531,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750522290.2063088,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750523529.02881,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750525429.271642,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750525869.900959,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750525883.5658488,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750528697.146759,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750528853.351657,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,3.0,openedApp,1750529151.12378,Europe/Istanbul,0.0,breathingExercise,300.0,,
instagram,3.0,openedApp,1750529454.028429,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750531596.317735,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750580003.171473,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750580036.303577,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750580337.540791,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750581097.0627332,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750584352.156694,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750585363.772666,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750585970.380213,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750586988.056306,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750589066.403884,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750590988.2913241,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750591082.353977,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750594526.8441129,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750594779.14079,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750594864.050185,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750595895.190257,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750598835.699253,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750598968.662801,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750600022.9238958,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750601811.8273911,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750601969.724812,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750602457.965697,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750602516.856277,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750603593.4817262,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750606220.384338,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750607642.969414,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750611706.334876,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750612146.625293,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750612648.385202,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750612936.171211,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750613533.4408731,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750616547.457872,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750618555.738212,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750621935.295279,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750622069.0385451,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750622956.9378362,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750623251.9401689,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750625395.665906,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750657887.961319,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750661947.172999,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750662134.7091131,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750662503.8713431,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,dismissedAppOpening,1750663244.0427752,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750665854.006926,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750666152.203915,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750666162.792212,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750666298.43988,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750666548.641945,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750668113.375262,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,dismissedAppOpening,1750668377.107308,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750669507.819357,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750670405.671084,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750670684.1691399,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750671290.741468,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750672850.151032,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,3.0,dismissedAppOpening,1750673264.024415,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750674681.3670049,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750676471.6767359,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750676487.144575,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750681365.136009,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750681575.151084,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750682092.977878,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750682154.1758661,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750683926.930886,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750684032.275247,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750685017.313345,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750685851.492271,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,dismissedAppOpening,1750685853.4219,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750686382.1575341,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750686739.8180509,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750686915.012395,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750687209.092668,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750688015.0830789,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750688211.318417,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750691882.212364,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750692015.1890678,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750695212.87107,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750695335.874014,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750695521.580216,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750701326.867749,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750702658.171345,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750702876.9254699,Europe/Istanbul,0.0,breathingExercise,240.0,,
instagram,3.0,openedApp,1750703131.8007622,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750703243.981322,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750706950.088774,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,dismissedAppOpening,1750707574.028966,Europe/Istanbul,0.0,breathingExercise,,,
instagram,3.0,openedApp,1750707947.879329,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750708139.193098,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750708279.716265,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750709832.041482,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750709968.5360742,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,3.0,openedApp,1750710108.3464699,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,3.0,openedApp,1750710456.705418,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750743391.244024,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750751247.078246,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750751861.931549,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750752048.469726,Europe/Istanbul,0.0,breathingExercise,60.0,,
instagram,6.0,openedApp,1750752331.322668,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750752471.991688,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750753293.5290241,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750753445.067765,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750754863.738205,Europe/Istanbul,0.0,breathingExercise,180.0,,
instagram,6.0,openedApp,1750755061.223082,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750755209.5491529,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,dismissedAppOpening,1750756114.824253,Europe/Istanbul,0.0,breathingExercise,,,
instagram,6.0,openedApp,1750757683.938875,Europe/Istanbul,0.0,breathingExercise,120.0,,
instagram,6.0,openedApp,1750757821.877191,Europe/Istanbul,0.0,breathingExercise,120.0,,
