timestamp,isReIntervention,interventionType,app,resolution,timezone,interventionDuration,purpose
1750163820.392175,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750163828.749507,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750163850.076974,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750163869.0065641,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750167659.683893,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750164387.50756,False,,tikTok,closedApp,Europe/Berlin,,
1750166995.580507,False,,tikTok,closedApp,Europe/Berlin,,
1750167047.021402,False,,tikTok,closedApp,Europe/Berlin,,
1750167118.355332,False,,tikTok,closedApp,Europe/Berlin,,
1750167514.261973,False,,tikTok,closedApp,Europe/Berlin,,
1750167538.8179688,False,,tikTok,closedApp,Europe/Berlin,,
1750163897.166236,False,,tumblr,closedApp,Europe/Berlin,,
1750163970.436991,False,,tumblr,closedApp,Europe/Berlin,,
1750167688.3124042,False,,tumblr,closedApp,Europe/Berlin,,
1750168828.400138,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750170544.6877332,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750168928.43278,False,,tikTok,closedApp,Europe/Berlin,,
1750169403.118915,False,,tikTok,closedApp,Europe/Berlin,,
1750170788.3546891,False,,tikTok,closedApp,Europe/Berlin,,
1750170869.025762,False,,tikTok,closedApp,Europe/Berlin,,
1750172654.576736,False,,tikTok,closedApp,Europe/Berlin,,
1750172915.906632,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750173755.877729,False,,tikTok,closedApp,Europe/Berlin,,
1750173944.762274,False,,tikTok,closedApp,Europe/Berlin,,
1750174293.545155,False,,tikTok,closedApp,Europe/Berlin,,
1750174605.7411408,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750174647.71319,False,,tikTok,closedApp,Europe/Berlin,,
1750174848.467432,False,,tikTok,closedApp,Europe/Berlin,,
1750175078.8685122,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750175212.360462,False,,tikTok,closedApp,Europe/Berlin,,
1750175618.68611,False,,tikTok,closedApp,Europe/Berlin,,
1750175737.566798,False,,tikTok,closedApp,Europe/Berlin,,
1750175837.108059,False,,tikTok,closedApp,Europe/Berlin,,
1750175904.1891608,False,,tikTok,closedApp,Europe/Berlin,,
1750175929.692673,False,,tikTok,closedApp,Europe/Berlin,,
1750176046.613157,False,,tikTok,closedApp,Europe/Berlin,,
1750178013.870647,False,,tikTok,closedApp,Europe/Berlin,,
1750178202.735342,False,,tikTok,closedApp,Europe/Berlin,,
1750178644.406622,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750180134.8618531,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750178846.9175138,False,,tikTok,closedApp,Europe/Berlin,,
1750179495.7465649,False,,tikTok,closedApp,Europe/Berlin,,
1750179695.312086,False,,tikTok,closedApp,Europe/Berlin,,
1750180231.636508,False,,tikTok,closedApp,Europe/Berlin,,
1750181965.8723168,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750182017.864019,False,,tumblr,closedApp,Europe/Berlin,,
1750182047.757236,False,,tumblr,closedApp,Europe/Berlin,,
1750182151.990222,False,,tumblr,closedApp,Europe/Berlin,,
1750185999.8655782,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750186166.758702,False,,tikTok,closedApp,Europe/Berlin,,
1750187296.189913,False,,tikTok,closedApp,Europe/Berlin,,
1750187298.474763,False,,tikTok,closedApp,Europe/Berlin,,
1750187455.807848,False,,tikTok,closedApp,Europe/Berlin,,
1750187465.080525,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750187486.469647,False,,tumblr,closedApp,Europe/Berlin,,
1750187904.28228,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750188339.7755132,False,,tikTok,closedApp,Europe/Berlin,,
1750188354.679718,False,,tikTok,closedApp,Europe/Berlin,,
1750188723.228581,False,,tikTok,closedApp,Europe/Berlin,,
1750188788.3084102,False,,tikTok,closedApp,Europe/Berlin,,
1750189153.202784,False,,tikTok,closedApp,Europe/Berlin,,
1750189242.222394,False,,tikTok,closedApp,Europe/Berlin,,
1750189300.148551,False,,tikTok,closedApp,Europe/Berlin,,
1750189331.430934,False,,tikTok,closedApp,Europe/Berlin,,
1750189658.2723188,False,,tikTok,closedApp,Europe/Berlin,,
1750189903.948391,False,,tikTok,closedApp,Europe/Berlin,,
1750190017.3205771,False,,tikTok,closedApp,Europe/Berlin,,
1750190172.187735,False,,tikTok,closedApp,Europe/Berlin,,
1750190177.115819,False,,tikTok,closedApp,Europe/Berlin,,
1750190554.1455731,False,,tikTok,closedApp,Europe/Berlin,,
1750190740.0748758,False,,tikTok,closedApp,Europe/Berlin,,
1750190972.63148,False,,tikTok,closedApp,Europe/Berlin,,
1750190975.4035711,False,,tikTok,closedApp,Europe/Berlin,,
1750191138.0997071,False,,tikTok,closedApp,Europe/Berlin,,
1750191222.56825,False,,tikTok,closedApp,Europe/Berlin,,
1750191293.298359,False,,tikTok,closedApp,Europe/Berlin,,
1750191508.389127,False,,tikTok,closedApp,Europe/Berlin,,
1750191773.6619349,False,,tikTok,closedApp,Europe/Berlin,,
1750191839.777573,False,,tikTok,closedApp,Europe/Berlin,,
1750191985.114686,False,,tikTok,closedApp,Europe/Berlin,,
1750192030.4420428,False,,tikTok,closedApp,Europe/Berlin,,
1750192091.915761,False,,tikTok,closedApp,Europe/Berlin,,
1750192147.148514,False,,tikTok,closedApp,Europe/Berlin,,
1750192270.917314,False,,tikTok,closedApp,Europe/Berlin,,
1750192711.2985601,False,,tikTok,closedApp,Europe/Berlin,,
1750192815.07096,False,,tikTok,closedApp,Europe/Berlin,,
1750192994.124399,False,,tikTok,closedApp,Europe/Berlin,,
1750193159.6635761,False,,tikTok,closedApp,Europe/Berlin,,
1750193450.3649611,False,,tikTok,closedApp,Europe/Berlin,,
1750193808.630896,False,,tikTok,closedApp,Europe/Berlin,,
1750193818.858834,False,,tikTok,closedApp,Europe/Berlin,,
1750193870.275652,False,,tikTok,closedApp,Europe/Berlin,,
1750193906.664833,False,,tikTok,closedApp,Europe/Berlin,,
1750193986.025011,False,,tikTok,closedApp,Europe/Berlin,,
1750194097.565837,False,,tikTok,closedApp,Europe/Berlin,,
1750194099.148021,False,,tikTok,closedApp,Europe/Berlin,,
1750195546.406349,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750195857.0860791,False,,tikTok,closedApp,Europe/Berlin,,
1750195944.558531,False,,tikTok,closedApp,Europe/Berlin,,
1750195949.004222,False,,tikTok,closedApp,Europe/Berlin,,
1750195960.306042,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750195988.9849648,False,,tumblr,closedApp,Europe/Berlin,,
1750195994.714217,False,,tumblr,closedApp,Europe/Berlin,,
1750196045.269594,False,,tumblr,closedApp,Europe/Berlin,,
1750196258.846037,False,,tumblr,closedApp,Europe/Berlin,,
1750196264.242723,False,,tumblr,closedApp,Europe/Berlin,,
1750196330.55389,False,,tumblr,closedApp,Europe/Berlin,,
1750196477.148625,False,,tumblr,closedApp,Europe/Berlin,,
1750196628.9413218,False,,tumblr,closedApp,Europe/Berlin,,
1750196784.574727,False,,tumblr,closedApp,Europe/Berlin,,
1750196827.483652,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750197112.376288,False,,tikTok,closedApp,Europe/Berlin,,
1750197183.009582,False,,tikTok,closedApp,Europe/Berlin,,
1750197184.0591578,False,,tikTok,closedApp,Europe/Berlin,,
1750197303.758545,False,,tikTok,closedApp,Europe/Berlin,,
1750197308.245088,False,,tikTok,closedApp,Europe/Berlin,,
1750196963.272112,False,,tumblr,closedApp,Europe/Berlin,,
1750196994.993363,False,,tumblr,closedApp,Europe/Berlin,,
1750197018.179985,False,,tumblr,closedApp,Europe/Berlin,,
1750197020.778936,False,,tumblr,closedApp,Europe/Berlin,,
1750197844.512162,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750197862.329979,False,,tikTok,closedApp,Europe/Berlin,,
1750197865.493684,False,,tikTok,closedApp,Europe/Berlin,,
1750198089.0157871,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750198140.284826,False,,tikTok,closedApp,Europe/Berlin,,
1750198849.550997,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750198886.473496,False,,tumblr,closedApp,Europe/Berlin,,
1750198893.538721,False,,tumblr,closedApp,Europe/Berlin,,
1750201926.309764,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750202021.608609,False,,tikTok,closedApp,Europe/Berlin,,
1750202040.6952538,False,,tikTok,closedApp,Europe/Berlin,,
1750202096.0090299,False,,tikTok,closedApp,Europe/Berlin,,
1750202158.3526921,False,,tikTok,closedApp,Europe/Berlin,,
1750202159.921458,False,,tikTok,closedApp,Europe/Berlin,,
1750202296.627283,False,,tikTok,closedApp,Europe/Berlin,,
1750202316.030936,False,,tikTok,closedApp,Europe/Berlin,,
1750202317.902618,False,,tikTok,closedApp,Europe/Berlin,,
1750202479.665612,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Post something
1750202530.5314121,False,,tumblr,closedApp,Europe/Berlin,,
1750202540.270869,False,,tumblr,closedApp,Europe/Berlin,,
1750202707.873101,False,,tumblr,closedApp,Europe/Berlin,,
1750203702.35024,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750203729.618855,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750203750.103344,False,,tikTok,closedApp,Europe/Berlin,,
1750204497.1369472,False,,tikTok,closedApp,Europe/Berlin,,
1750204541.896162,False,,tikTok,closedApp,Europe/Berlin,,
1750204543.9828339,False,,tikTok,closedApp,Europe/Berlin,,
1750204870.474613,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750207917.978987,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750205040.3049068,False,,tikTok,closedApp,Europe/Berlin,,
1750205043.842825,False,,tikTok,closedApp,Europe/Berlin,,
1750207929.500123,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750207946.2166672,False,,tumblr,closedApp,Europe/Berlin,,
1750209369.464281,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750209406.731083,False,,tikTok,closedApp,Europe/Berlin,,
1750209442.771017,False,,tikTok,closedApp,Europe/Berlin,,
1750209470.5870461,False,,tikTok,closedApp,Europe/Berlin,,
1750209475.083045,False,,tikTok,closedApp,Europe/Berlin,,
1750210234.815164,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750210248.366982,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750210919.0954962,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750211131.3370671,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750211203.7440882,False,,tikTok,closedApp,Europe/Berlin,,
1750211207.542319,False,,tikTok,closedApp,Europe/Berlin,,
1750211785.6788712,False,,tikTok,closedApp,Europe/Berlin,,
1750211787.8085809,False,,tikTok,closedApp,Europe/Berlin,,
1750211872.8516831,False,,tikTok,closedApp,Europe/Berlin,,
1750212046.1234322,False,,tikTok,closedApp,Europe/Berlin,,
1750212047.2171888,False,,tikTok,closedApp,Europe/Berlin,,
1750212096.157321,False,,tikTok,closedApp,Europe/Berlin,,
1750212180.055896,False,,tikTok,closedApp,Europe/Berlin,,
1750212184.324761,False,,tikTok,closedApp,Europe/Berlin,,
1750212312.240277,False,,tikTok,closedApp,Europe/Berlin,,
1750212314.570722,False,,tikTok,closedApp,Europe/Berlin,,
1750212590.79092,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750213128.44447,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750213243.5311198,False,,tikTok,closedApp,Europe/Berlin,,
1750213512.683741,False,,tikTok,closedApp,Europe/Berlin,,
1750213586.9145188,False,,tikTok,closedApp,Europe/Berlin,,
1750226756.041802,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1750226870.5409598,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750226861.733767,False,,tikTok,closedApp,Europe/Berlin,,
1750227325.026175,False,,tikTok,closedApp,Europe/Berlin,,
1750227865.522252,False,,tikTok,closedApp,Europe/Berlin,,
1750228578.277453,False,,tikTok,closedApp,Europe/Berlin,,
1750230050.429244,False,,tikTok,closedApp,Europe/Berlin,,
1750239306.687582,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750239573.5429878,False,,tikTok,closedApp,Europe/Berlin,,
1750239582.242392,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750239891.486345,False,,tumblr,closedApp,Europe/Berlin,,
1750241510.82681,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750241541.618031,False,,tumblr,closedApp,Europe/Berlin,,
1750241830.8150501,False,,tumblr,closedApp,Europe/Berlin,,
1750242108.491471,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Escape / Avoid
1750242149.7506418,False,,tikTok,closedApp,Europe/Berlin,,
1750242491.485318,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750242564.2641978,False,,tikTok,closedApp,Europe/Berlin,,
1750242715.166125,False,,tikTok,closedApp,Europe/Berlin,,
1750243313.610021,False,,tikTok,closedApp,Europe/Berlin,,
1750243650.3762789,False,,tikTok,closedApp,Europe/Berlin,,
1750243827.7097502,False,,tikTok,closedApp,Europe/Berlin,,
1750243911.983576,False,,tikTok,closedApp,Europe/Berlin,,
1750244915.196568,False,,tikTok,closedApp,Europe/Berlin,,
1750247363.743054,False,,tikTok,closedApp,Europe/Berlin,,
1750247468.843688,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750247766.61664,False,,tikTok,closedApp,Europe/Berlin,,
1750247899.1509972,False,,tikTok,closedApp,Europe/Berlin,,
1750247534.27808,False,,tumblr,closedApp,Europe/Berlin,,
1750247901.882746,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750248399.920546,False,,tikTok,closedApp,Europe/Berlin,,
1750248512.625732,False,,tikTok,closedApp,Europe/Berlin,,
1750248769.085108,False,,tikTok,closedApp,Europe/Berlin,,
1750248944.0914822,False,,tikTok,closedApp,Europe/Berlin,,
1750249001.278322,False,,tikTok,closedApp,Europe/Berlin,,
1750249089.382689,False,,tikTok,closedApp,Europe/Berlin,,
1750249807.298868,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750249844.20079,False,,tikTok,closedApp,Europe/Berlin,,
1750250158.136108,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750250260.110003,False,,tikTok,closedApp,Europe/Berlin,,
1750250319.0587502,False,,tikTok,closedApp,Europe/Berlin,,
1750250396.985111,False,,tikTok,closedApp,Europe/Berlin,,
1750250492.7370548,False,,tikTok,closedApp,Europe/Berlin,,
1750250560.039331,False,,tikTok,closedApp,Europe/Berlin,,
1750251422.986244,False,,tikTok,closedApp,Europe/Berlin,,
1750251439.619618,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1750251522.9013681,False,,tumblr,closedApp,Europe/Berlin,,
1750252522.770396,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Can’t sleep
1750254857.2955642,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750254377.140078,False,,tikTok,closedApp,Europe/Berlin,,
1750255542.822808,False,,tikTok,closedApp,Europe/Berlin,,
1750255546.510684,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750255830.743511,False,,tikTok,closedApp,Europe/Berlin,,
1750256129.615732,False,,tikTok,closedApp,Europe/Berlin,,
1750256244.306696,False,,tikTok,closedApp,Europe/Berlin,,
1750256254.9665189,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Toilet
1750257530.9599528,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750257533.049374,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750257550.231707,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750257581.820013,False,,tikTok,closedApp,Europe/Berlin,,
1750257631.044622,False,,tikTok,closedApp,Europe/Berlin,,
1750257679.06316,False,,tikTok,closedApp,Europe/Berlin,,
1750257846.5004802,False,,tikTok,closedApp,Europe/Berlin,,
1750257876.680986,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750257889.899795,False,,tikTok,closedApp,Europe/Berlin,,
1750258079.6219769,False,,tikTok,closedApp,Europe/Berlin,,
1750258233.5018911,False,,tikTok,closedApp,Europe/Berlin,,
1750258371.9051208,False,,tikTok,closedApp,Europe/Berlin,,
1750257889.896885,False,,tumblr,closedApp,Europe/Berlin,,
1750258419.86467,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1750258643.951618,False,,tikTok,closedApp,Europe/Berlin,,
1750258484.284055,False,,tumblr,closedApp,Europe/Berlin,,
1750259421.125809,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750259498.522593,False,,tumblr,closedApp,Europe/Berlin,,
1750259924.463486,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750263714.305589,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750260267.675657,False,,tikTok,closedApp,Europe/Berlin,,
1750264034.916407,False,,tikTok,closedApp,Europe/Berlin,,
1750264280.802732,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750264292.466864,False,breathingExercise,tikTok,dismissedAppOpening,Europe/Berlin,3.0,
1750264312.188735,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750264361.948267,False,,tikTok,closedApp,Europe/Berlin,,
1750264629.169389,False,,tikTok,closedApp,Europe/Berlin,,
1750265799.786015,False,,tikTok,closedApp,Europe/Berlin,,
1750265997.095515,False,,tikTok,closedApp,Europe/Berlin,,
1750266119.3169022,False,,tikTok,closedApp,Europe/Berlin,,
1750267325.209584,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750268170.357633,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Entertainment
1750268515.3844628,False,,tikTok,closedApp,Europe/Berlin,,
1750268852.286798,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750269153.903308,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750269319.0117412,False,,tikTok,closedApp,Europe/Berlin,,
1750269494.251827,False,,tikTok,closedApp,Europe/Berlin,,
1750269582.887382,False,,tikTok,closedApp,Europe/Berlin,,
1750269978.1793242,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750270384.116335,False,,tikTok,closedApp,Europe/Berlin,,
1750271344.466658,False,,tikTok,closedApp,Europe/Berlin,,
1750271360.741929,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1750271570.29148,False,,tikTok,closedApp,Europe/Berlin,,
1750271622.1738229,False,,tikTok,closedApp,Europe/Berlin,,
1750271668.0203261,False,,tikTok,closedApp,Europe/Berlin,,
1750271721.1250648,False,,tikTok,closedApp,Europe/Berlin,,
1750271723.434519,False,,tikTok,closedApp,Europe/Berlin,,
1750271878.368249,False,,tikTok,closedApp,Europe/Berlin,,
1750271934.32858,False,,tikTok,closedApp,Europe/Berlin,,
1750272102.0339642,False,,tikTok,closedApp,Europe/Berlin,,
1750272453.214549,False,,tikTok,closedApp,Europe/Berlin,,
1750271430.0718021,False,,tumblr,closedApp,Europe/Berlin,,
1750272469.321708,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Escape / Avoid
1750272648.469729,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750272672.261801,False,,tikTok,closedApp,Europe/Berlin,,
1750272735.884315,False,,tikTok,closedApp,Europe/Berlin,,
1750272771.078959,False,,tikTok,closedApp,Europe/Berlin,,
1750272819.165234,False,,tikTok,closedApp,Europe/Berlin,,
1750273364.284822,False,,tikTok,closedApp,Europe/Berlin,,
1750274957.286381,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Toilet
1750275178.678062,False,,tikTok,closedApp,Europe/Berlin,,
1750275207.190641,False,,tikTok,closedApp,Europe/Berlin,,
1750275864.576982,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750276086.890336,False,,tikTok,closedApp,Europe/Berlin,,
1750276089.387103,False,,tikTok,closedApp,Europe/Berlin,,
1750277048.6748729,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750277195.62156,False,,tikTok,closedApp,Europe/Berlin,,
1750277423.9394732,False,,tikTok,closedApp,Europe/Berlin,,
1750277572.453977,False,,tikTok,closedApp,Europe/Berlin,,
1750277587.32704,False,,tikTok,closedApp,Europe/Berlin,,
1750277604.910797,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750277748.190243,False,,tikTok,closedApp,Europe/Berlin,,
1750277749.0127769,False,,tikTok,closedApp,Europe/Berlin,,
1750278070.2386441,False,,tikTok,closedApp,Europe/Berlin,,
1750278075.8615599,False,,tikTok,closedApp,Europe/Berlin,,
1750278132.2109041,False,,tikTok,closedApp,Europe/Berlin,,
1750278190.193452,False,,tikTok,closedApp,Europe/Berlin,,
1750278262.924429,False,,tikTok,closedApp,Europe/Berlin,,
1750278292.263123,False,,tikTok,closedApp,Europe/Berlin,,
1750278327.666967,False,,tikTok,closedApp,Europe/Berlin,,
1750280577.7523298,False,,tikTok,closedApp,Europe/Berlin,,
1750280713.3572211,False,,tikTok,closedApp,Europe/Berlin,,
1750283966.903187,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750284238.465457,False,,tikTok,closedApp,Europe/Berlin,,
1750284241.762243,False,,tikTok,closedApp,Europe/Berlin,,
1750284574.6481838,False,,tikTok,closedApp,Europe/Berlin,,
1750284577.605761,False,,tikTok,closedApp,Europe/Berlin,,
1750284723.746224,False,,tikTok,closedApp,Europe/Berlin,,
1750284726.06253,False,,tikTok,closedApp,Europe/Berlin,,
1750285071.1692982,False,,tikTok,closedApp,Europe/Berlin,,
1750286055.278878,False,,tikTok,closedApp,Europe/Berlin,,
1750286862.521282,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750287133.7950501,False,,tikTok,closedApp,Europe/Berlin,,
1750288948.775012,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Can’t sleep
1750289575.853689,False,,tikTok,closedApp,Europe/Berlin,,
1750289592.945107,False,,tikTok,closedApp,Europe/Berlin,,
1750289689.419518,False,,tikTok,closedApp,Europe/Berlin,,
1750289963.0723839,False,,tikTok,closedApp,Europe/Berlin,,
1750290159.7582421,False,,tikTok,closedApp,Europe/Berlin,,
1750290212.709161,False,,tikTok,closedApp,Europe/Berlin,,
1750305772.692848,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750308937.447489,False,,tikTok,closedApp,Europe/Berlin,,
1750310800.734175,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750310818.7594628,False,,tikTok,closedApp,Europe/Berlin,,
1750315214.69574,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Entertainment
1750315231.0387878,False,,tumblr,closedApp,Europe/Berlin,,
1750315241.183785,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750315258.406354,False,,tikTok,closedApp,Europe/Berlin,,
1750319140.98517,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750321487.711755,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750319302.8209481,False,,tikTok,closedApp,Europe/Berlin,,
1750321718.419626,False,,tikTok,closedApp,Europe/Berlin,,
1750325724.243824,False,breathingExercise,tumblr,dismissedAppOpening,Europe/Berlin,3.0,
1750326476.305215,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750328985.741726,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750330503.06842,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750326504.317822,False,,tikTok,closedApp,Europe/Berlin,,
1750326608.179121,False,,tikTok,closedApp,Europe/Berlin,,
1750329111.949082,False,,tikTok,closedApp,Europe/Berlin,,
1750329925.1648111,False,,tikTok,closedApp,Europe/Berlin,,
1750330524.206431,False,,tikTok,closedApp,Europe/Berlin,,
1750334157.882724,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750334172.469998,False,,tikTok,closedApp,Europe/Berlin,,
1750334359.968759,False,,tikTok,closedApp,Europe/Berlin,,
1750335163.4868631,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750335214.962534,False,,tikTok,closedApp,Europe/Berlin,,
1750335257.828682,False,,tikTok,closedApp,Europe/Berlin,,
1750336888.8319411,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750336915.846638,False,,tikTok,closedApp,Europe/Berlin,,
1750340444.033607,False,breathingExercise,tumblr,openedApp,Europe/Berlin,3.0,Relax
1750340472.167673,False,,tumblr,closedApp,Europe/Berlin,,
1750341054.29614,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750341071.172373,False,,tikTok,closedApp,Europe/Berlin,,
1750341580.7741551,False,,tikTok,closedApp,Europe/Berlin,,
1750341601.7100801,False,,tikTok,closedApp,Europe/Berlin,,
1750341709.878721,False,,tikTok,closedApp,Europe/Berlin,,
1750341863.276547,False,,tikTok,closedApp,Europe/Berlin,,
1750342527.0433621,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750342615.5690088,False,,tikTok,closedApp,Europe/Berlin,,
1750342629.101643,False,,tikTok,closedApp,Europe/Berlin,,
1750342761.086834,False,,tikTok,closedApp,Europe/Berlin,,
1750343163.247913,False,,tikTok,closedApp,Europe/Berlin,,
1750344692.2350569,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Stay In the Loop
1750344915.877881,False,,tikTok,closedApp,Europe/Berlin,,
1750345224.8744059,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750345233.5214229,False,,tikTok,closedApp,Europe/Berlin,,
1750348965.479062,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750350658.754846,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750349207.573851,False,,tikTok,closedApp,Europe/Berlin,,
1750350695.152875,False,,tikTok,closedApp,Europe/Berlin,,
1750350781.050499,False,,tikTok,closedApp,Europe/Berlin,,
1750359001.882979,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750359062.696811,False,,tikTok,closedApp,Europe/Berlin,,
1750361260.760335,False,breathingExercise,tikTok,openedApp,Europe/Berlin,3.0,Relax
1750361395.204817,False,,tikTok,closedApp,Europe/Berlin,,
1750361739.848846,False,,tikTok,closedApp,Europe/Berlin,,
1750361815.910752,False,,tikTok,closedApp,Europe/Berlin,,
1750361839.853858,False,,tikTok,closedApp,Europe/Berlin,,
