timestamp,interventionType,resolution,timezone,interventionDuration,isReIntervention,app,purpose
1751506421.532545,breathingExercise,dismissedAppOpening,America/Chicago,6,False,facebookMessenger,
1751506438.623431,breathingExercise,openedApp,America/Chicago,6,False,facebook,Message
1751506582.422091,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751506695.397303,breathingExercise,openedApp,America/Chicago,6,False,facebook,Message
1751506973.1356668,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751506986.809655,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751507011.807616,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751507048.020949,breathingExercise,openedApp,America/Chicago,6,False,facebookMessenger,Message
1751507208.0215669,breathingExercise,dismissedAppOpening,America/Chicago,6,False,facebook,
1751507264.051338,breathingExercise,dismissedAppOpening,America/Chicago,6,False,facebook,
1751507280.325066,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751507527.304172,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751507976.804884,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751507988.695257,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751508038.34826,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751509185.824292,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751509523.745349,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751510330.268656,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751516658.089651,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751518657.1737208,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751547675.510384,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751548297.193373,breathingExercise,openedApp,America/Chicago,6,False,phone,Message
1751548356.590084,breathingExercise,dismissedAppOpening,America/Chicago,6,False,whastapp,
1751548370.577008,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751548392.782538,breathingExercise,dismissedAppOpening,America/Chicago,6,False,whastapp,
1751548424.209547,breathingExercise,dismissedAppOpening,America/Chicago,6,False,whastapp,
1751548476.31107,breathingExercise,dismissedAppOpening,America/Chicago,6,False,whastapp,
1751548491.7099838,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751549421.632088,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751551107.253387,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751551217.614099,breathingExercise,openedApp,America/Chicago,6,False,phone,Message
1751552303.4215221,breathingExercise,openedApp,America/Chicago,6,False,phone,Message
1751552321.52933,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751557506.603078,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751562238.07569,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751566395.5996861,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751569522.7317019,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751569861.753691,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751570427.0640988,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751573536.532321,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751573696.906282,breathingExercise,openedApp,America/Chicago,6,False,whastapp,Message
1751574701.341155,breathingExercise,dismissedAppOpening,America/Chicago,6,False,whastapp,
1751574717.19192,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751575162.870936,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751577370.44355,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751577731.6491408,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751577792.167505,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751579952.089371,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751580466.760933,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751580992.153956,breathingExercise,dismissedAppOpening,America/Chicago,6,False,imessage,
1751581011.244976,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751582078.2396588,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751582106.426785,breathingExercise,openedApp,America/Chicago,6,False,facebookMessenger,Message
1751582412.998973,breathingExercise,dismissedAppOpening,America/Chicago,6,False,facebookMessenger,
1751582430.8152041,breathingExercise,openedApp,America/Chicago,6,False,imessage,Message
1751585898.577277,breathingExercise,openedApp,America/Chicago,6,False,whastapp,Message
1751589914.738368,breathingExercise,openedApp,America/Chicago,6,False,whastapp,Message
1751593316.114754,breathingExercise,openedApp,America/Chicago,6,False,whastapp,Message
1751597245.6439,breathingExercise,openedApp,America/Indiana/Indianapolis,6,False,whastapp,Message
1751604133.522207,breathingExercise,openedApp,America/Indiana/Indianapolis,6,False,imessage,Message
1751613037.811105,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751613376.551538,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751623725.1910849,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751624559.846071,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751624575.610972,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751624955.997144,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751629702.212222,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751633082.561973,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751633578.56676,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751635264.314062,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751635281.3269172,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1751635423.723534,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751635754.02772,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751636294.653923,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751637320.2645001,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751641741.184936,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751642083.211801,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751648819.869297,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751649973.868878,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751653956.9960399,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751655440.922503,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751657977.193969,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751659985.741997,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751664742.077904,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751664763.1914802,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751665220.271033,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751665804.9789572,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751667331.093879,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751668621.8580089,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751668650.301403,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751669820.270142,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751669918.45474,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751671397.615144,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751671415.515819,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751672111.561425,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751674087.235132,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751674123.455477,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751674563.464785,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751674620.726376,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751709193.0949411,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751709306.437845,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1751709324.097971,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1751709598.304924,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751710084.306154,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751710906.2141309,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751711241.399699,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751711243.339861,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751711424.06312,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751711707.335355,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751712142.666141,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751712552.242684,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751713525.125308,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751714410.347157,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751714414.230468,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751714416.06348,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751714438.350795,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751714883.565469,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751715314.3269548,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751715330.804716,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751715925.6844501,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751715941.575605,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751716310.070195,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751716649.299099,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751716995.949751,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751717331.491794,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1751717573.897666,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751720763.3545818,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751725751.391118,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751728822.885905,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751729189.2712421,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751729745.674495,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751730634.421684,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751731146.114464,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751731160.5870872,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751731761.266336,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751732083.278218,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751733884.137172,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751734281.812778,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751734308.698359,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751743684.68784,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751744111.091811,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751744114.312941,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751744152.751286,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751744724.157335,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751745149.052458,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751745151.821498,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751745274.6259918,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751745498.895298,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1751745508.856776,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1751745513.623948,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1751745595.465987,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751746088.798759,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751759016.356744,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1751759024.451052,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759089.624033,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759098.6820989,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759105.3063931,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759115.445487,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759125.104945,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759135.59129,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759149.921782,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759159.8137689,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759177.380456,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1751759193.702921,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751760270.856059,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1751760273.325556,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751760750.545878,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751761013.517308,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751761183.7620091,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751762368.802195,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751820619.147249,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751879608.41974,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751913063.677967,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751913675.6482859,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751931357.825574,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751968592.270464,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751968832.6201758,breathingExercise,dismissedAppOpening,America/New_York,6,False,phone,
1751968849.8158798,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751974214.129209,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1751983423.170625,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751983806.965002,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751987868.917471,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751988268.828017,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751993150.337013,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751994080.68497,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751994411.9499512,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751994890.423905,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751996578.79452,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1751998461.7571669,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751998788.165954,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1751999280.387333,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1751999295.08834,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752000152.660623,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752001033.110293,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752003002.195982,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752003566.7087789,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752006929.071546,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752007489.174392,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752007916.231478,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752010598.146807,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752011848.6420388,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752012587.9081202,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752015353.399652,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752015857.365576,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752018122.817274,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752018174.810945,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752018197.1261802,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752018213.427068,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752020763.3111749,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752022377.874378,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752032891.52438,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752032895.542001,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752035273.832193,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752037034.0702481,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1752037049.672364,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752037923.765012,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752037927.422118,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752037930.309741,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752037937.1000628,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752037960.462806,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752038308.404175,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752038325.645762,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752038618.103832,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752038677.34753,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752039095.1537309,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752039109.4601588,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752039497.091116,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752040314.16932,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752040379.119555,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752041291.426124,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752069133.8237782,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752069150.314639,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752071339.079637,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752071481.334296,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752072591.170331,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752073635.564852,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752073658.194267,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752073882.894661,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752074170.751134,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752074522.949531,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752074581.992332,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752075279.988898,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752075283.201632,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752075287.780834,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752075299.990547,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752075305.5837111,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752075316.393722,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752078488.057936,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752079185.1806269,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752084032.588368,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752085560.294612,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752087342.8061728,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752088229.4814749,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752092462.838784,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752094835.419575,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752094871.667399,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752095218.402645,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752098331.998855,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752098732.5407748,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752099062.3854198,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752101570.3249621,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752101844.036559,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752101907.479933,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752102778.438911,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752108203.7633119,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752108364.615542,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752108689.093596,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752111636.728183,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752111829.149942,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1752111945.145854,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752111965.870327,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752114013.467918,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752115141.648643,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752115333.096291,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752115600.213398,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752115617.759708,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752115767.875423,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebook,
1752115818.693193,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752152430.210373,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752152969.157479,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752152985.656744,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752155582.9065561,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752156871.6044312,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752157286.001381,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752160028.263731,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752160043.400181,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752160379.386654,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752161005.954139,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752161796.529892,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752163456.71349,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752164166.579393,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752164668.910645,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752164942.168278,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1752166010.397752,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752166574.062152,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752166990.225442,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752167072.377633,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752167691.408632,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752168085.939046,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752169429.4707708,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752170649.812191,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752170665.63727,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752170832.014903,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752171485.903717,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1752171487.97646,breathingExercise,dismissedAppOpening,America/New_York,6,False,facebookMessenger,
1752171489.746875,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752171734.413456,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752176443.192666,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752177202.140184,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752185076.460501,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752189353.508529,breathingExercise,dismissedAppOpening,America/New_York,6,False,whastapp,
1752189883.984447,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752192549.348506,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752193460.977258,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752197293.025953,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752198292.266331,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752199169.264707,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752200087.8904061,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752200108.847295,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752200731.479127,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752202881.7459822,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752203307.0159268,breathingExercise,openedApp,America/New_York,6,False,instagram,Message
1752203339.440722,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752203356.348594,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752203588.986681,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752203705.605777,breathingExercise,openedApp,America/New_York,6,False,instagram,Message
1752208521.694535,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752210245.461873,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752210266.341597,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752218280.290989,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752228146.095062,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752228681.097392,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752231131.7300959,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752231194.774921,breathingExercise,openedApp,America/New_York,6,False,whastapp,Message
1752231490.79662,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752246976.301268,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752249068.899426,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752249308.543457,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752249657.288832,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752250531.809888,breathingExercise,dismissedAppOpening,America/New_York,6,False,phone,
1752250545.727923,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752250645.5340772,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752250777.676583,breathingExercise,openedApp,America/New_York,6,False,facebookMessenger,Message
1752251211.600014,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752251688.925936,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752251868.9099169,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752252581.125301,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752254492.2308068,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752254631.566144,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752254864.478997,breathingExercise,openedApp,America/New_York,6,False,facebook,Message
1752255103.820893,breathingExercise,openedApp,America/New_York,6,False,instagram,Message
1752255327.661932,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752255908.097132,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752256485.4831061,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752257004.3888369,breathingExercise,dismissedAppOpening,America/New_York,6,False,phone,
1752257018.6204538,breathingExercise,openedApp,America/New_York,6,False,phone,Message
1752257107.560921,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752257169.6902099,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752257183.912034,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
1752257528.1744509,breathingExercise,dismissedAppOpening,America/New_York,6,False,imessage,
1752259960.29187,breathingExercise,openedApp,America/New_York,6,False,imessage,Message
