app,timezone,timestamp,interventionDuration,resolution,isReIntervention,interventionType
tikTok,Australia/Melbourne,1750895712.993888,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750895924.999517,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896567.237272,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896622.3037992,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896657.883106,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896691.782068,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896734.150772,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750896748.145282,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896807.627312,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750896855.224204,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750896966.715654,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750897058.695507,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750897096.859147,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750897185.992239,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750897449.329978,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750898426.9699512,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750911803.513118,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750919045.787745,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750925307.405435,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750929398.148363,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750929508.5145168,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1750929814.8271642,1.5,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1750929820.984523,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750977177.8785481,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750978267.925663,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750978316.439075,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1750978362.4032412,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750987167.43875,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1750988215.3191462,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751000730.970391,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751000826.498538,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751001072.234644,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751001789.243612,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751002045.378741,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751002496.774043,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751004044.247916,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751004193.640983,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751004261.934737,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751004296.9651542,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751005543.495757,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751005549.620903,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751006417.8993568,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751006546.959608,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751008463.960517,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751009004.749269,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751009162.591042,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751010623.08072,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751011033.01338,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751012235.987574,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751012242.325323,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751012291.105678,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751015468.362458,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751015576.8067741,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751015932.221587,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751015980.186732,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751016040.417558,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751016572.886942,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751020818.2480888,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751021030.087253,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751023003.1145,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751024709.736706,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751025848.031752,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751027414.319654,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751027536.29859,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751028609.1421409,1.5,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1751029922.830258,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751069095.41567,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751069472.328593,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751070815.936634,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751070822.5902739,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751070883.487303,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751070933.167966,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751070964.104013,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751070982.452385,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751071129.31304,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751072545.243623,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751074299.706801,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751084514.8524442,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751089524.4751291,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751089534.870151,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751089562.235517,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751089617.494886,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751089913.258379,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751090282.763474,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751090289.5817761,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751090506.6469522,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751090701.182399,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751091042.4756088,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751091254.4099889,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751091373.984659,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751091676.445642,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751091887.814255,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751092235.089613,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751092266.41952,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751092297.0163121,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751092908.254524,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751093135.4751701,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751093394.483274,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751093612.3918672,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751093656.438169,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751093886.09263,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751094003.2697458,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751094067.830668,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751094158.7410378,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751094167.0406451,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095204.8296099,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095357.109731,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095389.9071999,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095460.2725859,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095549.989403,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751095815.042941,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751101379.699079,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751101742.892386,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751102378.8978438,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751106724.094511,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751107504.655443,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751113602.98204,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751123157.3209019,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751123180.821681,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751153210.8592958,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751156838.513723,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751158924.7309508,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751161666.646656,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751162332.666064,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751162373.4501371,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751163046.6735039,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751170018.993237,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751173016.084149,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751175013.6676059,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751175161.833849,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751179656.42695,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751179676.940311,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751180871.724652,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751181140.707643,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751181266.106746,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751181273.3755279,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751181680.41472,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751181683.630324,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751181689.935858,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751181850.3469582,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751182089.891638,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751182107.661489,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751182213.296646,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751183250.545836,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751183402.2136931,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751183406.7511969,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751185751.908008,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751185986.688994,1.5,dismissedAppOpening,False,breathingExercise
instagram,Australia/Melbourne,1751186858.2456598,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751187247.719445,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751187371.35793,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751187447.9974241,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751188225.7181458,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751194389.6647801,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751195879.476952,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751195950.274195,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751196177.067041,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751197999.497219,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751198328.7707372,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751198412.21105,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751198657.133151,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751199035.11301,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751199425.812619,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751199698.825078,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751199811.245092,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751199817.852288,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751199969.559948,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751200028.9750872,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751200367.6391659,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751200442.5022779,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751229373.090909,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751230369.397904,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751240329.777349,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751240465.64521,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751244877.940844,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751244883.620353,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751244911.552558,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751245009.2658849,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751247290.394449,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751251721.2953072,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751252145.57015,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751260572.801251,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751260752.724526,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751260774.737438,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751260806.868822,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751260856.3327599,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751261079.310226,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751262076.298295,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751262081.474432,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751262176.1919188,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751262229.306686,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751262325.351441,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751262803.359696,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751263248.6702619,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751264061.790878,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751265885.970334,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266217.812512,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751266473.238682,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266575.550415,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266717.6280699,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266866.841434,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266926.838076,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751266962.338978,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751267078.1810699,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751267595.27276,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751267636.506053,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751267765.632523,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751267833.564745,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751268397.731103,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751268434.0117822,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751268506.077635,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751269103.702969,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751269699.740355,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751269874.117317,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751270418.6705132,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751270716.9989839,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751272990.318423,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751273286.898936,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751273363.857959,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751317602.3130121,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751317606.022639,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751317647.972278,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751322006.169438,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751324541.138648,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751330212.948091,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751341391.089247,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751352985.272767,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751353081.396432,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751357359.415988,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751357415.99527,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751357545.9755821,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751358168.235497,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751358275.545457,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751358561.4710011,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751359499.9435,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751360358.06058,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751360638.0741348,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751360642.906142,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751360744.047721,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751362649.401987,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751363440.444936,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751363447.188558,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751363492.7177591,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751363607.0149012,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751363940.314527,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751364308.500809,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751375081.322311,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751403820.806038,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751403920.302625,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751404392.3406901,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751404846.4877381,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751406684.410352,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751406725.1357641,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751443312.12274,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751444723.584149,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751447201.121095,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751452487.932475,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751453365.2677488,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751454627.8761501,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751455421.391772,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751455437.090503,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751456667.743186,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751458416.664882,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751459149.030606,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751459241.308879,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751459429.609693,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751459802.8629122,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751491368.310032,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751492925.302166,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751493618.981895,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751493623.3805141,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751497166.445366,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751507501.525868,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751520373.328312,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751530896.170311,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751531926.165907,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751537143.854662,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751537251.7592921,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751537571.901864,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751538493.417243,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751540781.588427,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751542090.995826,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751542634.947326,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751542680.123835,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751545240.359898,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751545384.488483,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751545889.5684671,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751546407.535716,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751546847.0625029,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751548481.320544,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751549215.4848208,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751549660.706872,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751549741.282197,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751549805.879098,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751549961.0898042,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751550521.0736551,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751577409.3493261,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751577723.873604,1.5,openedApp,False,breathingExercise
instagram,Australia/Melbourne,1751577935.827798,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751578977.652122,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751579429.768158,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751579964.958039,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751582505.842597,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751587297.2903361,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751587305.466154,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751592594.988596,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751592806.581507,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751592814.277735,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751592975.866881,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751593086.6763291,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751593119.306386,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751594667.96076,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751594673.662663,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751595098.1206741,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751604448.351678,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751604495.884068,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751605108.769946,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751605707.773298,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751606004.789338,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751606642.159577,1.5,dismissedAppOpening,False,breathingExercise
tikTok,Australia/Melbourne,1751606656.1472468,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751606714.677032,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751606792.590658,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751607008.726934,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751607680.3607311,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751607945.818111,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751608236.627503,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751608262.92398,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751608339.886547,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751608434.93475,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751608564.097008,1.5,openedApp,False,breathingExercise
tikTok,Australia/Melbourne,1751609238.3868608,1.5,openedApp,False,breathingExercise
