app,interventionDuration,resolution,timestamp,isReIntervention,interventionType,timezone
instagram,,closedApp,1749887363.5271149,False,,Europe/Zurich
instagram,,closedApp,1749887482.7075849,False,,Europe/Zurich
instagram,,closedApp,1749887593.460891,False,,Europe/Zurich
instagram,,closedApp,1749887631.408503,False,,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749890000.360108,False,breathingExercise,Europe/Zurich
instagram,1.5,openedApp,1749890007.467886,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749892549.175252,False,breathingExercise,Europe/Zurich
instagram,1.5,openedApp,1749892561.645602,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749892582.828179,False,breathingExercise,Europe/Zurich
instagram,1.5,openedApp,1749892678.035162,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749892741.486452,False,,Europe/Zurich
instagram,,closedApp,1749893284.6607242,False,,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749896598.2844381,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749912763.712338,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749921418.048136,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749921442.322936,False,breathingExercise,Europe/Zurich
instagram,1.5,openedApp,1749921483.577374,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749921976.121743,False,,Europe/Zurich
instagram,,closedApp,1749922051.307493,False,,Europe/Zurich
instagram,1.5,openedApp,1749922077.033432,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749922125.2371821,False,,Europe/Zurich
instagram,,closedApp,1749922149.596221,False,,Europe/Zurich
instagram,,closedApp,1749924889.0465698,False,,Europe/Zurich
instagram,,closedApp,1749924889.415938,False,,Europe/Zurich
instagram,1.5,openedApp,1749924914.708099,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749925520.700295,False,,Europe/Zurich
instagram,1.5,openedApp,1749925542.815453,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749925850.423506,False,,Europe/Zurich
instagram,1.5,openedApp,1749986234.570303,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749986256.773569,False,breathingExercise,Europe/Zurich
instagram,1.5,openedApp,1749986368.8800979,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749986713.359626,False,,Europe/Zurich
instagram,1.5,openedApp,1749986797.360804,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749987054.9638162,False,,Europe/Zurich
instagram,1.5,openedApp,1749987079.304768,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749987245.2232099,False,,Europe/Zurich
instagram,1.5,openedApp,1749987284.954999,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749987676.074647,False,,Europe/Zurich
instagram,1.5,openedApp,1749987706.0578918,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1749987882.4450068,False,,Europe/Zurich
instagram,,closedApp,1749987990.979922,False,,Europe/Zurich
instagram,,closedApp,1749988068.77756,False,,Europe/Zurich
instagram,1.5,dismissedAppOpening,1749994684.172025,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1750053428.734348,False,breathingExercise,Europe/Zurich
instagram,1.5,dismissedAppOpening,1750068123.4011378,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750243775.896383,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750243796.094218,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750243828.158088,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750246656.448647,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750246690.736752,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750246810.324405,False,,Europe/Zurich
instagram,,closedApp,1750246962.4778461,False,,Europe/Zurich
instagram,,closedApp,1750247091.272094,False,,Europe/Zurich
instagram,,closedApp,1750247281.310141,False,,Europe/Zurich
instagram,6.0,openedApp,1750247314.720275,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750247346.5614882,False,,Europe/Zurich
instagram,6.0,openedApp,1750254106.257591,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750254135.012772,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750254162.1015959,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750254200.188199,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750254468.2928581,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750254603.564865,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750254621.534509,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750254751.6816158,False,,Europe/Zurich
instagram,6.0,openedApp,1750254777.445832,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750254839.694676,False,,Europe/Zurich
instagram,,closedApp,1750254984.343731,False,,Europe/Zurich
instagram,6.0,openedApp,1750255022.256089,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750255206.562294,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750255267.001575,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750258738.067493,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750258773.815567,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750259354.998382,False,,Europe/Zurich
instagram,6.0,openedApp,1750259376.0070438,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750259400.089869,False,,Europe/Zurich
instagram,6.0,openedApp,1750259433.25809,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750259572.063586,False,,Europe/Zurich
instagram,6.0,openedApp,1750259590.402298,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750259997.682098,False,,Europe/Zurich
instagram,6.0,openedApp,1750260062.865495,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750260123.519726,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750261435.021078,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750261496.081491,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750276436.524265,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750276473.197685,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750276570.3298879,False,,Europe/Zurich
instagram,,closedApp,1750276710.821872,False,,Europe/Zurich
instagram,,closedApp,1750277033.9060678,False,,Europe/Zurich
instagram,,closedApp,1750277078.132957,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750314019.6100469,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750314028.956444,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750314068.8925328,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750314332.009883,False,,Europe/Zurich
instagram,,closedApp,1750314672.746149,False,,Europe/Zurich
instagram,6.0,openedApp,1750314704.255615,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750315147.475356,False,,Europe/Zurich
instagram,,closedApp,1750315293.571834,False,,Europe/Zurich
instagram,6.0,openedApp,1750315325.803234,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750315561.025954,False,,Europe/Zurich
instagram,,closedApp,1750315683.5996099,False,,Europe/Zurich
instagram,,closedApp,1750315804.848742,False,,Europe/Zurich
instagram,,closedApp,1750315884.760385,False,,Europe/Zurich
instagram,,closedApp,1750315913.957176,False,,Europe/Zurich
instagram,6.0,openedApp,1750315946.303875,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750316443.721127,False,,Europe/Zurich
instagram,,closedApp,1750316536.294053,False,,Europe/Zurich
instagram,6.0,openedApp,1750326094.585246,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750326129.158057,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750326265.991232,False,,Europe/Zurich
instagram,,closedApp,1750326344.128561,False,,Europe/Zurich
instagram,,closedApp,1750326454.961756,False,,Europe/Zurich
instagram,,closedApp,1750326732.198694,False,,Europe/Zurich
instagram,6.0,openedApp,1750326773.606511,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750326827.224197,False,,Europe/Zurich
instagram,,closedApp,1750327148.915961,False,,Europe/Zurich
instagram,,closedApp,1750327255.0484018,False,,Europe/Zurich
instagram,,closedApp,1750327333.695023,False,,Europe/Zurich
instagram,,closedApp,1750327379.4271832,False,,Europe/Zurich
instagram,6.0,openedApp,1750327430.7884002,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750327465.420548,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750327498.066289,False,,Europe/Zurich
instagram,,closedApp,1750327626.345697,False,,Europe/Zurich
instagram,,closedApp,1750327754.9879742,False,,Europe/Zurich
instagram,,closedApp,1750327896.677936,False,,Europe/Zurich
instagram,,closedApp,1750328022.3254151,False,,Europe/Zurich
instagram,,closedApp,1750328069.619046,False,,Europe/Zurich
instagram,6.0,openedApp,1750328103.6942558,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750328151.6262732,False,,Europe/Zurich
instagram,,closedApp,1750328287.4224648,False,,Europe/Zurich
instagram,,closedApp,1750328415.025856,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750328425.2663999,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750328440.0944772,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750328541.624464,False,,Europe/Zurich
instagram,,closedApp,1750328727.585036,False,,Europe/Zurich
instagram,6.0,openedApp,1750328759.1066232,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750329363.278317,False,,Europe/Zurich
instagram,6.0,openedApp,1750329394.214325,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750329999.970505,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750330025.375342,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750330040.021065,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750346974.088835,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750330355.250907,False,,Europe/Zurich
instagram,,closedApp,1750347649.265744,False,,Europe/Zurich
instagram,6.0,openedApp,1750347681.594779,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750347805.26014,False,,Europe/Zurich
instagram,,closedApp,1750354946.007849,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750354999.5645099,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750355020.013408,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750355077.636836,False,,Europe/Zurich
instagram,,closedApp,1750356065.556438,False,,Europe/Zurich
instagram,6.0,openedApp,1750356112.1775289,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750356601.476845,False,,Europe/Zurich
instagram,,closedApp,1750357241.9480581,False,,Europe/Zurich
instagram,,closedApp,1750357243.730916,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750357343.536456,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750357360.804465,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750357397.603524,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750357467.464964,False,,Europe/Zurich
instagram,,closedApp,1750358005.745853,False,,Europe/Zurich
instagram,6.0,openedApp,1750358042.912924,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750358093.957656,False,,Europe/Zurich
instagram,6.0,openedApp,1750358160.41819,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750358230.095202,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750360487.071903,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750360524.3394408,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750361130.349694,False,,Europe/Zurich
instagram,6.0,openedApp,1750361164.986233,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750361330.905026,False,,Europe/Zurich
instagram,6.0,openedApp,1750361370.246589,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750361671.336691,False,,Europe/Zurich
instagram,6.0,openedApp,1750361722.18468,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750361900.667347,False,,Europe/Zurich
instagram,6.0,openedApp,1750361939.091044,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750362546.831406,False,,Europe/Zurich
instagram,6.0,openedApp,1750362588.1212711,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750362671.816348,False,,Europe/Zurich
instagram,,closedApp,1750363504.872041,False,,Europe/Zurich
instagram,,closedApp,1750363521.681378,False,,Europe/Zurich
instagram,,closedApp,1750363529.5609078,False,,Europe/Zurich
instagram,,closedApp,1750363530.967041,False,,Europe/Zurich
instagram,6.0,openedApp,1750363560.172435,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750364164.905124,False,,Europe/Zurich
instagram,6.0,openedApp,1750364215.515273,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750364460.2565498,False,,Europe/Zurich
instagram,6.0,openedApp,1750364492.821331,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750364553.5583348,False,,Europe/Zurich
instagram,6.0,openedApp,1750405472.0836968,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750405510.2628388,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750405798.744137,False,,Europe/Zurich
instagram,,closedApp,1750406170.5338821,False,,Europe/Zurich
instagram,6.0,openedApp,1750406206.678918,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750406812.913559,False,,Europe/Zurich
instagram,6.0,openedApp,1750406845.26753,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750407336.952404,False,,Europe/Zurich
instagram,6.0,openedApp,1750407501.006424,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750407557.800373,False,,Europe/Zurich
instagram,6.0,openedApp,1750407734.25821,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750407782.783174,False,,Europe/Zurich
instagram,6.0,openedApp,1750407812.741942,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750408336.1164951,False,,Europe/Zurich
instagram,6.0,openedApp,1750408383.18686,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750408466.373416,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750408506.2993731,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750408520.99192,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750408792.995956,False,,Europe/Zurich
instagram,,closedApp,1750409898.0211902,False,,Europe/Zurich
instagram,6.0,openedApp,1750409930.02542,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750410535.290057,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750410562.884727,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750410579.5478601,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750411094.293209,False,,Europe/Zurich
instagram,,closedApp,1750411186.690494,False,,Europe/Zurich
instagram,6.0,openedApp,1750411225.020739,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750416156.0633678,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750416203.431252,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750416810.328831,False,,Europe/Zurich
instagram,6.0,openedApp,1750416844.7707891,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750416877.222856,False,,Europe/Zurich
instagram,6.0,openedApp,1750416910.1557221,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750417572.7515202,False,,Europe/Zurich
instagram,6.0,openedApp,1750417604.0775251,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750418210.1819549,False,,Europe/Zurich
instagram,,closedApp,1750430627.6728969,False,,Europe/Zurich
instagram,6.0,openedApp,1750430657.970912,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750430760.9334378,False,,Europe/Zurich
instagram,,closedApp,1750430815.450964,False,,Europe/Zurich
instagram,,closedApp,1750430830.0305429,False,,Europe/Zurich
instagram,6.0,openedApp,1750430865.84625,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750430911.3644528,False,,Europe/Zurich
instagram,,closedApp,1750430990.104105,False,,Europe/Zurich
instagram,,closedApp,1750431054.959593,False,,Europe/Zurich
instagram,6.0,openedApp,1750431115.914635,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750431184.382889,False,,Europe/Zurich
instagram,,closedApp,1750431260.876389,False,,Europe/Zurich
instagram,,closedApp,1750431338.2527409,False,,Europe/Zurich
instagram,,closedApp,1750431365.446888,False,,Europe/Zurich
instagram,6.0,openedApp,1750431397.758718,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750431546.6813931,False,,Europe/Zurich
instagram,,closedApp,1750431850.1179562,False,,Europe/Zurich
instagram,,closedApp,1750432407.1809602,False,,Europe/Zurich
instagram,6.0,openedApp,1750435129.4753652,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750435162.654922,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750435218.62816,False,,Europe/Zurich
instagram,,closedApp,1750435324.758666,False,,Europe/Zurich
instagram,6.0,openedApp,1750435481.647991,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750435534.845967,False,,Europe/Zurich
instagram,,closedApp,1750435920.164988,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750436076.8121471,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750436091.1389651,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750436105.18678,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750441151.460176,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750441182.930386,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750441302.71283,False,,Europe/Zurich
instagram,,closedApp,1750441773.0543342,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750441780.698367,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750441821.0948381,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750450805.778905,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750450828.905412,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750451263.3812752,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750452397.6607308,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750490856.690743,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750490893.309633,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750491498.513667,False,,Europe/Zurich
instagram,6.0,openedApp,1750491531.246145,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750492120.3405108,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750492741.219909,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750492771.66708,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750493703.6358562,False,,Europe/Zurich
instagram,6.0,openedApp,1750499849.143732,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750499883.1316571,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750587442.410098,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750587460.990556,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750587495.5185761,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750587539.211595,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750589336.6358209,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750589373.066162,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750589584.192445,False,,Europe/Zurich
instagram,,closedApp,1750590007.689606,False,,Europe/Zurich
instagram,6.0,openedApp,1750590039.377482,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750590316.726928,False,,Europe/Zurich
instagram,6.0,openedApp,1750590349.351938,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750590640.644154,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750591328.95771,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750591364.741498,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750591397.3147302,False,,Europe/Zurich
instagram,,closedApp,1750591731.845601,False,,Europe/Zurich
instagram,6.0,openedApp,1750592123.9066958,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750592385.304908,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750592156.297842,False,,Europe/Zurich
instagram,,closedApp,1750592274.29428,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750604765.2678819,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750604769.1856031,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750604791.657003,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750604943.781241,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750605552.510261,False,,Europe/Zurich
instagram,,closedApp,1750605634.051924,False,,Europe/Zurich
instagram,,closedApp,1750605692.281657,False,,Europe/Zurich
instagram,6.0,openedApp,1750605755.068012,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750606361.292067,False,,Europe/Zurich
instagram,6.0,openedApp,1750606405.7959142,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750606904.986752,False,,Europe/Zurich
instagram,,closedApp,1750606984.753066,False,,Europe/Zurich
instagram,6.0,openedApp,1750607043.0377898,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750607145.8346128,False,,Europe/Zurich
instagram,6.0,openedApp,1750607178.344226,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750607504.49946,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750609757.660767,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750609778.704986,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750689190.487375,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750689228.5374022,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750689298.2702122,False,,Europe/Zurich
instagram,,closedApp,1750689421.732312,False,,Europe/Zurich
instagram,,closedApp,1750689543.7826328,False,,Europe/Zurich
instagram,,closedApp,1750689796.0987182,False,,Europe/Zurich
instagram,,closedApp,1750699319.738625,False,,Europe/Zurich
instagram,6.0,openedApp,1750699354.327506,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750699548.3653278,False,,Europe/Zurich
instagram,,closedApp,1750699924.1754122,False,,Europe/Zurich
instagram,6.0,openedApp,1750699957.4404569,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750699983.391882,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750702484.527763,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750702516.490419,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750702778.647479,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750702786.020481,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750703054.793293,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750703104.6961179,False,,Europe/Zurich
instagram,,closedApp,1750703122.103385,False,,Europe/Zurich
instagram,,closedApp,1750703124.110742,False,,Europe/Zurich
instagram,6.0,openedApp,1750703157.607928,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750703404.304467,False,,Europe/Zurich
instagram,,closedApp,1750703458.053277,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750707450.099767,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750707458.113717,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750707492.792094,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750707612.999346,False,,Europe/Zurich
instagram,,closedApp,1750707720.315586,False,,Europe/Zurich
instagram,,closedApp,1750707841.0250201,False,,Europe/Zurich
instagram,,closedApp,1750707965.851352,False,,Europe/Zurich
instagram,,closedApp,1750708087.590498,False,,Europe/Zurich
instagram,6.0,openedApp,1750708107.21586,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750708141.336587,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750708212.580796,False,,Europe/Zurich
instagram,,closedApp,1750708338.067017,False,,Europe/Zurich
instagram,,closedApp,1750708391.106909,False,,Europe/Zurich
instagram,,closedApp,1750708461.237356,False,,Europe/Zurich
instagram,,closedApp,1750708586.839023,False,,Europe/Zurich
instagram,,closedApp,1750708715.501113,False,,Europe/Zurich
instagram,,closedApp,1750708748.722254,False,,Europe/Zurich
instagram,6.0,openedApp,1750708785.07075,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750708837.995745,False,,Europe/Zurich
instagram,,closedApp,1750708920.102425,False,,Europe/Zurich
instagram,,closedApp,1750709026.78983,False,,Europe/Zurich
instagram,,closedApp,1750709153.373419,False,,Europe/Zurich
instagram,,closedApp,1750709278.847867,False,,Europe/Zurich
instagram,,closedApp,1750709391.614653,False,,Europe/Zurich
instagram,6.0,openedApp,1750709428.911125,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750709714.8886151,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750762303.882862,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750762306.105936,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750767285.143464,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750767318.97443,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750767334.3126001,False,,Europe/Zurich
instagram,,closedApp,1750767574.590076,False,,Europe/Zurich
instagram,,closedApp,1750767662.387574,False,,Europe/Zurich
instagram,,closedApp,1750767738.110492,False,,Europe/Zurich
instagram,,closedApp,1750767853.68064,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750768008.765736,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750768013.891117,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750768046.0213661,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750768078.1333098,False,,Europe/Zurich
instagram,,closedApp,1750768130.3509269,False,,Europe/Zurich
instagram,,closedApp,1750770582.7933621,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750770818.698801,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750770851.27655,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750771440.383377,False,,Europe/Zurich
instagram,6.0,openedApp,1750771481.38761,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750771751.03038,False,,Europe/Zurich
instagram,,closedApp,1750771856.625725,False,,Europe/Zurich
instagram,,closedApp,1750771990.680327,False,,Europe/Zurich
instagram,,closedApp,1750772063.359953,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750772109.1372972,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750772133.987183,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750772154.90904,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750772416.231845,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750777482.338378,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750846239.300976,False,breathingExercise,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750846275.056047,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750846287.675366,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750846484.2635698,False,,Europe/Zurich
instagram,6.0,dismissedAppOpening,1750846508.0097551,False,breathingExercise,Europe/Zurich
instagram,6.0,openedApp,1750846525.1704679,False,breathingExercise,Europe/Zurich
instagram,,closedApp,1750846612.1311622,False,,Europe/Zurich
instagram,,closedApp,1750846687.8396978,False,,Europe/Zurich
instagram,6.0,openedApp,1750873250.748945,False,breathingExercise,Europe/Zurich
