resolution,isReIntervention,app,interventionType,interventionDuration,timezone,timestamp
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754153190.538392
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754153309.847409
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754154087.8474069
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754154903.847012
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754155115.313058
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754155235.885477
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754155543.976002
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754155868.321445
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754156160.1154308
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754156568.3182359
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754156722.769738
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754156977.497679
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754158363.602034
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754160945.20347
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754166250.868178
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754166924.07425
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754170876.328078
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754207415.460304
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754209997.896719
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754219436.520155
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754219611.4787002
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754230464.651095
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231070.080923
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231304.948186
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231632.3796968
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231878.5556688
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231883.518252
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754231937.631594
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754233110.526485
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754234074.531565
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754235071.0758948
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754238124.49868
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754238408.434435
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754240215.008044
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754240701.97887
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754241217.188396
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754241773.273151
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754242215.198903
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754242314.0297499
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754245785.339287
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754245899.118901
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754246146.884496
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754246377.1948671
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754246859.9411678
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754249557.0858579
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754257157.2789679
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754294533.15996
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754300158.832681
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754300727.123682
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754305608.7699451
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754305809.744276
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754305826.198333
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754311538.299701
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754311719.703532
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754314543.53847
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754316772.290293
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754340186.98084
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754376171.514857
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754376871.7636251
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754376888.9682322
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754377306.867237
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754377626.365872
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754378531.623208
dismissedAppOpening,False,instagram,breathingExercise,6.0,Europe/Madrid,1754379749.444622
openedApp,False,instagram,breathingExercise,6.0,Europe/Madrid,1754379832.137587
