app,isReIntervention,timestamp,resolution,interventionDuration,interventionType,timezone
instagram,False,1748989851.8136458,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1748996244.298213,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1748997153.962858,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1748998976.440294,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749000269.814399,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749001138.260318,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749006398.366179,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749006421.76132,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749035896.902934,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749037120.524677,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749039182.712503,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749039325.8229241,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749040131.37974,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749041886.696025,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749043781.356848,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749045232.027688,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749047744.7005029,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749047938.856889,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749051049.648782,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749051065.463214,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749051822.017157,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749051935.285749,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749051942.7516599,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749053309.178647,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749053430.7950869,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749054099.443641,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749054228.8245292,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749055055.882597,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749055195.2140489,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749055368.341123,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749056669.709733,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749056942.299417,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749057276.730585,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749060881.234583,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749063056.3519468,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749063204.415134,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749063875.1838531,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749063892.109144,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749063898.10586,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749064022.9186049,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749064122.310247,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749065005.218268,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749066520.5445209,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749077166.2577271,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749079689.250125,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749080903.1904101,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749083268.37766,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749087603.912323,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749090311.743304,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749091057.694175,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749091093.0770059,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749092003.145812,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749092090.115611,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749092127.4259648,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749092204.7308068,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749095495.6988568,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749095554.819405,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749095605.578062,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749121592.228874,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749125466.169197,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749127311.058723,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749141925.808185,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749141938.124349,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749143879.891607,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749149873.1306329,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749150205.428401,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749151009.847208,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749151122.651869,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749151249.446429,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749151498.58456,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749152516.0399141,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749153049.353437,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749153393.1945329,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749155491.726438,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749155502.912051,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749156254.218503,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749156668.133199,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749159434.9563432,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749164054.269625,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749165886.253532,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749168736.416662,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749169584.157625,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749170305.757156,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749170347.927655,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749170620.376313,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749170743.955464,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749171000.179881,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749215002.26237,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749215318.935993,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749215470.147465,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749215630.628226,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749216300.78587,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749218817.559247,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749219063.877631,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749219163.887422,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749220070.757653,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749220342.344133,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749220552.551993,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749227987.99442,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749231550.316303,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749234066.404314,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749235132.362742,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749238419.1439528,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749240513.788568,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749240523.989891,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749241607.817332,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749251558.241199,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749251561.545469,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749251946.139389,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749259153.964445,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749260967.580216,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749267824.802335,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749268718.194858,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749269156.209914,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749270747.564667,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749302039.4430032,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749302170.8545609,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749304403.991199,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749305860.36342,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749306446.2599359,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749306521.7139049,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749306538.441976,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749306664.853891,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749307580.845563,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749308091.304253,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749310919.947657,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749310927.748375,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749311014.1472821,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749311036.78613,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749314717.258517,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749315040.179613,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749315357.451622,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749315403.840263,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749316734.178437,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749316774.60449,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749316814.714795,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749317146.485961,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749318556.0652819,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749321379.310306,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749321429.324638,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749322153.416761,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749327198.476187,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749327358.9148111,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749327475.665021,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749330466.876903,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749330540.6873178,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749337230.4465241,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749337339.744312,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749338022.0678082,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749339480.2684278,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749339616.2554,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749342619.208318,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749342813.512193,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749346131.947664,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749348102.986155,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749348289.378973,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749359328.79628,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749359403.218672,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749359414.658733,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749360672.325665,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749361730.74769,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749361781.118351,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749364796.263488,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749389424.2558088,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749392561.4490728,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749392635.448899,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749393523.786776,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749394826.127253,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749397794.6050901,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749398002.8062282,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749405442.638571,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749405817.909888,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749407421.924769,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749409229.079304,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749409313.900477,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749415339.798441,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749415873.823542,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749417347.136594,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749417735.0353088,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749417796.027359,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749418329.392304,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749423258.4884071,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749423570.7185512,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749423776.192327,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749425477.1543422,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749425873.0174022,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749426506.888339,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749427177.8507252,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749427565.78423,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749428179.337181,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749428290.194779,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749428927.883491,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749429166.904458,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749429950.398745,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749430347.716403,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749430691.911247,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749431366.3923259,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749432098.906345,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749432799.260273,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749433473.348979,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749433582.5008268,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749434048.109572,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749434101.350323,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749435637.292428,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749435737.840502,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749435784.555757,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749435832.846889,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749435886.000434,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749437420.5094209,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749437477.523288,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749437584.4788861,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749438154.582706,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749438591.485487,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749438666.227755,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749438674.850833,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749440313.832052,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749440902.011081,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749440937.986991,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749441634.2083092,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749441732.9428902,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749471668.456952,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749473656.32828,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749475375.63937,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749481372.108293,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749481521.479158,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749482082.127697,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749482646.7585778,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749482698.057675,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749483010.369,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749486931.442068,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749487819.204372,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749488368.74476,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749488461.852766,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749488475.149413,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749488631.002924,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749488655.1766062,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749489793.813466,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749492781.426204,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749493565.446099,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749494980.1388621,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749495201.4422832,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749496293.808533,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749496315.219006,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749496521.382845,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749497586.6241322,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749498171.789391,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749498858.6426458,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749500309.899548,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749502306.665062,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749503586.79915,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749503793.26857,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749504404.549289,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749504451.392076,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749505137.223171,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749506385.957454,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749506429.686193,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749506608.4174871,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749506712.106621,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749506715.312543,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749506782.714845,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749506852.73118,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749506859.077281,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749507025.942041,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749507265.818101,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749507492.978508,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749507595.951998,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749507801.107954,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749508255.7864451,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749508379.96796,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749508525.9992929,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749509507.9415069,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749509840.379633,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749510146.864615,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749511657.717948,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749511863.07602,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749512038.418253,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749512213.656337,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749512665.942136,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749513440.020333,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749513485.242775,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749513745.269808,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749513971.146673,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749514386.45219,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749515625.319768,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749518948.916164,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749522638.632576,dismissedAppOpening,1.5,breathingExercise,America/New_York
instagram,False,1749524423.066626,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749524537.414415,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749526971.0195289,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749555005.800183,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749556584.7493238,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749564591.076786,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749565083.047682,openedApp,1.5,breathingExercise,America/New_York
instagram,False,1749565609.7284598,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749566440.805294,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749567319.9280062,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749569179.406034,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749569858.570562,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749571084.262137,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749572680.384187,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749572915.2590241,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749574183.2107391,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749574274.46767,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749574517.0303721,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749575006.803554,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749575010.058868,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749575013.8353171,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749575173.353107,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749577524.056872,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749577673.322895,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749578577.596509,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749578623.763257,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749579158.3561149,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749579650.6425052,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749580358.482691,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749583392.133671,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749583494.4497252,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749584455.545686,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749585512.727247,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749587180.947603,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749588139.7568002,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749588829.8908281,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749590649.630931,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749593618.625534,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749593633.48099,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749594475.922933,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749595565.2363238,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749596394.096291,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749596396.416456,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749596399.857977,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749597333.932345,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749598081.414084,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749598907.633665,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749598972.058625,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749599234.684534,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749606104.8697,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749607671.6746402,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749607879.406796,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749608052.400724,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749608098.216532,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749608125.782998,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749608729.452378,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749608882.495335,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749608952.87521,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749609078.946953,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749609307.727793,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749609889.6275249,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610047.511884,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610126.887703,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610492.308923,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610707.962517,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610758.936256,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749610838.996533,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749610849.109941,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749610933.934118,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749611361.9132628,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749611466.060318,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749611529.295977,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749611570.3627958,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749611606.448124,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749611616.016504,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749611662.019905,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749612061.939508,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749612234.853242,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749613798.1391292,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749614325.451899,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749614477.475666,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749615080.0740628,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749615295.3259559,dismissedAppOpening,3.0,breathingExercise,America/New_York
instagram,False,1749640797.137865,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749641926.287494,openedApp,3.0,breathingExercise,America/New_York
instagram,False,1749642817.152763,openedApp,3.0,breathingExercise,America/New_York
