isReIntervention,timezone,timestamp,interventionDuration,interventionType,app,resolution,timeIntervalUntilReIntervention,purpose
False,Europe/Madrid,1753719791.95813,1.5,breathingExercise,whastapp,openedApp,660.0,help
False,Europe/Madrid,1753719830.430382,,,whastapp,closedApp,,
False,Europe/Madrid,1753719861.851963,1.5,breathingExercise,instagram,openedApp,240.0,check
False,Europe/Madrid,1753719876.839606,,,instagram,closedApp,,
False,Europe/Madrid,1753720002.30591,1.5,breathingExercise,whastapp,openedApp,240.0,hola
False,Europe/Madrid,1753720092.877918,,,whastapp,closedApp,,
False,Europe/Madrid,1753721354.2847872,,,whastapp,closedApp,,
False,Europe/Madrid,1753721459.27676,,,whastapp,closedApp,,
False,Europe/Madrid,1753725797.891401,1.5,breathingExercise,whastapp,openedApp,900.0,hihi
False,Europe/Madrid,1753726500.1798348,,,instagram,closedApp,,
False,Europe/Madrid,1753726537.951235,,,instagram,closedApp,,
False,Europe/Madrid,1753726560.528506,,,instagram,closedApp,,
False,Europe/Madrid,1753726495.394514,,,whastapp,closedApp,,
False,Europe/Madrid,1753726561.803294,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753726573.6339731,1.5,breathingExercise,whastapp,openedApp,240.0,irleoeoeijr
False,Europe/Madrid,1753726647.7293448,,,whastapp,closedApp,,
False,Europe/Madrid,1753726670.9998631,,,whastapp,closedApp,,
False,Europe/Madrid,1753726858.838636,,,whastapp,closedApp,,
True,Europe/Madrid,1753726868.486682,1.5,breathingExercise,whastapp,openedApp,240.0,eieoeienbebe
False,Europe/Madrid,1753727061.979121,,,whastapp,closedApp,,
False,Europe/Madrid,1753727122.1186562,,,whastapp,closedApp,,
False,Europe/Madrid,1753728174.5163321,,,whastapp,closedApp,,
False,Europe/Madrid,1753728213.439766,1.5,breathingExercise,whastapp,openedApp,900.0,whats
False,Europe/Madrid,1753728599.2112331,,,whastapp,closedApp,,
False,Europe/Madrid,1753728745.024615,,,whastapp,closedApp,,
False,Europe/Madrid,1753728772.886136,,,whastapp,closedApp,,
False,Europe/Madrid,1753728801.304422,1.5,breathingExercise,instagram,openedApp,300.0,check stuff
False,Europe/Madrid,1753729108.4643779,,,instagram,closedApp,,
False,Europe/Madrid,1753729209.666846,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753729224.079577,1.5,breathingExercise,whastapp,openedApp,360.0,check everything
False,Europe/Madrid,1753729240.010504,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753729241.201339,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753729242.719053,,,whastapp,closedApp,,
False,Europe/Madrid,1753729243.5428739,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753729473.5445108,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753733568.3864942,1.5,breathingExercise,whastapp,openedApp,480.0,mandar foros
False,Europe/Madrid,1753733662.17771,,,whastapp,closedApp,,
False,Europe/Madrid,1753736661.38532,1.5,breathingExercise,instagram,openedApp,480.0,test test
False,Europe/Madrid,1753736845.518688,,,instagram,closedApp,,
False,Europe/Madrid,1753737263.1241899,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753739428.884622,1.5,breathingExercise,instagram,openedApp,300.0,heyhey
False,Europe/Madrid,1753739473.7831511,,,instagram,closedApp,,
False,Europe/Madrid,1753740462.850542,,,instagram,closedApp,,
False,Europe/Madrid,1753742352.044658,1.5,breathingExercise,instagram,openedApp,360.0,text guy
False,Europe/Madrid,1753742401.326785,,,instagram,closedApp,,
False,Europe/Madrid,1753742463.844689,,,instagram,closedApp,,
False,Europe/Madrid,1753742554.768939,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753742556.439046,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753742760.48716,1.5,breathingExercise,instagram,openedApp,300.0,check dtuff
False,Europe/Madrid,1753743067.6785722,,,instagram,closedApp,,
False,Europe/Madrid,1753743084.069072,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753743098.990979,1.5,breathingExercise,whastapp,openedApp,300.0,hihi
False,Europe/Madrid,1753743139.7057018,,,whastapp,closedApp,,
False,Europe/Madrid,1753743194.3358269,,,whastapp,closedApp,,
False,Europe/Madrid,1753743312.290155,,,whastapp,closedApp,,
False,Europe/Madrid,1753743370.0480242,,,whastapp,closedApp,,
False,Europe/Madrid,1753743435.774931,,,whastapp,closedApp,,
True,Europe/Madrid,1753743446.3301082,1.5,breathingExercise,whastapp,openedApp,540.0,hihi
False,Europe/Madrid,1753743702.970597,,,whastapp,closedApp,,
False,Europe/Madrid,1753743717.8777962,,,whastapp,closedApp,,
False,Europe/Madrid,1753743734.919238,1.5,breathingExercise,instagram,openedApp,300.0,check everything
False,Europe/Madrid,1753744039.846857,,,instagram,closedApp,,
True,Europe/Madrid,1753744050.367537,1.5,breathingExercise,instagram,openedApp,360.0,done
False,Europe/Madrid,1753744265.521782,,,instagram,closedApp,,
False,Europe/Madrid,1753744537.312588,,,whastapp,closedApp,,
False,Europe/Madrid,1753744549.654305,1.5,breathingExercise,whastapp,openedApp,600.0,pilar 
False,Europe/Madrid,1753744592.68958,,,whastapp,closedApp,,
False,Europe/Madrid,1753744640.002369,,,whastapp,closedApp,,
False,Europe/Madrid,1753744730.986929,1.5,breathingExercise,whastapp,openedApp,240.0,pilat
False,Europe/Madrid,1753744827.1984181,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753744837.592033,1.5,breathingExercise,whastapp,openedApp,600.0,hi
False,Europe/Madrid,1753745007.594971,1.5,breathingExercise,whastapp,openedApp,480.0,pilat
False,Europe/Madrid,1753745030.411703,,,whastapp,closedApp,,
False,Europe/Madrid,1753745069.0227451,,,whastapp,closedApp,,
False,Europe/Madrid,1753745289.698024,,,whastapp,closedApp,,
False,Europe/Madrid,1753745328.062509,,,whastapp,closedApp,,
False,Europe/Madrid,1753745583.647254,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753745592.212923,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753745630.683522,1.5,breathingExercise,whastapp,openedApp,240.0,bridge burnt
False,Europe/Madrid,1753745659.115479,,,whastapp,closedApp,,
False,Europe/Madrid,1753745786.548532,,,whastapp,closedApp,,
False,Europe/Madrid,1753745853.136118,1.5,breathingExercise,instagram,openedApp,300.0,check stuff
False,Europe/Madrid,1753746008.505597,,,instagram,closedApp,,
False,Europe/Madrid,1753746158.837131,,,instagram,closedApp,,
True,Europe/Madrid,1753746165.9827042,1.5,breathingExercise,instagram,openedApp,600.0,doom
False,Europe/Madrid,1753746506.103945,,,instagram,closedApp,,
False,Europe/Madrid,1753752153.293661,1.5,breathingExercise,instagram,openedApp,180.0,check
False,Europe/Madrid,1753752221.6751618,,,instagram,closedApp,,
False,Europe/Madrid,1753752342.167697,,,instagram,closedApp,,
True,Europe/Madrid,1753752355.446062,1.5,breathingExercise,instagram,openedApp,180.0,final
False,Europe/Madrid,1753752533.525995,,,instagram,closedApp,,
False,Europe/Madrid,1753752546.3400578,1.5,breathingExercise,instagram,openedApp,240.0,chevk
False,Europe/Madrid,1753752796.789606,,,instagram,closedApp,,
False,Europe/Madrid,1753753068.421634,1.5,breathingExercise,youtube,openedApp,420.0,wstch trailer
False,Europe/Madrid,1753753132.730272,,,youtube,closedApp,,
False,Europe/Madrid,1753753379.284339,,,youtube,closedApp,,
False,Europe/Madrid,1753753390.207893,1.5,breathingExercise,whastapp,openedApp,300.0,hihi
False,Europe/Madrid,1753753423.50382,,,whastapp,closedApp,,
False,Europe/Madrid,1753753466.874049,,,youtube,closedApp,,
False,Europe/Madrid,1753753503.681655,1.5,breathingExercise,youtube,openedApp,900.0,go
False,Europe/Madrid,1753753681.936983,,,youtube,closedApp,,
False,Europe/Madrid,1753777523.080385,1.5,breathingExercise,whastapp,openedApp,900.0,hi
False,Europe/Madrid,1753777984.0142121,,,whastapp,closedApp,,
False,Europe/Madrid,1753778049.854881,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753778059.322756,1.5,breathingExercise,whastapp,openedApp,900.0,check
False,Europe/Madrid,1753778309.402318,,,whastapp,closedApp,,
False,Europe/Madrid,1753778671.7747421,1.5,breathingExercise,whastapp,openedApp,900.0,morning check
False,Europe/Madrid,1753778866.944828,,,whastapp,closedApp,,
False,Europe/Madrid,1753779077.966164,1.5,breathingExercise,whastapp,openedApp,900.0,text
False,Europe/Madrid,1753779981.170425,,,whastapp,closedApp,,
True,Europe/Madrid,1753779984.482099,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753779995.409998,1.5,breathingExercise,whastapp,openedApp,900.0,hello
False,Europe/Madrid,1753780669.1902208,,,whastapp,closedApp,,
False,Europe/Madrid,1753780689.388088,,,whastapp,closedApp,,
False,Europe/Madrid,1753780940.8176599,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753780945.490917,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753780961.219459,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753780968.2880821,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753781522.972128,1.5,breathingExercise,whastapp,openedApp,900.0,morning shift
False,Europe/Madrid,1753781991.916463,,,whastapp,closedApp,,
False,Europe/Madrid,1753782007.6076488,1.5,breathingExercise,instagram,openedApp,360.0,test for video
False,Europe/Madrid,1753782037.3928518,,,instagram,closedApp,,
False,Europe/Madrid,1753782262.100823,,,whastapp,closedApp,,
False,Europe/Madrid,1753782374.338625,,,whastapp,closedApp,,
False,Europe/Madrid,1753782449.739923,1.5,breathingExercise,whastapp,openedApp,420.0,muga text
False,Europe/Madrid,1753782464.047309,,,whastapp,closedApp,,
False,Europe/Madrid,1753784869.4631472,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753787016.016969,1.5,breathingExercise,instagram,openedApp,120.0,dind someone
False,Europe/Madrid,1753787037.423845,,,instagram,closedApp,,
False,Europe/Madrid,1753794176.0540118,1.5,breathingExercise,instagram,openedApp,240.0,check stuff
False,Europe/Madrid,1753794272.5705729,,,instagram,closedApp,,
False,Europe/Madrid,1753799402.709827,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753800842.678503,1.5,breathingExercise,whastapp,openedApp,420.0,hehe
False,Europe/Madrid,1753800959.362829,,,whastapp,closedApp,,
False,Europe/Madrid,1753801050.4179358,,,whastapp,closedApp,,
False,Europe/Madrid,1753801137.299271,,,whastapp,closedApp,,
False,Europe/Madrid,1753801314.3087301,1.5,breathingExercise,whastapp,openedApp,180.0,hi
False,Europe/Madrid,1753801341.891,,,whastapp,closedApp,,
False,Europe/Madrid,1753801355.441884,1.5,breathingExercise,instagram,openedApp,120.0,studentgov
False,Europe/Madrid,1753801382.009577,,,instagram,closedApp,,
False,Europe/Madrid,1753801481.752431,,,instagram,closedApp,,
False,Europe/Madrid,1753801511.969047,1.5,breathingExercise,whastapp,openedApp,360.0,hi
False,Europe/Madrid,1753801580.667294,,,whastapp,closedApp,,
False,Europe/Madrid,1753820114.736836,1.5,breathingExercise,instagram,openedApp,240.0,hola
False,Europe/Madrid,1753820146.942502,,,instagram,closedApp,,
False,Europe/Madrid,1753822032.79665,1.5,breathingExercise,whastapp,openedApp,360.0,text mum
False,Europe/Madrid,1753822081.8788261,,,whastapp,closedApp,,
False,Europe/Madrid,1753822478.2698379,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753879889.68933,1.5,breathingExercise,instagram,openedApp,300.0,check
False,Europe/Madrid,1753879956.558704,,,instagram,closedApp,,
False,Europe/Madrid,1753880165.097412,,,instagram,closedApp,,
False,Europe/Madrid,1753880528.468504,,,instagram,closedApp,,
False,Europe/Madrid,1753880872.102456,1.5,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753880891.80096,1.5,breathingExercise,whastapp,openedApp,900.0,psychiatrist
False,Europe/Madrid,1753880921.473909,,,whastapp,closedApp,,
False,Europe/Madrid,1753881147.439918,1.5,breathingExercise,whastapp,openedApp,420.0,psych
False,Europe/Madrid,1753881173.780786,,,whastapp,closedApp,,
False,Europe/Madrid,1753883658.139964,,,whastapp,closedApp,,
False,Europe/Madrid,1753883668.0807729,1.5,breathingExercise,whastapp,openedApp,900.0,talk
False,Europe/Madrid,1753883731.3350182,,,whastapp,closedApp,,
False,Europe/Madrid,1753883873.2949271,,,whastapp,closedApp,,
False,Europe/Madrid,1753883995.845693,,,whastapp,closedApp,,
False,Europe/Madrid,1753886493.80802,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753897587.441864,1.5,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753970700.769908,3.0,breathingExercise,instagram,openedApp,300.0,check 
False,Europe/Madrid,1753970717.7563381,,,instagram,closedApp,,
False,Europe/Madrid,1753971826.5469131,3.0,breathingExercise,whastapp,openedApp,480.0,hi
False,Europe/Madrid,1753971972.030046,,,whastapp,closedApp,,
False,Europe/Madrid,1753972342.793225,,,whastapp,closedApp,,
False,Europe/Madrid,1753981784.399221,3.0,breathingExercise,whastapp,openedApp,240.0,check
False,Europe/Madrid,1753981827.364011,,,whastapp,closedApp,,
False,Europe/Madrid,1753981930.073699,,,whastapp,closedApp,,
False,Europe/Madrid,1753982035.714896,,,whastapp,closedApp,,
True,Europe/Madrid,1753982046.952981,3.0,breathingExercise,whastapp,openedApp,240.0,check
False,Europe/Madrid,1753982091.59031,,,whastapp,closedApp,,
False,Europe/Madrid,1753982103.0067592,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753982105.0403152,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753982116.9278688,3.0,breathingExercise,instagram,openedApp,180.0,x
False,Europe/Madrid,1753982162.943919,,,instagram,closedApp,,
False,Europe/Madrid,1753982184.5642,,,instagram,closedApp,,
False,Europe/Madrid,1753982203.8279781,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753982205.279582,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1753982397.8161001,,,instagram,closedApp,,
True,Europe/Madrid,1753982407.549912,3.0,breathingExercise,instagram,openedApp,180.0,check
False,Europe/Madrid,1753982456.090753,,,instagram,closedApp,,
False,Europe/Madrid,1753983054.5278769,,,instagram,closedApp,,
True,Europe/Madrid,1753983066.758531,3.0,breathingExercise,instagram,openedApp,240.0,bruh
False,Europe/Madrid,1753983091.645955,,,instagram,closedApp,,
False,Europe/Madrid,1753983247.43297,3.0,breathingExercise,instagram,openedApp,360.0,hey
False,Europe/Madrid,1753983425.102411,,,instagram,closedApp,,
False,Europe/Madrid,1753983452.7166262,,,instagram,closedApp,,
False,Europe/Madrid,1753983463.131374,3.0,breathingExercise,whastapp,openedApp,360.0,hi
False,Europe/Madrid,1753983476.8505812,,,whastapp,closedApp,,
False,Europe/Madrid,1753983579.716454,,,whastapp,closedApp,,
False,Europe/Madrid,1753983640.30709,,,whastapp,closedApp,,
False,Europe/Madrid,1753983724.031879,,,whastapp,closedApp,,
False,Europe/Madrid,1753983783.804239,,,whastapp,closedApp,,
False,Europe/Madrid,1753983794.045133,3.0,breathingExercise,instagram,openedApp,180.0,check
False,Europe/Madrid,1753983852.227448,,,instagram,closedApp,,
False,Europe/Madrid,1753985327.834553,3.0,breathingExercise,whastapp,openedApp,420.0,check
False,Europe/Madrid,1753985354.2845979,,,whastapp,closedApp,,
False,Europe/Madrid,1753985365.843775,3.0,breathingExercise,instagram,openedApp,180.0,check
False,Europe/Madrid,1753985392.954205,,,whastapp,closedApp,,
False,Europe/Madrid,1753985779.21342,3.0,breathingExercise,whastapp,openedApp,300.0,check
False,Europe/Madrid,1753986084.2435288,,,whastapp,closedApp,,
True,Europe/Madrid,1753986094.5923371,3.0,breathingExercise,whastapp,openedApp,300.0,check
False,Europe/Madrid,1753986396.4328508,,,whastapp,closedApp,,
True,Europe/Madrid,1753986406.656549,3.0,breathingExercise,whastapp,openedApp,360.0,check
False,Europe/Madrid,1753986540.42456,,,whastapp,closedApp,,
False,Europe/Madrid,1753986753.414608,,,whastapp,closedApp,,
False,Europe/Madrid,1753986814.46716,,,whastapp,closedApp,,
False,Europe/Madrid,1753987786.904994,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1753987804.628006,3.0,breathingExercise,instagram,openedApp,240.0,vheck 
False,Europe/Madrid,1753987821.644638,,,instagram,closedApp,,
False,Europe/Madrid,1753987905.183965,3.0,breathingExercise,instagram,openedApp,180.0,hihi
False,Europe/Madrid,1753991402.7406611,3.0,breathingExercise,whastapp,openedApp,900.0,check stuff
False,Europe/Madrid,1753991421.298387,,,whastapp,closedApp,,
False,Europe/Madrid,1753996893.871378,3.0,breathingExercise,instagram,openedApp,240.0,hi
False,Europe/Madrid,1753996932.6617641,,,instagram,closedApp,,
False,Europe/Madrid,1754002104.562005,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754002117.1890059,3.0,breathingExercise,whastapp,openedApp,900.0,hola
False,Europe/Madrid,1754002535.88376,,,whastapp,closedApp,,
False,Europe/Madrid,1754002570.097976,,,whastapp,closedApp,,
False,Europe/Madrid,1754002710.928594,3.0,breathingExercise,whastapp,openedApp,480.0,checl
False,Europe/Madrid,1754002797.3233762,,,whastapp,closedApp,,
False,Europe/Madrid,1754003054.18965,3.0,breathingExercise,whastapp,openedApp,600.0,check
False,Europe/Madrid,1754003178.8837519,,,whastapp,closedApp,,
False,Europe/Madrid,1754003463.585495,,,whastapp,closedApp,,
False,Europe/Madrid,1754003502.748028,,,whastapp,closedApp,,
False,Europe/Madrid,1754003731.857802,,,whastapp,closedApp,,
True,Europe/Madrid,1754003741.70193,3.0,breathingExercise,whastapp,openedApp,480.0,hi
False,Europe/Madrid,1754003833.1292691,,,whastapp,closedApp,,
False,Europe/Madrid,1754004125.795357,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754004456.313513,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754004823.112076,3.0,breathingExercise,whastapp,openedApp,480.0,fionailyssa
False,Europe/Madrid,1754005006.8044329,,,whastapp,closedApp,,
False,Europe/Madrid,1754005235.564949,,,whastapp,closedApp,,
False,Europe/Madrid,1754005373.133411,,,whastapp,closedApp,,
True,Europe/Madrid,1754005384.607191,3.0,breathingExercise,whastapp,openedApp,480.0,hi
False,Europe/Madrid,1754005415.2760692,,,whastapp,closedApp,,
False,Europe/Madrid,1754005667.8014069,,,whastapp,closedApp,,
False,Europe/Madrid,1754005684.6774,,,whastapp,closedApp,,
False,Europe/Madrid,1754005808.7726169,3.0,breathingExercise,instagram,openedApp,360.0,hey
False,Europe/Madrid,1754005843.377287,,,instagram,closedApp,,
False,Europe/Madrid,1754007009.294492,3.0,breathingExercise,whastapp,openedApp,480.0,hwlp
False,Europe/Madrid,1754007088.7354279,,,whastapp,closedApp,,
False,Europe/Madrid,1754007196.767741,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754007204.855242,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754008052.48248,3.0,breathingExercise,whastapp,openedApp,540.0,check
False,Europe/Madrid,1754008100.564168,,,whastapp,closedApp,,
False,Europe/Madrid,1754008510.071449,,,whastapp,closedApp,,
False,Europe/Madrid,1754008585.816375,,,whastapp,closedApp,,
True,Europe/Madrid,1754008596.301003,3.0,breathingExercise,whastapp,openedApp,480.0,olivia
False,Europe/Madrid,1754008855.216738,,,whastapp,closedApp,,
False,Europe/Madrid,1754009068.976295,,,whastapp,closedApp,,
True,Europe/Madrid,1754009079.771796,3.0,breathingExercise,whastapp,openedApp,240.0,olivia
False,Europe/Madrid,1754009102.673994,,,whastapp,closedApp,,
False,Europe/Madrid,1754009311.329083,,,whastapp,closedApp,,
True,Europe/Madrid,1754009322.809705,3.0,breathingExercise,whastapp,openedApp,600.0,check
False,Europe/Madrid,1754009386.26489,,,whastapp,closedApp,,
False,Europe/Madrid,1754009490.3182669,,,whastapp,closedApp,,
False,Europe/Madrid,1754009636.209759,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754009649.5920382,3.0,breathingExercise,whastapp,openedApp,480.0,olivia
False,Europe/Madrid,1754009942.385216,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754009814.18136,,,whastapp,closedApp,,
False,Europe/Madrid,1754009841.991648,,,whastapp,closedApp,,
False,Europe/Madrid,1754009943.828893,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754009947.316163,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754009962.1584702,3.0,breathingExercise,whastapp,openedApp,480.0,check
False,Europe/Madrid,1754010040.34227,,,whastapp,closedApp,,
False,Europe/Madrid,1754010081.112109,,,whastapp,closedApp,,
False,Europe/Madrid,1754010180.846262,,,whastapp,closedApp,,
False,Europe/Madrid,1754010283.36579,3.0,breathingExercise,instagram,openedApp,360.0,hey
False,Europe/Madrid,1754010549.975184,,,instagram,closedApp,,
False,Europe/Madrid,1754010565.123084,3.0,breathingExercise,whastapp,openedApp,480.0,hola
False,Europe/Madrid,1754010677.2836452,,,whastapp,closedApp,,
False,Europe/Madrid,1754010691.227134,3.0,breathingExercise,instagram,openedApp,300.0,check
False,Europe/Madrid,1754010874.82831,,,instagram,closedApp,,
False,Europe/Madrid,1754011113.178728,3.0,breathingExercise,instagram,openedApp,360.0,text guy
False,Europe/Madrid,1754011316.696302,,,instagram,closedApp,,
False,Europe/Madrid,1754011327.2681,3.0,breathingExercise,whastapp,openedApp,540.0,hi
False,Europe/Madrid,1754011685.8918839,,,whastapp,closedApp,,
False,Europe/Madrid,1754011699.898432,3.0,breathingExercise,instagram,openedApp,300.0,texy guy 
False,Europe/Madrid,1754011727.494973,,,instagram,closedApp,,
False,Europe/Madrid,1754011813.008034,,,instagram,closedApp,,
False,Europe/Madrid,1754011814.401846,3.0,breathingExercise,whastapp,dismissedAppOpening,,
False,Europe/Madrid,1754011835.616413,3.0,breathingExercise,whastapp,openedApp,480.0,hi
False,Europe/Madrid,1754012320.563613,,,whastapp,closedApp,,
False,Europe/Madrid,1754012332.9387941,3.0,breathingExercise,whastapp,openedApp,480.0,hola
False,Europe/Madrid,1754012494.9955568,,,whastapp,closedApp,,
False,Europe/Madrid,1754012505.7001529,3.0,breathingExercise,instagram,openedApp,300.0,hi
False,Europe/Madrid,1754012662.302579,,,instagram,closedApp,,
False,Europe/Madrid,1754012699.205658,,,instagram,closedApp,,
False,Europe/Madrid,1754012710.685505,3.0,breathingExercise,whastapp,openedApp,480.0,sergio
False,Europe/Madrid,1754012741.607956,,,whastapp,closedApp,,
False,Europe/Madrid,1754012764.469181,,,whastapp,closedApp,,
False,Europe/Madrid,1754012766.4293199,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754012767.660962,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754012769.2357721,,,whastapp,closedApp,,
False,Europe/Madrid,1754012769.646955,3.0,breathingExercise,instagram,dismissedAppOpening,,
False,Europe/Madrid,1754012836.489531,,,whastapp,closedApp,,
False,Europe/Madrid,1754012850.205144,3.0,breathingExercise,instagram,openedApp,360.0,hey
False,Europe/Madrid,1754012884.427732,,,instagram,closedApp,,
False,Europe/Madrid,1754013021.469826,,,whastapp,closedApp,,
False,Europe/Madrid,1754013196.236786,,,whastapp,closedApp,,
True,Europe/Madrid,1754013208.039194,3.0,breathingExercise,whastapp,openedApp,420.0,check
False,Europe/Madrid,1754013338.56877,,,whastapp,closedApp,,
False,Europe/Madrid,1754013363.00265,,,whastapp,closedApp,,
False,Europe/Madrid,1754013375.869398,3.0,breathingExercise,instagram,openedApp,300.0,hola
False,Europe/Madrid,1754013474.977906,,,instagram,closedApp,,
False,Europe/Madrid,1754013487.153624,3.0,breathingExercise,whastapp,openedApp,360.0,check
False,Europe/Madrid,1754013554.869427,,,whastapp,closedApp,,
False,Europe/Madrid,1754013670.464292,,,whastapp,closedApp,,
False,Europe/Madrid,1754013683.302438,3.0,breathingExercise,instagram,openedApp,240.0,check
False,Europe/Madrid,1754013702.5946789,,,instagram,closedApp,,
False,Europe/Madrid,1754020910.387213,,,instagram,closedApp,,
False,Europe/Madrid,1754020931.671035,,,instagram,closedApp,,
False,Europe/Madrid,1754021084.44444,3.0,breathingExercise,instagram,openedApp,360.0,hey
False,Europe/Madrid,1754021191.425015,,,instagram,closedApp,,
False,Europe/Madrid,1754022007.119584,3.0,breathingExercise,instagram,openedApp,300.0,hola
False,Europe/Madrid,1754022125.4257278,,,instagram,closedApp,,
False,Europe/Madrid,1754022176.2683501,,,instagram,closedApp,,
False,Europe/Madrid,1754022248.396603,,,instagram,closedApp,,
False,Europe/Madrid,1754022432.069862,,,instagram,closedApp,,
True,Europe/Madrid,1754022448.451682,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754022562.4000711,,,instagram,closedApp,,
False,Europe/Madrid,1754023003.0071201,,,instagram,closedApp,,
True,Europe/Madrid,1754023012.5923362,3.0,breathingExercise,instagram,openedApp,300.0,hola
False,Europe/Madrid,1754023317.058453,,,instagram,closedApp,,
True,Europe/Madrid,1754023327.300229,3.0,breathingExercise,instagram,openedApp,360.0,hola
False,Europe/Madrid,1754023688.9223251,,,instagram,closedApp,,
True,Europe/Madrid,1754023699.634911,3.0,breathingExercise,instagram,openedApp,480.0,check
False,Europe/Madrid,1754023915.231446,,,instagram,closedApp,,
False,Europe/Madrid,1754024197.393664,,,instagram,closedApp,,
True,Europe/Madrid,1754024207.534517,3.0,breathingExercise,instagram,openedApp,300.0,check
False,Europe/Madrid,1754024517.003838,,,instagram,closedApp,,
False,Europe/Madrid,1754024616.383298,,,instagram,closedApp,,
True,Europe/Madrid,1754024626.7401361,3.0,breathingExercise,instagram,openedApp,360.0,talk
False,Europe/Madrid,1754024979.49698,,,instagram,closedApp,,
True,Europe/Madrid,1754024990.412224,3.0,breathingExercise,instagram,openedApp,300.0,hola
False,Europe/Madrid,1754025084.449713,,,instagram,closedApp,,
False,Europe/Madrid,1754025280.5257,,,instagram,closedApp,,
True,Europe/Madrid,1754025290.5572371,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754025701.210876,,,instagram,closedApp,,
True,Europe/Madrid,1754025712.3058538,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754026043.185048,,,instagram,closedApp,,
False,Europe/Madrid,1754026123.8994942,,,instagram,closedApp,,
True,Europe/Madrid,1754026133.768137,3.0,breathingExercise,instagram,openedApp,420.0,hola
False,Europe/Madrid,1754026545.999666,,,instagram,closedApp,,
True,Europe/Madrid,1754026556.542345,3.0,breathingExercise,instagram,openedApp,600.0,hosl
False,Europe/Madrid,1754026807.7099981,,,instagram,closedApp,,
False,Europe/Madrid,1754027094.627571,,,instagram,closedApp,,
False,Europe/Madrid,1754027186.875751,3.0,breathingExercise,instagram,openedApp,360.0,check indta
False,Europe/Madrid,1754027537.972534,,,instagram,closedApp,,
True,Europe/Madrid,1754027548.272269,3.0,breathingExercise,instagram,openedApp,540.0,hola
False,Europe/Madrid,1754028125.503659,,,instagram,closedApp,,
